HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
-0.1292401,0.864031,1.680881,-0.1766617,0.6316415,1.741876,0.09719913,0.6979904,1.662823,-0.1223444,-0.2060829,1.662199,0.1518597,-0.1802601,1.621855,-0.2345291,0.436005,1.807465,0.1979434,0.5203767,1.593661,-0.05871867,0.686178,1.705733,-0.2087992,0.5821385,1.566623,-0.04858647,0.5679166,1.505453,-0.1182981,-0.7055315,1.523024,0.1192691,-0.6888473,1.556167
-0.1101823,0.871939,1.689949,-0.1632801,0.638765,1.742188,0.112948,0.6997433,1.670756,-0.1213334,-0.2056243,1.65893,0.156988,-0.1790933,1.61736,-0.2289345,0.4392084,1.80495,0.226649,0.5314415,1.610919,-0.04556717,0.6929849,1.712424,-0.1936554,0.5934228,1.564325,-0.02216143,0.572692,1.5115,-0.118182,-0.7055387,1.520887,0.1195455,-0.6885331,1.55557
-0.09355559,0.8785606,1.700328,-0.1510665,0.645151,1.740386,0.1200138,0.6995132,1.674268,-0.1213608,-0.2044671,1.649285,0.1620015,-0.1779899,1.613593,-0.2212702,0.4412102,1.80757,0.234837,0.5222133,1.60903,-0.03983074,0.695606,1.714947,-0.1749357,0.5762856,1.572044,-0.0178663,0.581168,1.507979,-0.1189492,-0.7059679,1.516846,0.1196063,-0.6880656,1.554599
-0.07721065,0.8835825,1.707613,-0.1923893,0.6376188,1.809513,0.1274732,0.6992472,1.678038,-0.1231222,-0.2115694,1.637028,0.1685928,-0.1758928,1.607271,-0.2119357,0.4428489,1.799233,0.2502375,0.5267732,1.625017,-0.03464385,0.6974729,1.71746,-0.1527126,0.5699393,1.574463,0.08824575,0.5531033,1.565839,-0.1186667,-0.7060843,1.514819,0.1193785,-0.6874643,1.551822
-0.03799102,0.8924441,1.728348,-0.1840403,0.6552675,1.815254,0.168913,0.6766567,1.69993,-0.1290789,-0.2171807,1.617199,0.1786033,-0.1742624,1.596346,-0.194562,0.4318386,1.789804,0.2862769,0.5006894,1.650291,0.001348443,0.702374,1.737307,-0.09638161,0.5621215,1.580878,0.06712238,0.5715195,1.546848,-0.1194976,-0.706072,1.506227,0.1204697,-0.6864747,1.547803
-0.03253305,0.8931461,1.73144,-0.1825273,0.656103,1.81515,0.1700246,0.6757661,1.700615,-0.1311827,-0.2183451,1.610096,0.1828529,-0.1716626,1.587295,-0.1856316,0.4206547,1.793443,0.2874542,0.4925279,1.680759,0.002180301,0.7023021,1.73782,-0.06844553,0.5504164,1.580775,0.07860937,0.5749005,1.549503,-0.1193958,-0.706763,1.502225,0.1215016,-0.6851199,1.543251
-0.02306585,0.8945036,1.736295,-0.175909,0.6547716,1.811603,0.1806493,0.6684999,1.708845,-0.1333007,-0.2182429,1.601797,0.1861985,-0.1700573,1.578833,-0.1719139,0.4219694,1.759858,0.286157,0.4830892,1.695196,0.00605437,0.701378,1.740208,-0.03962704,0.5372444,1.582949,0.09258372,0.5774238,1.554645,-0.1186931,-0.7062271,1.500401,0.1225346,-0.6849895,1.540635
-0.007036092,0.8950292,1.746745,-0.1676509,0.6510788,1.805907,0.1955063,0.6521821,1.725479,-0.1378407,-0.2004723,1.584594,0.184382,-0.1627499,1.563876,-0.1712765,0.4171042,1.759063,0.2717207,0.4463982,1.742794,0.01217433,0.6970378,1.743832,-0.01158973,0.5313478,1.55194,0.09004776,0.5474343,1.603577,-0.1174779,-0.7063679,1.499475,0.1261125,-0.6858105,1.533257
0.004142184,0.8950266,1.751961,-0.1625719,0.6476411,1.798173,0.1994559,0.6470301,1.737116,-0.142439,-0.1928385,1.574251,0.1802414,-0.1539746,1.550288,-0.1793725,0.4118127,1.772222,0.2631776,0.4351909,1.750564,0.01729512,0.6933986,1.747729,-0.01746298,0.4126932,1.602235,-0.007850138,0.5341942,1.562102,-0.1176576,-0.7061889,1.499036,0.1290995,-0.6871916,1.524254
0.009959552,0.8956373,1.755575,-0.1632047,0.6486992,1.798641,0.1996703,0.6468796,1.738023,-0.1450012,-0.1893251,1.569427,0.1794743,-0.1522779,1.545534,-0.1815373,0.4130376,1.771863,0.2608301,0.4233326,1.766778,0.01706514,0.6935464,1.747566,-0.01690211,0.4082653,1.602643,-0.01275628,0.5361153,1.558522,-0.1173226,-0.7061369,1.498954,0.1304145,-0.6866913,1.519847
0.01442419,0.896202,1.758017,-0.1637347,0.6494913,1.798773,0.200658,0.6466255,1.739906,-0.1473503,-0.1860877,1.565608,0.1791069,-0.152102,1.542579,-0.1879005,0.4144598,1.770913,0.2610587,0.4232114,1.772888,0.01686812,0.6936663,1.747445,-0.033576,0.5230091,1.56374,-0.01904875,0.5386901,1.553238,-0.1177473,-0.7058276,1.497926,0.1317272,-0.6863143,1.514596
0.01621113,0.8969544,1.759365,-0.164221,0.6505142,1.798453,0.2016655,0.6464412,1.741359,-0.1491205,-0.1858793,1.564645,0.178809,-0.1528506,1.540402,-0.1928584,0.4161058,1.769179,0.2605963,0.4219443,1.771204,0.0166069,0.6938499,1.747358,-0.0427956,0.524305,1.561693,-0.02278525,0.5411633,1.548205,-0.1171681,-0.7060384,1.497454,0.1318209,-0.686501,1.514462
0.01657856,0.8980947,1.76092,-0.1634843,0.6499274,1.793751,0.2017475,0.6465739,1.741517,-0.1532665,-0.1900912,1.565639,0.1783029,-0.1536959,1.539796,-0.1970652,0.4158605,1.77066,0.2629325,0.4238861,1.757415,0.01624507,0.6941465,1.747324,-0.0391796,0.5457754,1.574764,0.101806,0.5457823,1.60605,-0.1171006,-0.7064445,1.497111,0.1295307,-0.6881809,1.505773
0.01542671,0.8988037,1.761497,-0.1637983,0.6487646,1.791682,0.2014527,0.6467048,1.741019,-0.1607017,-0.2052395,1.573223,0.1766304,-0.1558065,1.5406,-0.2020358,0.4149697,1.771802,0.2786947,0.4372957,1.723727,0.01546045,0.6942863,1.747166,-0.06042415,0.5624491,1.568535,-0.04768206,0.5785981,1.550945,-0.1167772,-0.7073402,1.498855,0.1287916,-0.6888809,1.504316
0.009642594,0.9008911,1.762292,-0.1656816,0.6439923,1.789057,0.1916363,0.6408237,1.730339,-0.164019,-0.2189098,1.579734,0.1736502,-0.1576556,1.542741,-0.2040304,0.4099821,1.77275,0.2916041,0.47588,1.658483,0.01273284,0.6944149,1.746934,-0.08132189,0.5855128,1.584435,0.1156863,0.6112593,1.512719,-0.1170423,-0.7076895,1.498682,0.1287001,-0.6889865,1.502618
-0.001224857,0.9025062,1.762098,-0.1627651,0.6305093,1.778656,0.1883465,0.6393662,1.727685,-0.1646876,-0.2264736,1.585403,0.1699422,-0.1559273,1.545684,-0.2041927,0.408384,1.777551,0.2969648,0.5171971,1.605404,0.01023837,0.6958501,1.747011,-0.1044889,0.5955104,1.583816,0.1237052,0.6487995,1.46525,-0.1175836,-0.7080989,1.499094,0.1283635,-0.6891136,1.502473
-0.02180569,0.9030643,1.762274,-0.2022855,0.5994574,1.826966,0.1551926,0.6573637,1.707978,-0.1635008,-0.2272718,1.590877,0.163876,-0.1516661,1.548622,-0.2008518,0.4093293,1.780806,0.2848902,0.566291,1.550321,0.00844238,0.6973174,1.750243,-0.1114891,0.5970017,1.601891,0.1595304,0.6735591,1.443009,-0.1184107,-0.7088673,1.499709,0.127416,-0.6889408,1.501794
-0.03741032,0.899344,1.759677,-0.2031416,0.5995855,1.826042,0.1529378,0.658842,1.706555,-0.1612023,-0.2278277,1.598161,0.1619682,-0.1523296,1.551669,-0.18499,0.3852649,1.81299,0.261005,0.6095218,1.493458,0.004515808,0.6992663,1.749747,-0.135325,0.5895417,1.601209,0.0893755,0.7329689,1.372417,-0.1198572,-0.7094516,1.503375,0.1273854,-0.6889729,1.501768
-0.05031516,0.9009531,1.764635,-0.2131602,0.5991777,1.827746,0.1445747,0.6698312,1.700932,-0.1566859,-0.223113,1.605874,0.1612107,-0.1524567,1.552669,-0.1797463,0.3684933,1.857418,0.2215311,0.6509659,1.469875,-0.007519221,0.7010786,1.753253,-0.1677556,0.5715043,1.603858,0.1091277,0.7351952,1.341651,-0.1205268,-0.7089616,1.506481,0.1279855,-0.687543,1.508256
-0.0620635,0.8998252,1.76737,-0.1331054,0.7008715,1.843924,0.1374501,0.6724395,1.69742,-0.1510353,-0.2126971,1.612327,0.1612361,-0.1522203,1.552769,-0.1630141,0.4852873,1.737131,0.1949529,0.6699493,1.459975,-0.01425422,0.703047,1.755192,-0.1857764,0.5478511,1.609334,0.1193546,0.7148689,1.298936,-0.1208378,-0.7086895,1.506961,0.1269431,-0.6870165,1.514239
-0.09858645,0.881452,1.777397,-0.158298,0.6336932,1.865986,0.09118696,0.6576018,1.661098,-0.1498633,-0.2116785,1.611003,0.1639807,-0.1509291,1.546848,-0.1613529,0.4140907,1.764189,0.1168205,0.7070352,1.434029,-0.03148529,0.6961051,1.755412,-0.2102037,0.4834896,1.620407,0.09082845,0.6989636,1.264281,-0.1206318,-0.7079616,1.506561,0.1271363,-0.6870162,1.514408
-0.1035824,0.8761311,1.778346,-0.1571379,0.6293528,1.866902,0.08894924,0.6539413,1.659522,-0.1493319,-0.2145572,1.604009,0.1721035,-0.1541553,1.53233,-0.1380363,0.3968233,1.819095,0.101542,0.7042629,1.444126,-0.036049,0.6922563,1.754616,-0.2187439,0.4573555,1.625001,0.06345928,0.6609486,1.133557,-0.1201959,-0.7074359,1.505934,0.1292716,-0.6870151,1.5129
-0.118909,0.8619123,1.780502,-0.1465371,0.5796299,1.87427,0.06727909,0.6131439,1.644293,-0.1525183,-0.2195664,1.596112,0.1760439,-0.1551903,1.522566,-0.1394073,0.3858969,1.823131,0.09090446,0.6952776,1.44512,-0.04397278,0.6799179,1.75125,-0.2225047,0.4375992,1.633668,0.06175486,0.676411,1.206826,-0.1183177,-0.7072234,1.503824,0.1288945,-0.6868587,1.513295
-0.1228234,0.8530921,1.781395,-0.146376,0.5761849,1.873275,0.06499188,0.6104354,1.6429,-0.1586036,-0.2229376,1.585078,0.1793445,-0.1572326,1.506334,-0.1431209,0.3447948,1.806967,0.08389117,0.6825178,1.43792,-0.04834171,0.6690946,1.749169,-0.2225536,0.4232668,1.638574,0.05254779,0.6695163,1.224625,-0.0879022,-0.6898664,1.491051,0.1290351,-0.6864549,1.513145
-0.128067,0.8373169,1.778191,-0.1460909,0.5727133,1.872286,0.06424456,0.6025801,1.641076,-0.1629445,-0.225914,1.576988,0.1778791,-0.160445,1.499949,-0.141954,0.3406089,1.807952,0.08078009,0.6732692,1.433641,-0.05256131,0.6552908,1.747125,-0.2213404,0.4131933,1.640749,0.04986573,0.6622014,1.218561,-0.1122437,-0.7055664,1.489258,0.1290959,-0.6844692,1.510525
-0.1255314,0.8340482,1.778881,-0.1464243,0.5666652,1.872717,0.06399941,0.6003314,1.640267,-0.1662064,-0.2284819,1.568771,0.1736801,-0.1598398,1.491729,-0.1412592,0.3343058,1.80858,0.08135431,0.6679507,1.433298,-0.05306604,0.6502962,1.745351,-0.2176467,0.406246,1.635235,0.0524729,0.6603605,1.216465,-0.1114158,-0.7062157,1.485881,0.1260978,-0.6830962,1.504197
-0.1214627,0.8300539,1.777795,-0.1466402,0.5648537,1.87306,0.06488925,0.5975648,1.640281,-0.1689171,-0.2279646,1.561256,0.167224,-0.164153,1.481919,-0.1403122,0.3328905,1.806128,0.08252452,0.6637284,1.431908,-0.05155348,0.645892,1.743951,-0.2140069,0.4059922,1.628073,0.05964744,0.6580023,1.210373,-0.1124345,-0.706276,1.484524,0.1300432,-0.6767822,1.494793
-0.113951,0.8287243,1.776995,-0.1458626,0.5663423,1.870862,0.06759981,0.5962581,1.640756,-0.1712777,-0.2263617,1.556021,0.1648624,-0.166861,1.477179,-0.1415116,0.3348998,1.800371,0.08711511,0.6600555,1.431478,-0.04939805,0.6431069,1.743392,-0.2087417,0.4133692,1.616211,0.06679902,0.6587352,1.208339,-0.1143158,-0.7064735,1.481676,0.1301147,-0.6746756,1.458361
-0.1050389,0.8309336,1.776477,-0.1461701,0.5713345,1.868806,0.08045242,0.5990828,1.646117,-0.1721548,-0.2256314,1.554718,0.1640576,-0.1684197,1.476144,-0.1551244,0.355128,1.755834,0.1041963,0.6522537,1.425478,-0.04665346,0.6433657,1.743969,-0.2054082,0.4351283,1.600923,0.07927313,0.6561086,1.224886,-0.1150991,-0.7063584,1.481523,0.1302385,-0.6744537,1.457004
-0.09366255,0.840216,1.777669,-0.1495176,0.5774073,1.861126,0.09293149,0.6036265,1.652332,-0.1740902,-0.2249256,1.55193,0.1639287,-0.1681727,1.476199,-0.1630388,0.3589735,1.753412,0.1309913,0.6390799,1.422732,-0.04298107,0.6447054,1.744774,-0.1995151,0.4619592,1.587407,0.09848685,0.6475845,1.25017,-0.1158744,-0.7061961,1.481389,0.1303895,-0.6752515,1.454161
-0.07910858,0.8571538,1.775059,-0.1488321,0.5790398,1.855349,0.09246369,0.6059341,1.652527,-0.1757798,-0.2219321,1.550027,0.163907,-0.1678286,1.477677,-0.1760977,0.3553981,1.763729,0.1584024,0.6190822,1.415772,-0.04304017,0.6456864,1.744658,-0.1975466,0.50359,1.562716,0.1082934,0.6474834,1.253914,-0.1167429,-0.7064088,1.480456,0.1304191,-0.6758333,1.454794
-0.06810717,0.8683352,1.77579,-0.1671606,0.603048,1.817206,0.1139712,0.6214649,1.664432,-0.1776791,-0.2152013,1.549655,0.1653591,-0.1688767,1.483554,-0.2132221,0.3776211,1.740166,0.1716745,0.6013713,1.425635,-0.02560638,0.6624605,1.743287,-0.1964652,0.5606207,1.52794,0.1084394,0.6531127,1.260649,-0.1172649,-0.7065333,1.480129,0.1307849,-0.678302,1.457909
-0.06124947,0.8841309,1.776579,-0.1688264,0.614866,1.810035,0.1169878,0.6259443,1.667095,-0.1776654,-0.2036518,1.552205,0.1670963,-0.1690003,1.493945,-0.2260685,0.4040155,1.740012,0.185091,0.5863183,1.433502,-0.01107681,0.6920388,1.74489,-0.1939056,0.6019757,1.504123,0.09254038,0.6685059,1.273146,-0.1181225,-0.7071917,1.482392,0.1289971,-0.6804178,1.462887
-0.05046451,0.8867481,1.775574,-0.1643011,0.6220597,1.794117,0.1153169,0.6263066,1.666927,-0.1776381,-0.2037386,1.553689,0.1673482,-0.1671515,1.506538,-0.2507417,0.4643826,1.682235,0.2065437,0.5602108,1.447572,-0.01117524,0.691144,1.744752,-0.1872932,0.6590086,1.478706,0.06803834,0.684125,1.291803,-0.1192254,-0.7075781,1.483225,0.127077,-0.6823843,1.466383
-0.03448718,0.8985005,1.774112,-0.1628389,0.6263765,1.785188,0.114732,0.6263196,1.66718,-0.1775718,-0.2041392,1.556601,0.1655793,-0.1696014,1.518516,-0.2822695,0.5137156,1.613396,0.2189226,0.5379522,1.47543,-0.006323148,0.6973804,1.74524,-0.1767709,0.712895,1.444377,0.07483581,0.6847249,1.331477,-0.1198343,-0.7084241,1.48622,0.12687,-0.6837767,1.468124
-0.01356649,0.9109834,1.772506,-0.1546965,0.6373588,1.75717,0.1172458,0.6268588,1.671072,-0.1767063,-0.2039337,1.560092,0.1623042,-0.168531,1.528645,-0.2830912,0.5681759,1.571953,0.2079028,0.5484251,1.480884,-0.006293071,0.6966646,1.745202,-0.1719111,0.7471389,1.419154,0.08692548,0.6753248,1.373123,-0.1202538,-0.7086758,1.489058,0.1275894,-0.6847425,1.469858
0.004631438,0.9164087,1.770244,-0.1488898,0.6426166,1.741319,0.1225766,0.6280375,1.677224,-0.1759644,-0.2039482,1.562827,0.1608696,-0.1706198,1.537471,-0.2740965,0.6254383,1.559858,0.2306152,0.4856631,1.569679,-0.001746934,0.7004614,1.743829,-0.2064487,0.7310626,1.408988,0.1105084,0.6564295,1.414743,-0.1211739,-0.7086396,1.490871,0.1261563,-0.6852065,1.476119
0.02083088,0.9219079,1.773289,-0.1460077,0.648381,1.735843,0.1374466,0.6290524,1.688567,-0.1756858,-0.2039769,1.564077,0.1593956,-0.1749748,1.545437,-0.2601171,0.6776996,1.54974,0.2227781,0.4674852,1.617758,0.002602384,0.7025792,1.742588,-0.2083595,0.7412296,1.376728,0.1171735,0.6470923,1.449985,-0.1223058,-0.7089121,1.496094,0.1264564,-0.6854744,1.47635
0.03458489,0.9245782,1.77267,-0.1390413,0.6610186,1.724557,0.1502956,0.635509,1.702354,-0.1756746,-0.204047,1.564949,0.1565648,-0.1792736,1.552234,-0.2345054,0.7201845,1.541718,0.215828,0.4309087,1.668837,0.01195781,0.7090515,1.74108,-0.2066664,0.7477889,1.361989,0.1338753,0.6214975,1.49073,-0.1237101,-0.7094188,1.497472,0.1268773,-0.6858432,1.476856
0.07340455,0.9194323,1.773991,-0.1078094,0.6821616,1.691758,0.2287539,0.6456277,1.813978,-0.1769029,-0.2048674,1.565816,0.1469235,-0.1762162,1.561357,-0.1512195,0.7857434,1.524651,0.1975599,0.4396678,1.683199,0.02946609,0.713584,1.74194,-0.221436,0.9565467,1.270505,0.1472686,0.5853203,1.545579,-0.1254745,-0.710576,1.494827,0.1262495,-0.6856294,1.477176
0.07820138,0.9175972,1.773337,-0.1052895,0.6809437,1.68978,0.2276468,0.6455537,1.81413,-0.1776742,-0.2049923,1.564913,0.1446715,-0.1774197,1.563552,-0.1234635,0.7854757,1.514216,0.1788268,0.4163361,1.746509,0.02936319,0.7136889,1.742079,-0.1525016,0.9530412,1.253279,0.152693,0.5733946,1.564786,-0.1291787,-0.711949,1.493501,0.1172523,-0.6891544,1.478529
0.08808266,0.9115002,1.773446,-0.09365495,0.676986,1.681783,0.233356,0.6471184,1.814757,-0.1792067,-0.2048328,1.562594,0.1428361,-0.183291,1.565806,-0.1066643,0.777927,1.505394,0.1783581,0.4183857,1.749643,0.03648286,0.7159647,1.743142,-0.1279207,0.9424856,1.239251,0.1577417,0.569595,1.577573,-0.1320113,-0.7126504,1.493183,0.1176342,-0.6887121,1.481638
0.1004104,0.9085993,1.773471,-0.0901213,0.6764333,1.679176,0.2399665,0.6463951,1.815919,-0.1820942,-0.2066796,1.558105,0.1423313,-0.1927613,1.567544,-0.09893174,0.7689235,1.499881,0.1768507,0.4193243,1.751453,0.04266286,0.7156985,1.744367,-0.1065625,0.7488966,1.335881,0.1627705,0.5600593,1.588268,-0.1353122,-0.7139989,1.484866,0.1191478,-0.6881269,1.482404
0.1099142,0.9017087,1.773611,-0.09035474,0.6759203,1.679256,0.2372032,0.6456175,1.816053,-0.1842362,-0.2081131,1.554188,0.1414907,-0.1941782,1.567791,-0.09409958,0.7577083,1.495243,0.170191,0.4215206,1.743511,0.04090635,0.7153133,1.744542,-0.08755663,0.7407266,1.324529,0.1660374,0.5546005,1.596921,-0.13905,-0.7147968,1.481957,0.1134074,-0.689921,1.47892
0.1175922,0.9000974,1.774125,-0.0904099,0.6740136,1.679199,0.2423129,0.6456144,1.817626,-0.186007,-0.2072405,1.549468,0.1402393,-0.1961823,1.567821,-0.08904631,0.7465509,1.489968,0.168391,0.4225266,1.748453,0.04501468,0.7155274,1.74585,-0.07339718,0.731206,1.315403,0.1684827,0.545954,1.602036,-0.1408484,-0.7139183,1.480791,0.1133515,-0.6901032,1.478951
0.1207945,0.8977516,1.774174,-0.0870984,0.6655508,1.675932,0.2420522,0.645485,1.817682,-0.1871673,-0.2056772,1.545202,0.1390167,-0.1990448,1.567606,-0.08807357,0.740419,1.489622,0.1674947,0.4221412,1.749373,0.04488597,0.71544,1.745921,-0.07060606,0.7260806,1.313263,0.1688561,0.5414339,1.604279,-0.1416876,-0.7124504,1.480039,0.1134505,-0.6903088,1.478624
0.122868,0.8961532,1.774734,-0.08199725,0.6525022,1.670223,0.2427354,0.6448882,1.818504,-0.1882976,-0.2043328,1.541669,0.1381956,-0.2004458,1.56767,-0.08746862,0.73619,1.488576,0.1662007,0.4217448,1.751082,0.04556528,0.7148514,1.746689,-0.06883802,0.7220556,1.309566,0.167358,0.5370719,1.608766,-0.1430077,-0.711593,1.479614,0.1133588,-0.6909384,1.477656
0.1228443,0.8954445,1.774958,-0.08250267,0.6492537,1.668986,0.2426357,0.6442173,1.818697,-0.1896584,-0.2017495,1.538827,0.137416,-0.2051945,1.567744,-0.08828858,0.7331772,1.488204,0.1656601,0.4210546,1.751035,0.04547537,0.7141656,1.746882,-0.07276639,0.7232439,1.308129,0.1634043,0.5364844,1.608729,-0.1440446,-0.7104494,1.479934,0.1139937,-0.6909783,1.478304
0.1207067,0.8946711,1.774555,-0.08417704,0.6480179,1.66868,0.2414409,0.643095,1.819326,-0.1904453,-0.2015326,1.537844,0.1370636,-0.2056241,1.567774,-0.08984937,0.7316161,1.489244,0.1637774,0.4197869,1.752332,0.04448391,0.7131505,1.747417,-0.08110299,0.7239821,1.307402,0.1593637,0.5382683,1.607518,-0.1451856,-0.7098593,1.479168,0.1148973,-0.6905294,1.477583
0.1014508,0.9010983,1.771343,-0.08866704,0.6522495,1.671579,0.2360106,0.6426128,1.820129,-0.1908314,-0.2019304,1.538136,0.1362328,-0.2060797,1.568227,-0.1203645,0.7314169,1.440881,0.1749735,0.4078088,1.804424,0.03982877,0.7128121,1.748259,-0.1567432,0.823642,1.183459,0.1543365,0.5460101,1.601138,-0.1451235,-0.7106165,1.477135,0.1150214,-0.6906487,1.477352
0.06165734,0.9036575,1.770699,-0.1312191,0.6571364,1.686883,0.2183807,0.6378553,1.821941,-0.1924566,-0.2034271,1.542515,0.1274271,-0.1916709,1.571531,-0.1989269,0.7014199,1.454723,0.187475,0.4013009,1.765756,0.02504213,0.7091619,1.749998,-0.1536263,0.7041843,1.274844,0.1545471,0.5713384,1.582432,-0.1456826,-0.7104978,1.477209,0.1201584,-0.6885824,1.478873
0.05047523,0.9047556,1.768575,-0.1329044,0.6575767,1.687633,0.1372105,0.6085972,1.77156,-0.1936541,-0.2040046,1.54639,0.1275622,-0.191949,1.571986,-0.228953,0.6788842,1.459548,0.181015,0.4119745,1.775902,0.01626769,0.7097718,1.750726,-0.1563385,0.6907795,1.270292,0.1475742,0.6023664,1.553626,-0.1457339,-0.7109169,1.4774,0.1196202,-0.6889125,1.47904
0.04246899,0.91025,1.763024,-0.136941,0.6585773,1.689764,0.1402678,0.6161208,1.773897,-0.1938437,-0.2055697,1.551445,0.127863,-0.1916059,1.573587,-0.2596482,0.6442321,1.474232,0.2011046,0.4409008,1.762987,0.004671798,0.7168654,1.750646,-0.139833,0.6750699,1.274169,0.1531288,0.6164982,1.533475,-0.1461333,-0.7109841,1.477397,0.1208429,-0.688011,1.480129
-0.0008005417,0.9385576,1.75455,-0.1379554,0.6474858,1.691254,0.1409455,0.634198,1.749056,-0.1910121,-0.2031769,1.56456,0.1317321,-0.1863125,1.578894,-0.3047418,0.5410532,1.543163,0.2707708,0.5350651,1.630105,-0.02980617,0.741613,1.750111,-0.1369172,0.6536406,1.395057,0.1356666,0.6838264,1.417727,-0.1449854,-0.7117931,1.479248,0.124322,-0.6856471,1.483044
-0.008868151,0.9401438,1.758175,-0.1376116,0.6465144,1.690845,0.1409678,0.634327,1.749189,-0.189133,-0.2062354,1.571067,0.1348995,-0.1885358,1.581173,-0.3035321,0.5113693,1.593917,0.2733721,0.574156,1.579926,-0.02971211,0.7402044,1.749602,-0.1627356,0.6230003,1.455173,0.1278359,0.7023923,1.377965,-0.1422504,-0.7123935,1.484239,0.1243109,-0.6856654,1.483152
-0.02181444,0.938769,1.763427,-0.1275078,0.6325139,1.685777,0.1441293,0.6725709,1.717577,-0.1859814,-0.2065289,1.575935,0.1393989,-0.1890702,1.582827,-0.3100166,0.4873113,1.671351,0.2682389,0.6097698,1.534645,-0.02844946,0.7354777,1.747051,-0.179848,0.5981382,1.504517,0.1253366,0.7125388,1.345044,-0.1386056,-0.7147601,1.487518,0.1235606,-0.6860307,1.484952
-0.02961748,0.9397861,1.765722,-0.1373107,0.6470026,1.695054,0.1404059,0.6655744,1.722842,-0.1826077,-0.2064206,1.580915,0.1446268,-0.179461,1.585544,-0.2933943,0.476184,1.746707,0.2618301,0.6328871,1.511516,-0.02858323,0.7355357,1.747122,-0.1901308,0.5766867,1.546694,0.1544538,0.7117748,1.342804,-0.1362627,-0.7151378,1.489137,0.1234688,-0.6863649,1.490743
-0.0392069,0.9399184,1.767633,-0.1489871,0.6589234,1.708926,0.1365408,0.6667295,1.720351,-0.1805386,-0.2080237,1.584211,0.1489992,-0.1740589,1.587822,-0.2703566,0.4647152,1.770588,0.2378939,0.6719962,1.509887,-0.02915189,0.7355772,1.747319,-0.2072686,0.5599108,1.566673,0.1718618,0.7127672,1.325887,-0.1353598,-0.7152494,1.490115,0.123524,-0.6864474,1.49155
-0.04576375,0.9391687,1.767972,-0.1588877,0.6600409,1.718337,0.133763,0.6682006,1.718872,-0.177779,-0.2073254,1.586712,0.151973,-0.171623,1.588055,-0.2335666,0.4687461,1.829497,0.2172631,0.6906292,1.515607,-0.02959168,0.7354834,1.747453,-0.2273129,0.5314683,1.584874,0.1749594,0.7064934,1.316868,-0.1347145,-0.7153715,1.490016,0.1234215,-0.6866508,1.491527
-0.07131215,0.931358,1.778858,-0.1953046,0.6578681,1.85928,0.0945262,0.6591694,1.671304,-0.1699517,-0.1977697,1.595739,0.1652684,-0.1576342,1.566285,-0.1847129,0.4164118,1.871615,0.1371745,0.7103143,1.471508,-0.03230834,0.7324116,1.750407,-0.2504639,0.4954477,1.65091,0.113199,0.711601,1.297338,-0.1299278,-0.7138633,1.495326,0.1239856,-0.6869091,1.489769
-0.07449464,0.9302558,1.778811,-0.1946359,0.6567767,1.859701,0.09457929,0.6589839,1.671257,-0.1695027,-0.1980749,1.596488,0.1666241,-0.1544935,1.56211,-0.1667955,0.4152018,1.837976,0.1365129,0.7094682,1.47091,-0.03237117,0.7323266,1.750756,-0.2489058,0.4939101,1.660189,0.1094745,0.7072144,1.283651,-0.1277556,-0.7132761,1.497157,0.1241524,-0.6869283,1.488031
-0.07412063,0.9153236,1.779003,-0.1798803,0.6456939,1.861953,0.0960634,0.6538301,1.670374,-0.1694642,-0.1982124,1.596487,0.1684538,-0.1541727,1.549262,-0.1635873,0.4027766,1.846957,0.1357475,0.7065865,1.469867,-0.0292051,0.7210228,1.753151,-0.2456873,0.4860559,1.664373,0.1043539,0.7039917,1.281992,-0.1266585,-0.7127882,1.498973,0.1256007,-0.6872687,1.483093
-0.07276551,0.910347,1.779332,-0.174618,0.6407816,1.864042,0.09922437,0.6480919,1.668278,-0.1694416,-0.1986346,1.595881,0.1703727,-0.1530391,1.544714,-0.1594827,0.397544,1.84754,0.1365202,0.7039933,1.46937,-0.025689,0.7141101,1.755419,-0.2408058,0.4814476,1.661533,0.1093783,0.7018005,1.27919,-0.1260081,-0.7126813,1.498621,0.1267859,-0.6870198,1.477652
-0.07023943,0.9086697,1.779992,-0.1704259,0.6397607,1.865326,0.102628,0.6460285,1.668082,-0.169255,-0.1981618,1.595175,0.1724094,-0.1529227,1.541481,-0.1579219,0.3960939,1.849403,0.139487,0.700946,1.469464,-0.02200514,0.7099531,1.757065,-0.2334543,0.4811401,1.656583,0.1145913,0.7014109,1.28121,-0.1256765,-0.7126473,1.497955,0.1293992,-0.6868313,1.470933
