HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ
0.02264689,0.8291583,1.59568,-0.2125123,0.6069173,1.553893,0.05855447,0.6406352,1.58944,-0.2807976,-0.08927592,1.472885,-0.02497375,-0.2005164,1.432807,-0.2454396,0.56441,1.285848,0.1482203,0.5764661,1.361867,-0.07630198,0.6666678,1.588476,-0.06584631,0.5748562,1.101428,0.2081085,0.5425544,1.034653
0.02288696,0.828902,1.595749,-0.2123137,0.6066254,1.553681,0.05847871,0.6405985,1.589545,-0.2808405,-0.08961371,1.472744,-0.02499926,-0.2014577,1.432779,-0.2447455,0.5635936,1.28521,0.1478925,0.5757408,1.361063,-0.07614261,0.6662756,1.588369,-0.06534375,0.5750737,1.101862,0.2077453,0.5426252,1.034891
0.02309087,0.8289011,1.595731,-0.2120893,0.6063248,1.553432,0.05838488,0.640489,1.589628,-0.2809422,-0.09016927,1.472558,-0.02496121,-0.2018674,1.432675,-0.2443353,0.563036,1.284774,0.1485184,0.5753923,1.355034,-0.07603278,0.6657975,1.588237,-0.06525444,0.5745271,1.101102,0.2076244,0.5425456,1.034976
0.02352377,0.8286768,1.595758,-0.2119729,0.6060947,1.553242,0.05834797,0.6404782,1.589674,-0.2809947,-0.09060083,1.472244,-0.02494991,-0.2023742,1.432668,-0.2442154,0.5627164,1.284689,0.1483445,0.5750636,1.354905,-0.07586041,0.6655186,1.588133,-0.0654583,0.574622,1.100672,0.2065717,0.5429963,1.034336
0.02368985,0.8284847,1.595708,-0.2119517,0.6060532,1.553198,0.05824511,0.6404526,1.589713,-0.2810078,-0.09065063,1.472149,-0.02497518,-0.2025613,1.432665,-0.2439292,0.5624511,1.284275,0.1481747,0.5748358,1.355029,-0.07576256,0.6652233,1.587975,-0.06593916,0.574537,1.100378,0.2068043,0.5425005,1.034844
0.02385472,0.8284011,1.59565,-0.2119079,0.605987,1.55317,0.05820347,0.6404678,1.589737,-0.281041,-0.09064599,1.472036,-0.02499284,-0.2027875,1.432661,-0.2439019,0.5623991,1.284211,0.1481326,0.5746863,1.355002,-0.07575013,0.6650833,1.587918,-0.06618577,0.5747464,1.100379,0.2064233,0.5429323,1.034912
0.02391521,0.8282329,1.595615,-0.2118504,0.6058722,1.553078,0.05816258,0.6404743,1.58976,-0.2810202,-0.09061845,1.471856,-0.02501395,-0.2029136,1.432608,-0.2439104,0.5623391,1.284194,0.1480284,0.5745324,1.354975,-0.07571962,0.6649491,1.587819,-0.06636192,0.5742304,1.099135,0.2060536,0.5425744,1.034461
0.02405757,0.8279297,1.595509,-0.2118134,0.6057042,1.552982,0.05810525,0.6405206,1.589769,-0.2809906,-0.09060996,1.471657,-0.02504104,-0.2030296,1.432498,-0.2438703,0.5620918,1.284003,0.1479,0.5744574,1.354951,-0.07569662,0.6646555,1.58765,-0.06630991,0.5740815,1.098815,0.2059756,0.5424857,1.033562
0.0243061,0.8277608,1.59525,-0.2117862,0.6055441,1.552859,0.05802629,0.6406153,1.589755,-0.2810646,-0.09056655,1.471185,-0.02504689,-0.203038,1.432481,-0.2438013,0.5618626,1.283597,0.1477505,0.5744349,1.355119,-0.07560919,0.6642213,1.587444,-0.06610212,0.573603,1.098908,0.2062468,0.5430174,1.033391
0.02465565,0.8277427,1.594915,-0.2117811,0.6055421,1.552844,0.05801,0.6406171,1.589739,-0.2809932,-0.09065912,1.470773,-0.02506137,-0.2031603,1.432379,-0.243771,0.5616592,1.283381,0.1476123,0.5743926,1.35514,-0.07553355,0.6639046,1.587223,-0.06576589,0.5733954,1.098365,0.2065538,0.5426978,1.032274
0.02486121,0.8278188,1.594689,-0.2117934,0.6054751,1.552789,0.05798587,0.6406131,1.589722,-0.280997,-0.09070838,1.470611,-0.02505653,-0.2032401,1.432298,-0.243684,0.5614451,1.283067,0.1475692,0.5743478,1.355118,-0.07548191,0.6637355,1.587119,-0.06631838,0.5731246,1.098033,0.2065997,0.5429929,1.033169
0.02508973,0.8276256,1.594492,-0.2117999,0.6054815,1.552785,0.05794686,0.6406006,1.589701,-0.2810988,-0.09070286,1.470438,-0.02509605,-0.2033441,1.432212,-0.2436645,0.561253,1.282908,0.1475186,0.5742249,1.355031,-0.07539263,0.6635436,1.586954,-0.06650016,0.5728493,1.097887,0.2068073,0.5428855,1.032198
0.02535203,0.8277505,1.594261,-0.2116269,0.6052945,1.552562,0.05794369,0.6406115,1.589688,-0.2811367,-0.09072535,1.470387,-0.02514187,-0.2036461,1.432087,-0.2435882,0.5609461,1.282494,0.1474714,0.5740905,1.354871,-0.07533994,0.6634241,1.586848,-0.06686186,0.5723857,1.097139,0.206826,0.5420851,1.031939
0.02554899,0.8275343,1.594006,-0.2115169,0.6051064,1.552323,0.05792437,0.6406481,1.589649,-0.2811779,-0.09083205,1.470286,-0.02520044,-0.2039199,1.43189,-0.2435739,0.5606461,1.282359,0.1474841,0.5735235,1.353966,-0.07519544,0.6631738,1.586588,-0.06708068,0.5714154,1.095577,0.2066098,0.5417498,1.031712
0.0257239,0.827341,1.593861,-0.211369,0.6049116,1.552101,0.05788486,0.6406735,1.589629,-0.2812985,-0.09097011,1.470223,-0.02525505,-0.2041384,1.431805,-0.2437286,0.5602165,1.28221,0.1474532,0.5733938,1.35389,-0.07508525,0.6629428,1.586332,-0.06700565,0.5706169,1.09553,0.2075501,0.5414857,1.031343
0.02637518,0.8274912,1.593342,-0.2112188,0.6047544,1.551859,0.05786525,0.6411244,1.589567,-0.2814627,-0.09109955,1.469849,-0.02524905,-0.2045754,1.431485,-0.2437516,0.5597532,1.281704,0.1504177,0.5717523,1.339209,-0.07498149,0.6626816,1.586125,-0.06714306,0.5698248,1.09448,0.2073337,0.5411486,1.031062
0.03402965,0.8342275,1.592689,-0.211118,0.6046563,1.551715,0.0578297,0.6411112,1.589534,-0.2815319,-0.09116852,1.469694,-0.0252818,-0.2065622,1.431313,-0.2438376,0.5595304,1.281566,0.1511059,0.5713928,1.335708,-0.07484468,0.662499,1.585951,-0.06654471,0.5701321,1.094978,0.2078453,0.5411738,1.032049
0.0360478,0.8336774,1.590695,-0.2058222,0.5983599,1.546936,0.05517559,0.6427389,1.582042,-0.2819374,-0.09164783,1.469301,-0.02527993,-0.2065423,1.431257,-0.2438346,0.5593485,1.281454,0.1496994,0.5711898,1.339794,-0.07440138,0.6537316,1.580034,-0.06615686,0.5690066,1.093888,0.2063843,0.5411779,1.031165
0.03694214,0.834129,1.590807,-0.2050521,0.596884,1.545656,0.05450054,0.643189,1.579434,-0.2822452,-0.09215031,1.469011,-0.02526058,-0.2065492,1.431203,-0.2438114,0.5590986,1.281245,0.148901,0.5710659,1.342676,-0.07372956,0.6504994,1.578061,-0.06566981,0.5688435,1.093663,0.2063186,0.5413198,1.031418
0.03722037,0.8342177,1.590792,-0.2041172,0.5959078,1.544544,0.05402429,0.6434573,1.57788,-0.2825238,-0.09255208,1.468455,-0.02526703,-0.2064574,1.431056,-0.2437228,0.5588648,1.28081,0.1478985,0.5705521,1.346133,-0.07388549,0.6485819,1.576712,-0.0651677,0.5690556,1.093601,0.2056525,0.5417994,1.030651
0.03628043,0.833233,1.591139,-0.2037351,0.5955179,1.54408,0.05350507,0.6434903,1.576792,-0.2827002,-0.09266626,1.467855,-0.02523794,-0.2064605,1.430832,-0.2437373,0.5587125,1.280599,0.1477009,0.570666,1.346583,-0.07378359,0.6463979,1.57569,-0.06542134,0.5693901,1.093929,0.2052508,0.5417438,1.030916
0.03584417,0.8390477,1.593882,-0.2049562,0.5970601,1.545017,0.05416574,0.6428007,1.579244,-0.2827215,-0.09260759,1.467827,-0.02517472,-0.2049889,1.430643,-0.2437567,0.558622,1.28043,0.1474141,0.5709325,1.347381,-0.0739614,0.6505282,1.578084,-0.06566712,0.5704895,1.095076,0.2058365,0.5421984,1.030942
0.0363036,0.8405231,1.594278,-0.2061465,0.5982913,1.545799,0.05475265,0.6425173,1.580729,-0.2828607,-0.09247,1.467407,-0.02516848,-0.2049887,1.430624,-0.2437508,0.5585594,1.280172,0.1472339,0.5710703,1.34796,-0.0740552,0.6524588,1.579062,-0.06608559,0.5705839,1.094398,0.2058761,0.5418655,1.031264
0.03633858,0.8420792,1.594679,-0.2068782,0.5995504,1.546372,0.05504688,0.642308,1.581586,-0.2828961,-0.09233579,1.467157,-0.02516646,-0.2049514,1.430452,-0.2437288,0.5585054,1.279949,0.1470719,0.5712367,1.348169,-0.07396837,0.6538445,1.579731,-0.06640928,0.5706671,1.093801,0.2065063,0.5415106,1.029545
0.03623677,0.8432992,1.595236,-0.2071743,0.5998066,1.546635,0.05528743,0.6421191,1.582238,-0.282924,-0.09226242,1.467191,-0.02514342,-0.2050014,1.430377,-0.2437492,0.5584584,1.279756,0.1470268,0.5712329,1.348409,-0.07397687,0.654885,1.580187,-0.06708091,0.5719448,1.095365,0.2066526,0.5421425,1.030548
0.0362301,0.8444195,1.595375,-0.2076458,0.6000978,1.546906,0.05539562,0.6419001,1.58259,-0.2828766,-0.09217949,1.467148,-0.02515536,-0.2049085,1.430216,-0.2437923,0.5584825,1.279456,0.1470271,0.5712268,1.348412,-0.07403491,0.6560707,1.580636,-0.06748527,0.5723214,1.094564,0.2067931,0.5420417,1.030394
0.03628597,0.8448437,1.59559,-0.2079659,0.6005576,1.547203,0.05547411,0.6417658,1.583011,-0.2828065,-0.0921328,1.46719,-0.02514234,-0.2048854,1.430165,-0.2438937,0.5584707,1.279376,0.1470203,0.5712901,1.348624,-0.07422791,0.6567346,1.580929,-0.06772771,0.5727085,1.094621,0.2068333,0.5421439,1.030448
0.03628666,0.8451144,1.595689,-0.2083853,0.6008988,1.54746,0.05555258,0.641606,1.583371,-0.2828172,-0.09201328,1.466998,-0.02513655,-0.2048844,1.430046,-0.2439255,0.5584629,1.279323,0.1469824,0.5713206,1.348941,-0.07437541,0.6571749,1.581137,-0.06785187,0.5728459,1.094105,0.2072011,0.5423513,1.030799
0.03633098,0.845378,1.595723,-0.2086498,0.601203,1.547608,0.05558978,0.6414259,1.583682,-0.2828085,-0.09200003,1.46698,-0.02514137,-0.204873,1.430009,-0.2440497,0.5584517,1.279298,0.1469872,0.5713097,1.349207,-0.07450473,0.6576308,1.581324,-0.06743421,0.5730578,1.093957,0.2074807,0.5424848,1.030688
0.03633886,0.8455564,1.595827,-0.2088857,0.6014676,1.54778,0.05561452,0.6413133,1.583874,-0.2827342,-0.09199269,1.466992,-0.02513335,-0.2047436,1.429939,-0.2442747,0.5584701,1.279332,0.1470267,0.5713703,1.349444,-0.07472075,0.6580406,1.581477,-0.06834359,0.573027,1.094917,0.2081026,0.5425712,1.03038
0.03638148,0.8457562,1.595976,-0.2091056,0.6017523,1.547936,0.05563795,0.6411728,1.584056,-0.2826783,-0.09202433,1.467037,-0.02514759,-0.2046673,1.429887,-0.2443387,0.5584617,1.279315,0.1470767,0.5713897,1.349648,-0.0747855,0.6583335,1.581669,-0.06832968,0.5730219,1.095027,0.2088469,0.5423018,1.030749
0.0362769,0.846036,1.596023,-0.2092535,0.6018822,1.548045,0.05567814,0.6411355,1.58419,-0.2827003,-0.09200615,1.466926,-0.02515207,-0.2044832,1.429741,-0.244527,0.5584474,1.279345,0.1470792,0.5714098,1.349672,-0.07480752,0.658545,1.581822,-0.06810096,0.5725461,1.095306,0.2087689,0.5416625,1.029294
0.03630498,0.8462739,1.596054,-0.2094495,0.6022806,1.548239,0.05577271,0.6410295,1.584343,-0.2826033,-0.0919416,1.466904,-0.02517004,-0.204423,1.429645,-0.2445941,0.5584167,1.27928,0.1471653,0.5714265,1.349859,-0.07476594,0.65875,1.581899,-0.06823692,0.5725694,1.096115,0.210678,0.5414816,1.02979
0.03625935,0.8464707,1.596146,-0.2095237,0.6023457,1.548278,0.05584024,0.640947,1.584514,-0.2825912,-0.09193178,1.466907,-0.02518691,-0.2043821,1.429562,-0.2446667,0.558408,1.279149,0.1472679,0.5713235,1.350162,-0.07475728,0.6588745,1.58197,-0.06820087,0.5724977,1.096271,0.2112479,0.5414578,1.029099
0.03629914,0.8467015,1.596234,-0.2096339,0.6024017,1.548318,0.05588756,0.6408325,1.584634,-0.2827956,-0.09182918,1.466695,-0.02518446,-0.2044515,1.429477,-0.2447107,0.5583131,1.279019,0.1473147,0.5712247,1.350308,-0.07468668,0.6590455,1.582009,-0.0682698,0.5721747,1.09636,0.2134173,0.5411763,1.029299
0.03630121,0.8467928,1.596275,-0.20971,0.6024354,1.54835,0.05591368,0.6407677,1.584726,-0.2827335,-0.09182347,1.466546,-0.02516478,-0.20436,1.429309,-0.2448213,0.5581974,1.278786,0.1474033,0.5712919,1.350542,-0.07464111,0.6590979,1.582059,-0.06787634,0.5725234,1.096641,0.2127458,0.5402244,1.028958
0.03631661,0.8469116,1.596491,-0.2097055,0.6024399,1.548363,0.05593303,0.6407656,1.584836,-0.2827989,-0.0917809,1.466391,-0.0251576,-0.2043723,1.429257,-0.244879,0.5581226,1.278687,0.1475959,0.5710819,1.350708,-0.07456913,0.6591202,1.582104,-0.06723663,0.5730509,1.097479,0.2128498,0.540447,1.030132
0.03634099,0.8469183,1.596527,-0.2097644,0.6024586,1.548389,0.05613847,0.6412115,1.585247,-0.2828088,-0.09174535,1.466402,-0.02512495,-0.2043718,1.429203,-0.2450078,0.5579948,1.27883,0.1477298,0.5708848,1.350704,-0.07454824,0.6591398,1.582106,-0.06725644,0.5728878,1.097655,0.2124914,0.5400604,1.030052
0.03635776,0.8469657,1.596532,-0.2098586,0.6026319,1.548431,0.05619888,0.6412009,1.585327,-0.2829053,-0.09161374,1.465873,-0.02511119,-0.2043967,1.42908,-0.2451327,0.5578604,1.279054,0.1478385,0.5707961,1.3507,-0.07449558,0.6591665,1.582124,-0.06694085,0.5729486,1.097185,0.213197,0.5390389,1.029257
0.03651913,0.8470072,1.596559,-0.2098769,0.6026596,1.548435,0.05627952,0.6410949,1.585463,-0.2829076,-0.09160551,1.465866,-0.02510714,-0.2043765,1.429039,-0.245077,0.5577864,1.279,0.1481481,0.5704338,1.350892,-0.07440997,0.6592643,1.582184,-0.06674867,0.5742103,1.0999,0.2132522,0.539712,1.029517
0.03655584,0.847073,1.596552,-0.2098614,0.6026561,1.548439,0.05637501,0.6409864,1.585556,-0.2828845,-0.09164368,1.465862,-0.02509856,-0.2044038,1.428998,-0.2450762,0.5577396,1.278996,0.1484397,0.5699882,1.351074,-0.0743702,0.6593164,1.5822,-0.0667155,0.5748825,1.101463,0.2133979,0.5389463,1.029192
0.0357379,0.8436353,1.595666,-0.2080299,0.5997129,1.546537,0.05557779,0.6417288,1.579937,-0.2830314,-0.09201004,1.465513,-0.02509494,-0.2044125,1.428965,-0.2450973,0.557686,1.279026,0.1487406,0.5696228,1.351034,-0.07345933,0.6543325,1.578481,-0.06616476,0.576231,1.103531,0.2138707,0.5390121,1.029166
0.03640978,0.8444778,1.595686,-0.208275,0.6000928,1.546795,0.05612485,0.6415116,1.580827,-0.2829963,-0.09195752,1.4655,-0.02505779,-0.2044469,1.428857,-0.2453546,0.5574023,1.279292,0.1489908,0.5694774,1.351005,-0.07346758,0.6556123,1.579279,-0.06799579,0.5822949,1.114038,0.2132571,0.5384473,1.029122
0.03710341,0.8456513,1.596088,-0.2084465,0.6004259,1.54712,0.05652799,0.6413963,1.581799,-0.2828919,-0.09186576,1.465382,-0.02499735,-0.2040581,1.428759,-0.2484266,0.5564876,1.28363,0.1492152,0.5694236,1.351047,-0.07319287,0.6569275,1.579985,-0.0734202,0.5865501,1.123508,0.2140239,0.5391294,1.030223
0.0378929,0.8468044,1.596132,-0.2084977,0.6004922,1.547163,0.05677561,0.6412065,1.582047,-0.2828247,-0.09166788,1.465197,-0.02498069,-0.2040656,1.428733,-0.251937,0.5545751,1.287169,0.1495461,0.5694441,1.351092,-0.07297263,0.6584783,1.580621,-0.07801775,0.5917026,1.134589,0.213322,0.5388126,1.02979
0.03895169,0.8488545,1.596746,-0.2086826,0.6011385,1.547387,0.0571586,0.6409432,1.582581,-0.2824045,-0.09152848,1.464821,-0.02495001,-0.2036832,1.428647,-0.2570239,0.5514477,1.293471,0.149897,0.5695493,1.351052,-0.07246327,0.6606679,1.581274,-0.08584492,0.5974818,1.148816,0.2140683,0.5390993,1.03017
0.04016644,0.8533421,1.597789,-0.2121217,0.6073243,1.54795,0.05766178,0.6426809,1.583041,-0.2820427,-0.08790531,1.464548,-0.02457761,-0.2015066,1.427834,-0.2619909,0.5470878,1.308761,0.1509182,0.5703111,1.351626,-0.07109655,0.6655177,1.581984,-0.09391353,0.6300077,1.202738,0.2178698,0.5399826,1.030719
0.04195039,0.8601692,1.597324,-0.2156088,0.6194575,1.544008,0.05753127,0.6573015,1.573498,-0.2806035,-0.08352678,1.464447,-0.02444183,-0.1989115,1.426673,-0.2655874,0.5451196,1.318388,0.1520539,0.5718056,1.355242,-0.06351536,0.6777816,1.578122,-0.106816,0.639122,1.220905,0.2192472,0.5392583,1.03106
0.04220227,0.8613892,1.598408,-0.2168622,0.6204067,1.544811,0.05832925,0.6570342,1.576895,-0.2794525,-0.08048975,1.464247,-0.02411062,-0.1966977,1.426084,-0.306263,0.5529749,1.354163,0.1529623,0.5724455,1.355421,-0.06414112,0.6791113,1.579656,-0.1445407,0.6215546,1.237066,0.221612,0.5399753,1.031913
0.02633912,0.8512592,1.604344,-0.2176469,0.6207839,1.545387,0.05837766,0.6570334,1.576936,-0.2793301,-0.08015366,1.463046,-0.02383672,-0.1955999,1.425227,-0.3021016,0.5495822,1.366365,0.1546844,0.5739677,1.358372,-0.06387094,0.680088,1.580878,-0.1731768,0.6408125,1.273306,0.2264801,0.5403638,1.033627
0.02401686,0.8506765,1.605155,-0.2146326,0.6172259,1.546045,0.05889054,0.6558204,1.577126,-0.2798083,-0.08027762,1.461366,-0.02376418,-0.1954474,1.424968,-0.3710749,0.5112465,1.466678,0.1557633,0.5744914,1.359209,-0.06372438,0.6808076,1.581963,-0.1841758,0.6502904,1.295947,0.2287214,0.541062,1.034722
0.02260463,0.8511091,1.605544,-0.2121803,0.6157968,1.546875,0.05952878,0.654268,1.577222,-0.2796737,-0.08040949,1.460047,-0.02367736,-0.1952413,1.424427,-0.3729363,0.5098489,1.473688,0.1568104,0.5747985,1.359089,-0.06379831,0.6812275,1.582668,-0.1999165,0.6556212,1.314413,0.2310162,0.5411502,1.03511
0.02118949,0.8513337,1.606319,-0.2311954,0.6284679,1.554842,0.05999889,0.6528409,1.577468,-0.2796102,-0.07895165,1.458933,-0.02350675,-0.1951777,1.42381,-0.3785403,0.5013661,1.491105,0.1575522,0.5752501,1.359535,-0.0639393,0.6820827,1.583574,-0.2033968,0.7079391,1.335571,0.2318966,0.5410766,1.035348
0.02012479,0.8506014,1.606764,-0.2394042,0.6368016,1.557643,0.06086094,0.6500557,1.577881,-0.2791862,-0.07787816,1.457988,-0.02325548,-0.1952326,1.423292,-0.3866012,0.5029047,1.51917,0.1581639,0.5753975,1.359625,-0.0639177,0.6828313,1.584225,-0.2153149,0.708821,1.356144,0.2318113,0.5407807,1.035558
0.01969762,0.850544,1.607159,-0.2446303,0.639916,1.561111,0.06133689,0.6494694,1.578228,-0.278555,-0.07652065,1.455573,-0.02261654,-0.1968218,1.422239,-0.3959416,0.5123727,1.572916,0.1586594,0.5756212,1.37045,-0.06409834,0.6833709,1.584792,-0.2479418,0.6874256,1.387303,0.230681,0.5408361,1.036981
0.0177824,0.8502065,1.608502,-0.2484575,0.6417238,1.564269,0.06167383,0.6489065,1.578511,-0.2784921,-0.07531836,1.453944,-0.02199495,-0.1985243,1.421796,-0.3969932,0.512028,1.580972,0.159064,0.5754822,1.372303,-0.06425612,0.6839021,1.585506,-0.2585044,0.6944146,1.403917,0.2296805,0.5410315,1.036868
0.01694948,0.8503519,1.609111,-0.2505029,0.6425754,1.566226,0.06198995,0.6482765,1.578767,-0.2792587,-0.07435062,1.45237,-0.02150103,-0.1999173,1.421473,-0.3969548,0.514557,1.59552,0.1592589,0.5754048,1.373218,-0.06443547,0.6843935,1.586067,-0.2668999,0.6863153,1.419673,0.2293794,0.5410895,1.037036
0.01622132,0.8512575,1.610005,-0.2250783,0.6428509,1.560786,0.06210857,0.6479905,1.578876,-0.2790765,-0.07402973,1.451451,-0.021129,-0.2008836,1.421249,-0.3904745,0.5226563,1.605445,0.1592729,0.575405,1.374128,-0.06460692,0.6847577,1.586596,-0.2715853,0.6931061,1.433433,0.228078,0.5411813,1.037681
0.0160944,0.8516253,1.610564,-0.2159711,0.6461053,1.559833,0.06224414,0.6477132,1.579064,-0.2789158,-0.07364132,1.45114,-0.02077243,-0.201745,1.421199,-0.3897685,0.5251974,1.619059,0.1592332,0.5754061,1.374602,-0.06478385,0.685236,1.587118,-0.2766743,0.689727,1.447729,0.2272701,0.5416637,1.039422
0.01552429,0.8527476,1.61229,-0.2141521,0.6470509,1.560171,0.06241222,0.6473696,1.579358,-0.2787616,-0.07329111,1.450927,-0.02048092,-0.2028566,1.421296,-0.3865294,0.5283964,1.642284,0.1592006,0.5753544,1.374732,-0.06487103,0.6855885,1.587792,-0.2824543,0.6946709,1.467612,0.2265439,0.541719,1.039904
0.015293,0.8532919,1.613458,-0.2129212,0.6476776,1.56056,0.0625056,0.6471094,1.579643,-0.2782921,-0.07290184,1.450814,-0.01957045,-0.2081289,1.422466,-0.3840723,0.5297911,1.650235,0.1592125,0.5752531,1.374966,-0.06518684,0.686278,1.588818,-0.2842205,0.69828,1.477873,0.2264395,0.5421584,1.04103
0.0152749,0.8537465,1.614804,-0.2123968,0.6480154,1.560904,0.06257652,0.6469029,1.579932,-0.278221,-0.07264227,1.450829,-0.01935471,-0.2082274,1.423322,-0.3820681,0.5303993,1.658666,0.1592305,0.5751505,1.375689,-0.0652122,0.6865535,1.589375,-0.2850451,0.6986399,1.486424,0.2264727,0.5427892,1.041877
0.01514544,0.854324,1.616552,-0.2119802,0.6486672,1.561454,0.06258886,0.6467256,1.580121,-0.2778655,-0.07234871,1.450886,-0.01937081,-0.2082889,1.423838,-0.3791785,0.5309622,1.662261,0.1586523,0.5744392,1.380302,-0.06515875,0.686747,1.590093,-0.2946427,0.6557167,1.481868,0.2263343,0.5429878,1.042877
0.01500689,0.8548069,1.617907,-0.2118639,0.649008,1.561944,0.06262541,0.6461439,1.580464,-0.277622,-0.07222744,1.450967,-0.01953451,-0.2084371,1.424737,-0.3763194,0.5313185,1.664811,0.1587071,0.5741259,1.380982,-0.06511942,0.6869242,1.590732,-0.2820496,0.731948,1.503717,0.2256925,0.5434196,1.04435
0.0149821,0.8552687,1.619604,-0.2117575,0.6493081,1.5626,0.06238991,0.6451433,1.580932,-0.277447,-0.07196413,1.451174,-0.01967548,-0.2086079,1.425774,-0.3752199,0.5309449,1.666037,0.1586593,0.5738696,1.382908,-0.06505954,0.6871294,1.591603,-0.3030995,0.6583965,1.495056,0.2255507,0.5430371,1.046623
0.01799328,0.858725,1.619636,-0.2117299,0.6496861,1.563343,0.06240962,0.6445652,1.581299,-0.2770281,-0.07184401,1.451439,-0.01975402,-0.2086924,1.426485,-0.3745044,0.5307419,1.667309,0.158732,0.5736904,1.383261,-0.06274296,0.6907701,1.595368,-0.3017448,0.6986962,1.503138,0.2253471,0.5437486,1.046399
0.01764213,0.8588001,1.621324,-0.2117874,0.6500171,1.564125,0.06243264,0.6440872,1.581654,-0.2766919,-0.07169931,1.451776,-0.01976981,-0.2086964,1.426819,-0.3556691,0.5212835,1.732055,0.1588544,0.5726817,1.386478,-0.06292354,0.6905337,1.595617,-0.300694,0.696149,1.50858,0.2258752,0.5436181,1.047765
0.01882227,0.8601419,1.621675,-0.211814,0.6503252,1.565065,0.06244922,0.6436227,1.581961,-0.2764579,-0.07124446,1.45193,-0.01970394,-0.2086039,1.42735,-0.3458502,0.5153549,1.736293,0.1589207,0.5722288,1.388223,-0.06138193,0.6922048,1.59863,-0.3047058,0.6552669,1.502248,0.2261834,0.5444097,1.048162
0.01807885,0.8598365,1.623936,-0.211827,0.6506807,1.565906,0.06251682,0.6430644,1.582626,-0.2762826,-0.07110862,1.45226,-0.0196014,-0.2086599,1.427727,-0.3445719,0.5149054,1.737518,0.1589929,0.5718295,1.391794,-0.06186672,0.6915494,1.59879,-0.3052012,0.6497679,1.502219,0.226954,0.5447965,1.049034
0.0185396,0.8603856,1.624768,-0.2118655,0.6510066,1.566896,0.06250618,0.6426646,1.583295,-0.2726659,-0.07732929,1.45499,-0.01945218,-0.2088268,1.428377,-0.3439732,0.5139428,1.738105,0.1591376,0.5714163,1.395045,-0.06115388,0.6920995,1.600829,-0.3053435,0.6351228,1.501973,0.2275803,0.5453648,1.05042
0.01776307,0.8595708,1.626611,-0.211836,0.6510982,1.56784,0.06253569,0.6423438,1.584003,-0.2719248,-0.07281586,1.45568,-0.01936659,-0.2088751,1.428564,-0.3487713,0.5159795,1.736875,0.1592403,0.5712359,1.396187,-0.06184701,0.6912595,1.60096,-0.3052159,0.6155916,1.503678,0.2275489,0.5457308,1.051491
0.01709123,0.8593724,1.628122,-0.2116615,0.6512398,1.568686,0.06256469,0.6421623,1.584982,-0.271374,-0.07291461,1.455355,-0.01921942,-0.2089858,1.428993,-0.3526336,0.5129943,1.732568,0.1589724,0.5716908,1.401423,-0.06234963,0.6906723,1.601111,-0.30674,0.611295,1.50388,0.2279561,0.5469525,1.052397
0.01665469,0.8591964,1.62933,-0.2117094,0.6512873,1.569307,0.0626044,0.6418834,1.585633,-0.2711916,-0.07295378,1.455258,-0.01919161,-0.2090995,1.429634,-0.3529991,0.5128956,1.732836,0.1589932,0.5716919,1.401614,-0.06274222,0.6902524,1.60123,-0.3066837,0.6100314,1.503969,0.2283425,0.5462381,1.053313
0.0159906,0.8593698,1.630602,-0.2116598,0.6512504,1.569798,0.06256896,0.6416358,1.586149,-0.2713069,-0.0729743,1.455085,-0.01912997,-0.2091866,1.429736,-0.3531964,0.5127924,1.733085,0.1590341,0.5716931,1.401613,-0.06309902,0.6899143,1.601377,-0.3056689,0.6094315,1.50529,0.2282124,0.5462222,1.053234
0.01554253,0.8591111,1.63127,-0.2116418,0.6513104,1.570197,0.06256761,0.6415857,1.586525,-0.2717922,-0.07286161,1.455247,-0.01908951,-0.2092095,1.429881,-0.3537733,0.5123564,1.73267,0.1590884,0.5716724,1.40152,-0.06348595,0.6895559,1.601567,-0.3057745,0.6094508,1.505291,0.2286666,0.5454248,1.053842
0.01674706,0.8605797,1.630985,-0.2116612,0.6513451,1.570704,0.06255633,0.641492,1.586927,-0.272315,-0.07284347,1.45549,-0.01903043,-0.2092613,1.429999,-0.3540056,0.5122277,1.732891,0.1589788,0.5717337,1.402232,-0.0623017,0.6911251,1.604696,-0.3064215,0.6120749,1.505654,0.2287833,0.5450603,1.05344
0.01690628,0.8611779,1.631301,-0.2116245,0.6513505,1.571031,0.06253993,0.6413759,1.587139,-0.2725283,-0.07294541,1.455643,-0.01896365,-0.2093875,1.430121,-0.3541988,0.511956,1.732838,0.1590094,0.5716042,1.402198,-0.06182786,0.6914906,1.605732,-0.3074493,0.6103951,1.504737,0.2276485,0.5439976,1.052924
