TimeStamp, FrameNoHeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, ShoulderCenterX, ShoulderCenterY, ShoulderCenterZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
1,11,0.01246989,0.761365,1.921895,-0.2037862,0.5091771,1.890674,0.141452,0.500094,1.95425,-0.04121841,0.5620614,1.919052,-0.1891571,-0.2385669,1.639394,0.1065057,-0.3450022,1.691303,-0.3080914,0.2978301,1.902181,0.2131053,0.2651152,1.970427,-0.03760178,0.3510293,1.882491,-0.3527586,0.1302833,1.804203,0.3706714,0.02332552,1.807852,-0.1543951,-0.4509615,1.5994,0.1742102,-0.7991215,1.494104
1,12,0.01483353,0.7596034,1.925272,-0.2007762,0.5071132,1.894389,0.1432704,0.4983388,1.955976,-0.03854209,0.5608758,1.922193,-0.1858774,-0.2324095,1.640586,0.1075026,-0.3430597,1.691596,-0.3030491,0.2967841,1.905071,0.2187107,0.2611341,1.97387,-0.03471689,0.3503336,1.884678,-0.3507152,0.1166976,1.794715,0.3726272,0.02331552,1.80964,-0.1524751,-0.4465891,1.600163,0.1743795,-0.7988348,1.493361
1,13,0.01776328,0.7586141,1.928029,-0.1972506,0.5055045,1.897502,0.1457911,0.4971979,1.95784,-0.03494287,0.5595178,1.925469,-0.182112,-0.2271856,1.641955,0.1101043,-0.3385095,1.691599,-0.2984293,0.294185,1.907307,0.2222949,0.2604035,1.976025,-0.03079488,0.349451,1.88702,-0.3484723,0.1009548,1.778522,0.3751172,0.02354265,1.811227,-0.1508419,-0.4424777,1.601138,0.1749841,-0.799195,1.494199
1,14,0.02634818,0.7561929,1.931221,-0.1878459,0.5034347,1.901494,0.1531979,0.4959165,1.961591,-0.02663211,0.5576422,1.928941,-0.176742,-0.2189702,1.637141,0.1135041,-0.3438749,1.690519,-0.2907068,0.2919036,1.909502,0.2359375,0.2525051,1.97841,-0.02242906,0.3480901,1.889757,-0.3460237,0.06667406,1.74155,0.3848415,0.01990522,1.808344,-0.07033749,-0.3789811,1.620939,0.1765034,-0.7998884,1.495144
1,15,0.04705814,0.754026,1.934878,-0.1685114,0.5034433,1.910232,0.1714704,0.4944446,1.964971,-0.005180764,0.5542956,1.934549,-0.141555,-0.2271497,1.661942,0.1216028,-0.3538854,1.691449,-0.2729148,0.2910646,1.913379,0.2503976,0.2539123,1.981434,0.0004671096,0.3433693,1.895803,-0.3357243,0.06310178,1.732653,0.3996457,0.02256272,1.811621,-0.1181007,-0.4006823,1.617226,0.1763933,-0.8032209,1.490665
1,16,0.05534033,0.7536278,1.93611,-0.1601993,0.5035412,1.912364,0.1800372,0.4926439,1.96431,0.00243736,0.553654,1.935641,-0.1665817,-0.2115217,1.654544,0.1242866,-0.3512997,1.692333,-0.2672558,0.2905551,1.914895,0.2595342,0.2554907,1.982241,0.007359039,0.3423802,1.896854,-0.3334913,0.06278078,1.730534,0.4050521,0.02334036,1.811067,-0.08448421,-0.6044254,1.610122,0.1763696,-0.8042353,1.488831
1,17,0.06413344,0.7535985,1.937311,-0.1533179,0.504168,1.915454,0.1875885,0.492051,1.964345,0.01024595,0.5532659,1.937092,-0.1672191,-0.2061426,1.656129,0.1268265,-0.3495324,1.693704,-0.2575848,0.2938787,1.918512,0.2643078,0.2577081,1.983245,0.01426917,0.3417933,1.898185,-0.3310798,0.06424539,1.732293,0.4099504,0.02632307,1.811064,-0.07807497,-0.6042134,1.613666,0.1782414,-0.8086288,1.489651
1,18,0.07309729,0.7531008,1.936244,-0.1446041,0.5048044,1.917135,0.1959363,0.492983,1.964767,0.01848985,0.5531114,1.937812,-0.1656523,-0.2021834,1.658237,0.1288589,-0.3502877,1.693929,-0.2519453,0.2946087,1.919975,0.2726793,0.2575686,1.982903,0.02142447,0.3411361,1.899401,-0.3302503,0.06349626,1.732365,0.4164046,0.02598349,1.810416,-0.08215611,-0.6036461,1.613026,0.1770639,-0.8123159,1.484284
1,19,0.1068989,0.7512785,1.934573,-0.1173274,0.5065491,1.923223,0.2266002,0.4943959,1.968977,0.0448576,0.5519553,1.939541,-0.09493801,-0.2282337,1.688278,0.1345945,-0.3559417,1.695379,-0.2325654,0.297436,1.928128,0.2891131,0.2573059,1.983708,0.04180769,0.3398451,1.902234,-0.3249155,0.06550056,1.738073,0.4475209,0.004144355,1.789001,-0.04582457,-0.5809364,1.52634,0.17628,-0.8147812,1.480017
1,20,0.1275078,0.7484584,1.933162,-0.09312734,0.5078419,1.926792,0.245582,0.4949502,1.969114,0.06887105,0.5504934,1.939613,-0.09300928,-0.2259683,1.689083,0.1399072,-0.3631375,1.695503,-0.2145155,0.2994908,1.936488,0.3031647,0.2573286,1.985578,0.060266,0.3380224,1.90351,-0.320554,0.06734205,1.741451,0.4565364,0.001815208,1.792671,-0.04490881,-0.5785769,1.52701,0.179535,-0.8041767,1.498046
1,21,0.1374155,0.7474241,1.932643,-0.08905245,0.5080154,1.927565,0.2525365,0.4943536,1.968089,0.07545336,0.5502891,1.940017,-0.09150624,-0.22359,1.689846,0.1425414,-0.3627291,1.695532,-0.2082074,0.3010369,1.938696,0.3094554,0.256814,1.984804,0.06663688,0.3377131,1.9042,-0.3203463,0.06702621,1.73774,0.4602619,-0.001132929,1.792595,-0.04469842,-0.5761523,1.527423,0.1790674,-0.8044751,1.498028
1,22,0.1527386,0.7467011,1.932007,-0.08359706,0.5082828,1.92837,0.2617701,0.4933836,1.965642,0.08846687,0.5490192,1.940314,-0.09070775,-0.2225207,1.690734,0.1460054,-0.3613813,1.695334,-0.1957172,0.3045308,1.944317,0.3180412,0.2551867,1.984215,0.07633274,0.3363394,1.904522,-0.3150707,0.07525197,1.738474,0.4649638,-0.004125365,1.794101,-0.04527175,-0.5750549,1.527263,0.1783244,-0.8109167,1.482499
1,23,0.1663924,0.7449778,1.930005,-0.0636375,0.5094825,1.9297,0.2722289,0.4925769,1.965079,0.09866258,0.5489136,1.940043,-0.09057709,-0.2210624,1.691399,0.153981,-0.3656207,1.698326,-0.188814,0.306188,1.945874,0.3236885,0.2544605,1.983619,0.08504351,0.3360056,1.904371,-0.3118232,0.08092058,1.734077,0.4705873,-0.00788103,1.796498,-0.04607196,-0.5726173,1.527937,0.1790252,-0.8079738,1.487278
1,24,0.1743274,0.7440568,1.929309,-0.05678633,0.510214,1.930023,0.2786962,0.4912406,1.964149,0.1057423,0.5488827,1.939942,-0.09028636,-0.2190203,1.690091,0.1547375,-0.3668979,1.698095,-0.1804051,0.3120701,1.948376,0.3282266,0.2542539,1.983273,0.09142914,0.335885,1.904332,-0.3161593,0.07456335,1.717073,0.4756803,-0.008960892,1.797249,-0.02904955,-0.5308746,1.543449,0.1798725,-0.8115149,1.481404
1,25,0.1779588,0.7438909,1.929454,-0.05209719,0.5096178,1.929623,0.2814928,0.4912174,1.964012,0.1094145,0.5486616,1.94016,-0.09019394,-0.2177867,1.687171,0.1552687,-0.3683128,1.697819,-0.1792088,0.3124025,1.948099,0.331097,0.2535084,1.983089,0.09490717,0.3353912,1.904499,-0.3151194,0.07732073,1.714948,0.4777584,-0.008703851,1.79881,-0.03023576,-0.5277047,1.546038,0.1782805,-0.8124813,1.479015
1,26,0.1802799,0.7436473,1.92926,-0.05074599,0.509767,1.929814,0.2833757,0.4907684,1.96394,0.1114028,0.5486718,1.939895,-0.09017204,-0.21722,1.686267,0.1556219,-0.3688326,1.697538,-0.1780221,0.3131407,1.947505,0.3326441,0.2531622,1.98317,0.09688717,0.3353067,1.904169,-0.314157,0.079277,1.710662,0.4808913,-0.00877482,1.796785,-0.03087773,-0.5288216,1.546891,0.1788191,-0.8123605,1.478631
1,27,0.1820032,0.7432883,1.929696,-0.04988056,0.5096082,1.929698,0.2838707,0.4904376,1.96393,0.1122098,0.5485884,1.939869,-0.09018765,-0.2172669,1.685505,0.15598,-0.3696931,1.697069,-0.1773712,0.3136624,1.946804,0.3335176,0.2532128,1.983494,0.09781429,0.3350525,1.903976,-0.3150299,0.07999904,1.709672,0.4831943,-0.008206969,1.799382,-0.03371417,-0.5280025,1.548294,0.1788675,-0.8129905,1.477316
1,28,0.1822723,0.7431719,1.929745,-0.04917717,0.5094061,1.92921,0.2842635,0.4902242,1.964118,0.1125826,0.5485037,1.939832,-0.09038475,-0.2177042,1.685305,0.1561955,-0.3704854,1.696505,-0.1773831,0.3137985,1.946282,0.3338777,0.2529268,1.98371,0.09844579,0.3348192,1.903608,-0.3154655,0.08112695,1.706508,0.4861917,-0.008178568,1.79958,-0.0358625,-0.5268334,1.549886,0.1815212,-0.809784,1.489158
1,29,0.1810038,0.7431561,1.930333,-0.05130303,0.5091294,1.928744,0.2823482,0.4898845,1.965528,0.1113986,0.5482649,1.939741,-0.09151369,-0.2202579,1.685456,0.1560945,-0.3713855,1.695316,-0.1810943,0.3136867,1.942618,0.3327564,0.2518879,1.984413,0.09779704,0.3344108,1.902709,-0.318438,0.08690625,1.698248,0.4897718,-0.002496076,1.803266,-0.03521381,-0.52644,1.550293,0.178802,-0.8142137,1.476937
1,30,0.178264,0.7434272,1.931382,-0.05376489,0.5086694,1.92813,0.2797788,0.4899498,1.966998,0.1085173,0.5480772,1.939785,-0.09174982,-0.2216367,1.685171,0.1554765,-0.371986,1.694259,-0.1843853,0.3135533,1.940474,0.3295038,0.2522199,1.985488,0.09596662,0.3340996,1.901732,-0.3203847,0.08929376,1.695165,0.4914534,0.0003897542,1.802465,-0.03486614,-0.5263597,1.550602,0.1793987,-0.8150405,1.476544
2,31,0.1749914,0.7430809,1.932023,-0.05773385,0.50808,1.927254,0.2758379,0.4895966,1.96749,0.1054418,0.5480163,1.939563,-0.09326484,-0.2218055,1.684387,0.1496936,-0.3705123,1.685222,-0.2016312,0.297073,1.931385,0.3259095,0.2514347,1.98719,0.09339702,0.3337695,1.900484,-0.3215031,0.09439132,1.693861,0.4902243,0.004855989,1.801026,-0.03408979,-0.5263826,1.551094,0.1796375,-0.8157377,1.476876
2,32,0.1704688,0.743237,1.932592,-0.0616488,0.5077375,1.926648,0.2717135,0.4894093,1.968148,0.1012894,0.5481001,1.939547,-0.09404609,-0.2221472,1.684336,0.1496133,-0.3703819,1.685193,-0.2016618,0.3024749,1.932563,0.3210473,0.2515911,1.989222,0.09056934,0.3336168,1.899399,-0.3230228,0.09873512,1.6921,0.4885753,0.009681348,1.799787,-0.03353285,-0.5263581,1.55145,0.1780743,-0.81979,1.471315
2,33,0.1583233,0.7434427,1.932324,-0.0731482,0.5062395,1.924957,0.2614475,0.4896438,1.970685,0.08835217,0.5486066,1.938467,-0.15098,-0.1967312,1.667392,0.1481246,-0.3695875,1.684944,-0.2088706,0.2999499,1.931894,0.3107408,0.2481842,1.992177,0.07969868,0.3334442,1.896625,-0.3273627,0.114222,1.693857,0.4833151,0.0212474,1.797056,-0.08783545,-0.604203,1.625433,0.1769078,-0.8176392,1.471667
2,34,0.1500112,0.7431591,1.931693,-0.0801824,0.5062917,1.923926,0.2520333,0.4882722,1.970779,0.0808711,0.5489296,1.938241,-0.1135994,-0.2237054,1.690136,0.1461538,-0.3695464,1.685046,-0.2142565,0.3023657,1.931673,0.3029133,0.2442639,1.993186,0.07253779,0.3332831,1.896046,-0.3308649,0.1202493,1.700767,0.476994,0.02818552,1.796518,-0.07059883,-0.5759844,1.540384,0.177262,-0.8170857,1.472456
2,35,0.1453185,0.742969,1.931754,-0.08162576,0.5063554,1.923913,0.2469072,0.4881,1.971155,0.07584193,0.5490417,1.937903,-0.1600799,-0.1964998,1.669482,0.1439517,-0.3685496,1.68545,-0.2191064,0.3065287,1.932217,0.2972306,0.2437455,1.994683,0.06893875,0.333004,1.895756,-0.3324901,0.1244282,1.703287,0.4746201,0.03015103,1.79645,-0.1115602,-0.5716435,1.638615,0.1803766,-0.8106626,1.487466
2,36,0.141579,0.7430742,1.931564,-0.08765254,0.5062059,1.921592,0.2426684,0.4866632,1.970842,0.07225394,0.5493069,1.936998,-0.1600161,-0.1982495,1.669636,0.1410976,-0.3680522,1.686372,-0.222781,0.3109797,1.931759,0.2918295,0.2443556,1.995327,0.06550182,0.3327363,1.895037,-0.3332179,0.1290119,1.710887,0.4570369,0.03973462,1.808104,-0.09882827,-0.6108647,1.625611,0.1800282,-0.8123581,1.482681
2,37,0.1358248,0.743109,1.930417,-0.09498807,0.5064969,1.919205,0.2371319,0.4865174,1.972575,0.06637005,0.549399,1.935953,-0.1616007,-0.2001861,1.670095,0.1375746,-0.3675826,1.687083,-0.2291026,0.3147676,1.93188,0.2839403,0.2427231,1.996262,0.05943782,0.3323589,1.894491,-0.3351868,0.1391331,1.729019,0.4511261,0.04560767,1.808055,-0.01160985,-0.5841451,1.609775,0.1796381,-0.8131688,1.481378
2,38,0.1315654,0.7431538,1.929215,-0.09921233,0.5069293,1.918124,0.2337507,0.4865769,1.973756,0.06244516,0.5493964,1.935649,-0.1314453,-0.2220058,1.692565,0.1348508,-0.3671544,1.6877,-0.2327869,0.316999,1.931665,0.2790242,0.2410225,1.996732,0.05505827,0.332356,1.89433,-0.3369782,0.1409465,1.731816,0.4508863,0.04736467,1.808066,-0.02163785,-0.589381,1.606694,0.1494582,-0.8176802,1.486417
2,39,0.128873,0.7428938,1.928925,-0.1023877,0.5076538,1.91721,0.2309266,0.4867997,1.974556,0.05923796,0.5496269,1.93501,-0.1313043,-0.223247,1.692552,0.1329042,-0.3667104,1.688418,-0.2356716,0.3180337,1.931305,0.2765281,0.2405856,1.997891,0.05145773,0.3324981,1.893907,-0.3393688,0.13948,1.729341,0.4468059,0.04919247,1.810425,-0.03781883,-0.5932831,1.601655,0.1709256,-0.8143499,1.488692
2,40,0.1270178,0.7433267,1.928661,-0.1047945,0.5080655,1.91664,0.2289184,0.487158,1.97551,0.05652188,0.5500565,1.934819,-0.1744192,-0.1983398,1.669582,0.1313505,-0.3657011,1.689076,-0.2377259,0.3189164,1.930873,0.2731394,0.238836,1.998957,0.04829311,0.3326285,1.893903,-0.3405163,0.1411266,1.731477,0.4472508,0.05015101,1.809997,-0.04040977,-0.5934975,1.600897,0.1614163,-0.8181795,1.48892
2,41,0.12506,0.7429826,1.927957,-0.1087231,0.5081979,1.915224,0.2262859,0.4871209,1.976849,0.05328091,0.5498755,1.934229,-0.1434669,-0.2191694,1.686288,0.1299122,-0.3650455,1.689838,-0.2411073,0.3193469,1.929078,0.2704512,0.2366729,1.998408,0.04468433,0.3324415,1.89363,-0.3432988,0.142722,1.729989,0.4427995,0.05404223,1.809728,-0.04251749,-0.5933603,1.600431,0.1556328,-0.8159252,1.494235
2,42,0.1238618,0.7430638,1.927455,-0.1107414,0.5083901,1.913808,0.2240643,0.4875015,1.978538,0.05132474,0.5499718,1.933527,-0.143004,-0.2196749,1.686347,0.1283255,-0.3645645,1.690347,-0.2439242,0.3196463,1.927081,0.2661302,0.2345302,1.999771,0.04234303,0.332521,1.893192,-0.345251,0.1425262,1.726896,0.4420293,0.05496372,1.810336,-0.04382078,-0.5931039,1.60063,0.1516923,-0.8156521,1.494064
2,43,0.1229217,0.7432681,1.927241,-0.1126767,0.5089039,1.912761,0.2224086,0.4874123,1.979218,0.04950697,0.5504054,1.933354,-0.1424136,-0.2196908,1.68649,0.1270768,-0.3639091,1.690939,-0.2454028,0.320001,1.92601,0.2636704,0.2334533,2.000018,0.04042998,0.3328783,1.893181,-0.3460378,0.1413802,1.72586,0.4417076,0.05551436,1.811145,-0.04748551,-0.5927268,1.596255,0.1485133,-0.8166356,1.493526
2,44,0.1219125,0.7433888,1.926753,-0.1140616,0.5089839,1.911891,0.2212396,0.4873146,1.979692,0.04837058,0.5505229,1.932978,-0.141793,-0.2202377,1.686937,0.1263819,-0.3636185,1.691236,-0.2464025,0.3201248,1.925119,0.2618886,0.232541,2.000191,0.03897595,0.3328861,1.892958,-0.3462158,0.140606,1.723462,0.4417187,0.05550437,1.811197,-0.04883454,-0.5956296,1.597162,0.1478259,-0.8165178,1.493269
2,45,0.1214254,0.7435198,1.926167,-0.1158065,0.5092079,1.910907,0.219131,0.4875701,1.97941,0.04752902,0.550751,1.932612,-0.1421394,-0.220575,1.687526,0.12501,-0.3636221,1.692204,-0.2486407,0.320417,1.922685,0.2603842,0.2322705,2.000148,0.0382678,0.3328273,1.892882,-0.3476701,0.1399351,1.720608,0.4438514,0.05504484,1.814651,-0.05000129,-0.6351749,1.592699,0.1654317,-0.8098016,1.491578
2,46,0.1212214,0.7435168,1.925869,-0.1168656,0.5101922,1.909786,0.2185233,0.487841,1.979764,0.04686875,0.551121,1.932236,-0.1417673,-0.2208467,1.688288,0.1235777,-0.3635933,1.693497,-0.2506679,0.3205085,1.920156,0.2590634,0.2318956,2.00012,0.03772017,0.3328946,1.892875,-0.3482547,0.1381193,1.719607,0.4443562,0.05502867,1.819125,-0.04940248,-0.6351265,1.594317,0.1496897,-0.814436,1.493904
2,47,0.1207771,0.7436849,1.925462,-0.1176992,0.510779,1.909039,0.2175047,0.4882104,1.980146,0.04634843,0.5513298,1.93184,-0.1416581,-0.221334,1.688577,0.1226892,-0.3633447,1.694529,-0.251515,0.3209798,1.919065,0.2581701,0.2318245,2.000237,0.03679154,0.3329785,1.892761,-0.3483832,0.1357955,1.718234,0.4456679,0.05567214,1.821236,-0.04938737,-0.6344086,1.594589,0.1494377,-0.8142979,1.495196
2,48,0.120703,0.7437389,1.925171,-0.1181439,0.511009,1.908222,0.2170747,0.4886994,1.98104,0.04595583,0.5514911,1.931562,-0.1416037,-0.2213784,1.688731,0.1221029,-0.3630375,1.695164,-0.2522485,0.3212261,1.918071,0.2575504,0.2317996,2.000557,0.03613535,0.3330421,1.892762,-0.3476815,0.1375049,1.718596,0.4581799,0.04917088,1.81614,-0.04946376,-0.6332982,1.594357,0.1467085,-0.8149279,1.495811
2,49,0.1206251,0.7438076,1.924929,-0.1185817,0.5112917,1.907571,0.2166809,0.4892727,1.981601,0.04555656,0.5516509,1.931382,-0.1412555,-0.2216108,1.688881,0.1216352,-0.3625382,1.695678,-0.2525045,0.3215803,1.917413,0.2572054,0.2317045,2.000782,0.03527017,0.3332246,1.892662,-0.3480316,0.1353958,1.716498,0.4500309,0.053642,1.823017,-0.05009913,-0.6315102,1.594859,0.1650064,-0.8146228,1.492422
2,50,0.1201943,0.743809,1.923045,-0.1188856,0.5117241,1.906007,0.2158725,0.490123,1.981969,0.0449828,0.552081,1.93008,-0.1411402,-0.2218051,1.689632,0.1209583,-0.3620426,1.69663,-0.253715,0.3217498,1.915433,0.2562789,0.2317823,2.001347,0.03425053,0.3333656,1.892276,-0.3470526,0.1354077,1.714888,0.4467885,0.05442321,1.826672,-0.05103777,-0.6311175,1.59249,0.1537215,-0.8130826,1.490003
2,51,0.1203076,0.7437378,1.92185,-0.1189661,0.5119348,1.905074,0.2157494,0.4902077,1.981957,0.04484153,0.5520837,1.929615,-0.1410271,-0.2219453,1.689733,0.1208191,-0.3618051,1.696846,-0.254047,0.3217264,1.914758,0.256029,0.231677,2.001571,0.03377578,0.3333405,1.892031,-0.3466271,0.1333689,1.713029,0.4466952,0.05383681,1.82758,-0.05042133,-0.6307765,1.592989,0.1461763,-0.8160928,1.493111
2,52,0.1209313,0.7436801,1.920756,-0.1191648,0.5124267,1.90428,0.2156001,0.4903132,1.982062,0.04484113,0.5522231,1.929029,-0.1411318,-0.2217235,1.690333,0.1207196,-0.361616,1.697387,-0.2541806,0.321737,1.91407,0.2560017,0.2315608,2.001968,0.03375654,0.3333488,1.89205,-0.3459791,0.1319639,1.71158,0.4472967,0.05189601,1.831075,-0.05036023,-0.6311129,1.59365,0.1587043,-0.8154829,1.48942
2,53,0.1214313,0.7435842,1.920258,-0.1191634,0.5127357,1.90389,0.2155482,0.4903718,1.982136,0.04495512,0.5522689,1.928541,-0.1409694,-0.2216168,1.691044,0.1205601,-0.3612882,1.697997,-0.2541658,0.3219668,1.91351,0.2558887,0.2312785,2.002243,0.03365459,0.3333745,1.892013,-0.3456939,0.1309822,1.71139,0.461133,0.0438891,1.82757,-0.05004819,-0.6310495,1.594126,0.164464,-0.814467,1.488057
2,54,0.1224403,0.7434621,1.918955,-0.1187676,0.5129949,1.902943,0.2155672,0.4902454,1.982058,0.04564123,0.5522103,1.92784,-0.1409011,-0.2215615,1.691319,0.120578,-0.3610831,1.698289,-0.2538682,0.3223024,1.912316,0.2558143,0.2309275,2.002772,0.03383677,0.3332906,1.89197,-0.3441756,0.1289555,1.706858,0.4470015,0.04870697,1.835624,-0.04952442,-0.6321223,1.594868,0.1652443,-0.815322,1.48614
2,55,0.1235288,0.7432385,1.917955,-0.1182129,0.5131364,1.902181,0.21549,0.489597,1.981469,0.04598009,0.5523444,1.927401,-0.1399084,-0.2218836,1.691941,0.120573,-0.3612691,1.698787,-0.2535867,0.3225442,1.911462,0.2559456,0.23048,2.003255,0.03395901,0.3332443,1.891977,-0.3436684,0.129156,1.706083,0.4479461,0.04674537,1.837912,-0.04923029,-0.6330493,1.596427,0.1673313,-0.8158163,1.485976
2,56,0.1274084,0.7433091,1.915462,-0.1168031,0.5138319,1.901677,0.2169371,0.4892556,1.981139,0.04897808,0.5528633,1.926029,-0.1360543,-0.2228564,1.694382,0.1210601,-0.361452,1.699608,-0.2514257,0.3228346,1.910013,0.2569757,0.2308076,2.004683,0.03644194,0.3332044,1.891758,-0.3391843,0.126874,1.698636,0.4516204,0.04409217,1.845063,-0.04895146,-0.6343089,1.598321,0.1706464,-0.8125343,1.490227
2,57,0.1300666,0.7434871,1.913786,-0.1144442,0.5143504,1.900212,0.218157,0.4893685,1.980174,0.05146689,0.5528883,1.924911,-0.1331181,-0.22361,1.695742,0.1218454,-0.3616538,1.70023,-0.2491249,0.3226526,1.908103,0.2581387,0.2317149,2.005443,0.03864579,0.3329316,1.891484,-0.3372826,0.1265471,1.695449,0.4527219,0.04421234,1.845184,-0.04888494,-0.6329951,1.600094,0.1248059,-0.815443,1.504226
