HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, ShoulderCenterX, ShoulderCenterY, ShoulderCenterZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
0.09674386,0.7597116,1.951701,-0.163184,0.5595049,1.807626,0.1809127,0.5513302,2.060165,-0.02375774,0.5827718,1.93544,-0.2132533,-0.2112475,1.669775,0.03148598,-0.257639,1.817981,-0.2196238,0.3871043,1.697005,0.03364307,0.3187813,2.070199,-0.06178716,0.3596041,1.921114,0.06291598,0.4427354,1.687688,0.07221256,0.02917303,2.029984,-0.2115365,-0.7675399,1.568428,0.0857065,-0.5727203,1.646011
0.1023225,0.7574803,1.951663,-0.1435922,0.5497419,1.805411,0.2020092,0.5422851,2.058526,-0.00456275,0.572605,1.934085,-0.2142008,-0.211485,1.670234,0.03073127,-0.2573189,1.818492,-0.2187872,0.3842319,1.695914,0.06933849,0.3671708,1.878806,-0.0481194,0.3461427,1.921153,0.06418927,0.4396885,1.688154,0.07205774,0.02863199,2.02636,-0.2119475,-0.7684394,1.569174,0.08661854,-0.5720275,1.645245
0.1056752,0.757022,1.951768,-0.1445502,0.5502385,1.805707,0.2007995,0.5427332,2.058645,-0.005359408,0.573086,1.934211,-0.2150221,-0.2117638,1.670919,0.0307434,-0.2575384,1.818583,-0.2173662,0.3834778,1.696459,0.1465867,0.3077213,2.044272,-0.04835206,0.3468363,1.921411,0.06852488,0.4384691,1.692355,0.0779242,0.02992482,2.03254,-0.2121932,-0.7689084,1.569586,0.08512621,-0.5725082,1.644597
0.1060358,0.7564914,1.951546,-0.1456283,0.5508121,1.806132,0.1989185,0.5435647,2.059066,-0.006593986,0.5738883,1.934566,-0.2155363,-0.2118558,1.671971,0.0308611,-0.2574968,1.818715,-0.2165842,0.3831618,1.696981,0.1461373,0.3082288,2.04492,-0.04851861,0.3476492,1.921765,0.0694048,0.4380144,1.693381,0.08611052,0.03538146,2.039325,-0.2124273,-0.7691514,1.570104,0.08526282,-0.5724478,1.64383
0.1042648,0.7570688,1.951561,-0.1475913,0.5529315,1.807822,0.1920035,0.5467739,2.060265,-0.01159933,0.5768376,1.935528,-0.2153346,-0.2121265,1.672952,0.03163712,-0.2572008,1.818848,-0.2172409,0.3847002,1.69869,0.04640458,0.4639806,1.830056,-0.04960397,0.3497721,1.922354,0.06741077,0.4255402,1.693199,0.1101821,0.1100299,2.050871,-0.2124389,-0.7702453,1.570501,0.08536296,-0.5723171,1.64425
0.09186937,0.7613696,1.954,-0.1460678,0.5556231,1.812471,0.1888703,0.5481324,2.061702,-0.01413714,0.578201,1.936693,-0.2145605,-0.2125044,1.674105,0.0322876,-0.2512903,1.819494,-0.2198663,0.3900642,1.70195,0.04319199,0.4654002,1.831526,-0.05020313,0.3508595,1.922865,0.06523485,0.4101136,1.68884,0.1267187,0.1585053,2.047054,-0.2123517,-0.7706552,1.569768,0.08424399,-0.5679815,1.64444
0.07790433,0.7662866,1.959054,-0.146026,0.5566148,1.815621,0.1821935,0.5522743,2.064876,-0.01922922,0.5819594,1.939248,-0.2124549,-0.2125045,1.674683,0.03491339,-0.2428589,1.81919,-0.2190689,0.3920335,1.702945,0.04390182,0.4586238,1.834243,-0.05115307,0.3534154,1.924023,0.058985,0.3859861,1.681239,0.09959797,0.2185921,2.08423,-0.2122189,-0.7709494,1.569696,0.07811139,-0.5738009,1.648608
0.03204918,0.784733,1.976804,-0.1484914,0.5562194,1.820622,0.15524,0.5672623,2.082605,-0.03994037,0.5965407,1.95314,-0.2071386,-0.2137411,1.674137,0.04120155,-0.2453005,1.817216,-0.241506,0.3971128,1.706091,0.08098003,0.3101346,2.135503,-0.05631586,0.3662669,1.929506,0.02196118,0.3208231,1.654747,0.2861334,0.2789067,1.957768,-0.2102045,-0.7682487,1.561097,0.07876564,-0.574131,1.650916
0.02633725,0.7871506,1.978882,-0.1525073,0.5564662,1.826085,0.1469613,0.5711886,2.086297,-0.04779119,0.6006597,1.956622,-0.1991406,-0.2141545,1.67371,0.04837456,-0.2481739,1.814308,-0.2488452,0.3978717,1.706853,0.08862625,0.3086571,2.134517,-0.05906924,0.369914,1.93076,0.004416011,0.2846,1.63972,0.2055507,0.3972766,2.005394,-0.209687,-0.7690082,1.561317,0.07902554,-0.5740421,1.651763
0.006775439,0.7921891,1.986326,-0.1587697,0.5582372,1.831043,0.1400318,0.5733231,2.088895,-0.05379137,0.6028405,1.958411,-0.1908614,-0.2132326,1.671037,0.06638613,-0.264932,1.805579,-0.2584524,0.3978636,1.707384,0.09157358,0.3267196,2.147902,-0.06158901,0.3723912,1.930375,-0.02406322,0.249784,1.624475,0.1876837,0.4569223,2.020272,-0.2080014,-0.7649453,1.554763,0.08021406,-0.5825489,1.652647
-0.006920583,0.7936255,1.993107,-0.1658747,0.5603278,1.835242,0.1190557,0.5751795,2.095439,-0.07125115,0.6044274,1.962783,-0.1846519,-0.211466,1.666909,0.07077672,-0.2679036,1.802299,-0.2678204,0.3973016,1.709803,0.08249944,0.3379476,2.154167,-0.06845557,0.3738079,1.929698,-0.04881777,0.2182477,1.61201,0.1712492,0.4967711,2.039795,-0.2078562,-0.7637269,1.55525,0.08101953,-0.5848141,1.65376
-0.02262138,0.7958983,2.001981,-0.1753631,0.5614322,1.837901,0.106383,0.5764275,2.099179,-0.08299731,0.6052807,1.965388,-0.175043,-0.2118111,1.662143,0.08623148,-0.2796928,1.793932,-0.2776283,0.3942059,1.71304,0.07563137,0.3484799,2.160951,-0.07535347,0.3740647,1.928482,-0.07088883,0.1889788,1.602785,0.1483614,0.5425221,2.048556,-0.2061037,-0.7608361,1.555579,0.128901,-0.5900646,1.623165
-0.05290958,0.7944601,2.013169,-0.1984266,0.5548331,1.840237,0.08277859,0.5748034,2.106478,-0.1024257,0.6030753,1.969883,-0.1487383,-0.2147752,1.651405,0.10065,-0.2835935,1.784245,-0.3054006,0.3773217,1.716862,0.069584,0.3614751,2.170742,-0.08423654,0.3712256,1.92636,-0.1143039,0.1546967,1.594492,0.1080063,0.5307663,2.08796,-0.2030992,-0.7556794,1.558089,0.1212429,-0.5960351,1.626313
-0.06213512,0.7908443,2.016772,-0.2046285,0.5522826,1.84063,0.07455554,0.5706195,2.108724,-0.1102754,0.5994881,1.971341,-0.1324943,-0.196484,1.637951,0.1079166,-0.2847451,1.778931,-0.3138773,0.3714561,1.714623,0.06821236,0.3644599,2.172632,-0.08899508,0.3692559,1.924533,-0.1355011,0.1515101,1.589218,0.09521332,0.5342498,2.092003,-0.2015897,-0.7405311,1.562984,0.1258762,-0.5966621,1.626676
-0.07200931,0.7867699,2.020073,-0.211003,0.5477916,1.840915,0.06547183,0.5661201,2.110509,-0.1189058,0.5950317,1.972364,-0.1295999,-0.1997377,1.634006,0.1121652,-0.2826811,1.774153,-0.3196278,0.3669887,1.713604,0.06537227,0.3654228,2.174781,-0.09527504,0.3649427,1.922286,-0.1425125,0.1459295,1.585092,0.08615119,0.5335295,2.093199,-0.2004568,-0.7407614,1.559423,0.1365604,-0.5940135,1.618143
-0.07921327,0.7829036,2.021484,-0.2185143,0.5436921,1.840697,0.05705022,0.5633514,2.11268,-0.1262767,0.5925601,1.973665,-0.1243654,-0.2019246,1.628214,0.1152516,-0.2832056,1.770314,-0.3252837,0.3628022,1.711484,0.06281868,0.3670667,2.174526,-0.09943586,0.3632369,1.921002,-0.1463771,0.1429711,1.581764,0.07792544,0.5320447,2.09281,-0.1993681,-0.7413415,1.558236,0.1419176,-0.5936936,1.617932
-0.09449332,0.7793852,2.026717,-0.2285576,0.5374668,1.841023,0.04492237,0.5580436,2.115746,-0.1370616,0.5882643,1.975489,-0.1212395,-0.2037196,1.621348,0.121561,-0.2809191,1.762562,-0.3297807,0.3608268,1.711009,0.05933421,0.3669639,2.172974,-0.1060009,0.3614655,1.919262,-0.1472978,0.1441467,1.572829,0.06755516,0.5240991,2.088145,-0.1976821,-0.7467061,1.552029,0.1424004,-0.5919842,1.617684
-0.09999911,0.7764462,2.028265,-0.2321925,0.5360172,1.840846,0.04049546,0.5545517,2.116393,-0.1415742,0.5850405,1.975713,-0.1203558,-0.2065172,1.616456,0.1239471,-0.2797311,1.758358,-0.3326358,0.3589617,1.709392,0.05534608,0.3629726,2.169376,-0.1101415,0.3593022,1.917562,-0.1468272,0.1440227,1.568076,0.0633458,0.5184551,2.084218,-0.1971338,-0.7505672,1.54888,0.1428406,-0.5909027,1.616294
-0.1022892,0.7741573,2.029125,-0.2346614,0.5345191,1.840971,0.03796376,0.5524979,2.117228,-0.1441009,0.5832249,1.976279,-0.1201445,-0.2089272,1.613913,0.1241625,-0.2752767,1.754597,-0.3338901,0.3573034,1.708002,0.05392156,0.3596487,2.166506,-0.1123217,0.358297,1.917048,-0.1460682,0.1449917,1.565768,0.06228525,0.5165895,2.079728,-0.1977798,-0.7467242,1.552894,0.1434142,-0.587011,1.614469
-0.1041537,0.7736464,2.02984,-0.2370623,0.5335206,1.841736,0.03675345,0.5516367,2.117647,-0.145387,0.582396,1.976615,-0.120667,-0.2093008,1.613879,0.1239099,-0.2746598,1.754016,-0.3345407,0.3570898,1.708002,0.07108858,0.3587025,2.15935,-0.1136112,0.3577028,1.916879,-0.1433887,0.1478198,1.565028,0.06540444,0.5155598,2.074781,-0.1977821,-0.7458684,1.550755,0.1464603,-0.5865428,1.609325
-0.1050219,0.7735969,2.030112,-0.2379206,0.5334726,1.842227,0.0362351,0.5514079,2.117863,-0.1460618,0.5821406,1.976839,-0.1223672,-0.209864,1.614385,0.1239479,-0.2761811,1.753682,-0.3350506,0.3568299,1.708477,0.07295244,0.3585697,2.158431,-0.1147024,0.357448,1.916913,-0.1403997,0.1546374,1.56688,0.07149857,0.5127661,2.067133,-0.1973756,-0.7515357,1.545227,0.1468642,-0.5878299,1.609667
-0.1036423,0.7745262,2.027825,-0.2384717,0.53447,1.843265,0.03701141,0.5516156,2.117713,-0.1457399,0.582292,1.976803,-0.1249898,-0.2019742,1.617766,0.1230695,-0.276713,1.75435,-0.3378887,0.3580566,1.71187,0.06259543,0.3518068,2.137982,-0.1148985,0.3576373,1.916971,-0.1300175,0.1838184,1.581467,0.09707785,0.5018356,2.036948,-0.1980349,-0.7454355,1.552096,0.1461189,-0.5883765,1.612092
-0.0990487,0.7789568,2.022832,-0.2389477,0.5386605,1.846806,0.04052001,0.5528268,2.116891,-0.1435164,0.5834188,1.976609,-0.1279213,-0.1958264,1.622983,0.1210734,-0.2782634,1.757235,-0.3429096,0.3634619,1.722182,0.06843115,0.3524066,2.132047,-0.1147164,0.3588397,1.917758,-0.1221698,0.2054796,1.592108,0.1146604,0.4847364,2.017559,-0.1986478,-0.7413338,1.555247,0.1423021,-0.5904708,1.609179
-0.09153348,0.7847965,2.016705,-0.2390474,0.5424798,1.849591,0.04762201,0.5557316,2.114047,-0.1382996,0.586251,1.975121,-0.1437369,-0.1909175,1.631057,0.1172505,-0.2783612,1.760975,-0.3447254,0.3670669,1.729561,0.07015347,0.3540989,2.12613,-0.1136092,0.3613843,1.918734,-0.1158039,0.230913,1.603177,0.1274466,0.4718129,1.98586,-0.1993828,-0.7412862,1.554804,0.1379561,-0.5910305,1.607174
-0.08309614,0.7917686,2.01055,-0.2382961,0.5470089,1.853446,0.05467843,0.5609677,2.111388,-0.1321105,0.5915689,1.97375,-0.1527586,-0.1843137,1.641756,0.1124258,-0.2813179,1.767379,-0.3503618,0.371244,1.742875,0.04786144,0.2938242,2.162104,-0.1109143,0.3669779,1.921189,-0.1122549,0.2589749,1.614645,0.1402589,0.4567915,1.952351,-0.2011821,-0.7384659,1.559656,0.113075,-0.5934832,1.63811
-0.07157069,0.8004209,2.001535,-0.2366197,0.5510377,1.857711,0.06581041,0.5655148,2.107664,-0.1221929,0.5965858,1.971516,-0.1664235,-0.1801122,1.65919,0.1083268,-0.2836109,1.773171,-0.353308,0.3775142,1.756487,0.05436777,0.2970706,2.152852,-0.1055012,0.3728213,1.923216,-0.1102509,0.2882829,1.625244,0.1500971,0.4370607,1.913781,-0.2056716,-0.7377033,1.571546,0.1166008,-0.59574,1.633329
-0.06202877,0.8059133,1.993827,-0.234942,0.5570186,1.86445,0.02258505,0.5277571,2.064919,-0.1129715,0.5991771,1.969116,-0.1755131,-0.180956,1.670193,0.1001395,-0.2722748,1.780573,-0.3554517,0.3818643,1.771445,0.0722825,0.2920949,2.142548,-0.1017754,0.3746932,1.924062,-0.108374,0.3179725,1.632799,0.1570672,0.4155948,1.872218,-0.1540178,-0.6733589,1.545533,0.1205815,-0.5865297,1.625556
-0.0511191,0.8102723,1.983124,-0.2339023,0.561727,1.871361,0.03572622,0.538242,2.069426,-0.1022535,0.5987277,1.965683,-0.1798158,-0.1766077,1.681237,0.09234109,-0.266265,1.788371,-0.3538011,0.3827888,1.783532,0.10682,0.3130833,2.079041,-0.09512658,0.3761362,1.926069,-0.1136788,0.3445939,1.63925,0.1574773,0.3934311,1.831763,-0.156357,-0.6661661,1.545487,0.1224263,-0.5809311,1.623065
-0.04403713,0.8145472,1.975063,-0.2320236,0.5663334,1.880254,0.05722438,0.5443133,2.063695,-0.09016059,0.599917,1.962999,-0.185592,-0.1823123,1.69589,0.08570551,-0.2620454,1.795015,-0.350413,0.387252,1.805818,0.1264308,0.3247204,2.044497,-0.08722853,0.3775517,1.928496,-0.1215143,0.3711966,1.64413,0.1549819,0.3714583,1.796252,-0.1630584,-0.667922,1.543448,0.1244723,-0.5763092,1.623996
-0.03402631,0.8182228,1.950137,-0.2227942,0.5820077,1.90939,0.1045924,0.5650122,2.028429,-0.06888077,0.6002881,1.957308,-0.1968717,-0.1831823,1.73239,0.08442791,-0.251778,1.799291,-0.3362371,0.3745646,1.85565,0.1654646,0.3143187,1.978639,-0.0729962,0.3795383,1.931839,-0.1538538,0.4175095,1.652498,0.1372309,0.3418367,1.731617,-0.1850976,-0.6593671,1.538931,0.123203,-0.5679368,1.624952
-0.03285727,0.8178492,1.943861,-0.2155975,0.586543,1.920235,0.1158282,0.565348,2.018249,-0.05516744,0.5994415,1.954331,-0.1957086,-0.1827097,1.738952,0.08607966,-0.2468625,1.799591,-0.3241951,0.3729928,1.854729,0.1827073,0.3085178,1.928819,-0.06215302,0.3804281,1.933645,-0.1777631,0.4376588,1.658217,0.1263724,0.3269713,1.720619,-0.1910293,-0.6576,1.539376,0.1226877,-0.5641902,1.627834
-0.03271021,0.8160293,1.936309,-0.1990412,0.5859255,1.93446,0.1332352,0.570134,1.99656,-0.04579207,0.5986245,1.951832,-0.1930011,-0.187994,1.753544,0.09001628,-0.2363639,1.797133,-0.2996148,0.3717134,1.897246,0.1971436,0.3115443,1.910274,-0.05458961,0.3808403,1.934341,-0.2049956,0.4537928,1.668292,0.120807,0.3116243,1.709316,-0.2049363,-0.6606543,1.546932,0.1190304,-0.5566872,1.628754
-0.03377942,0.8145893,1.930885,-0.1909224,0.5782684,1.945087,0.1453423,0.570614,1.979981,-0.03458092,0.5987953,1.94889,-0.1892682,-0.191273,1.764326,0.09701896,-0.2207318,1.792069,-0.3059757,0.3314267,1.968137,0.2387063,0.3806868,1.965349,-0.04535345,0.3809271,1.934832,-0.2319291,0.466766,1.681543,0.118931,0.2950006,1.704543,-0.2143435,-0.6614807,1.550063,0.1166917,-0.5450816,1.628705
-0.03624517,0.8124115,1.927067,-0.1930326,0.5696995,1.967225,0.1513595,0.5695737,1.9588,-0.02555743,0.5981023,1.946506,-0.1860148,-0.1928589,1.771039,0.1067161,-0.2121758,1.787185,-0.2984197,0.3307971,1.972984,0.2878328,0.3500559,1.908218,-0.0364459,0.3804411,1.934915,-0.2543645,0.4733633,1.703628,0.1095636,0.2781763,1.695496,-0.2282856,-0.6607339,1.551408,0.1220404,-0.5387762,1.617835
-0.0414944,0.8098234,1.925924,-0.1803995,0.5667433,2.009911,0.159443,0.565416,1.929872,-0.01502609,0.5977385,1.944497,-0.1710825,-0.1961613,1.782989,0.1184368,-0.2062096,1.779346,-0.2533633,0.3159273,2.031609,0.3001215,0.3562641,1.892044,-0.02332963,0.3795822,1.935567,-0.288214,0.4744232,1.772945,0.0850594,0.240349,1.680244,-0.2488327,-0.6590165,1.557183,0.1237379,-0.5347369,1.614423
-0.04642775,0.8076856,1.925828,-0.1778548,0.5659639,2.015145,0.1608377,0.5640519,1.923077,-0.009804698,0.5974092,1.943987,-0.1644737,-0.196171,1.787933,0.124291,-0.206297,1.774576,-0.2437024,0.3168357,2.036586,0.2912721,0.3936658,1.900435,-0.01699635,0.3789997,1.935926,-0.2972994,0.4743817,1.799509,0.1079073,0.2289379,1.687457,-0.2518627,-0.6572472,1.559682,0.1274892,-0.5348576,1.611914
-0.05051552,0.8048099,1.927656,-0.1731948,0.564687,2.026413,0.1616042,0.5618823,1.914707,-0.006493382,0.5969784,1.94364,-0.15889,-0.1989337,1.791822,0.1281847,-0.206962,1.768843,-0.2253224,0.3156633,2.051164,0.2918475,0.3946709,1.895521,-0.01286575,0.3779948,1.935837,-0.3033099,0.4705749,1.824251,0.1061423,0.2185721,1.684944,-0.2572518,-0.658228,1.562624,0.1306883,-0.5354465,1.605967
-0.05513573,0.8031347,1.930755,-0.1683588,0.5652301,2.037262,0.1612948,0.5612085,1.909123,-0.005436819,0.5966502,1.943716,-0.1538355,-0.2029738,1.79453,0.1306376,-0.2073722,1.762924,-0.1932171,0.3065741,2.111841,0.2921947,0.395549,1.885539,-0.01099277,0.3773543,1.935882,-0.3062109,0.4512686,1.855274,0.1032201,0.212657,1.682749,-0.2616684,-0.6606079,1.564845,0.1302474,-0.5358309,1.605134
-0.06038025,0.8007725,1.935311,-0.1628351,0.5649942,2.047457,0.1595072,0.5597796,1.902367,-0.004372928,0.5963773,1.94396,-0.1496367,-0.2084372,1.795861,0.1321931,-0.2099283,1.757451,-0.1917828,0.3033332,2.112182,0.2914575,0.3962142,1.873926,-0.009030188,0.376578,1.935713,-0.3092429,0.4509607,1.864376,0.09639044,0.2091941,1.679119,-0.2667217,-0.6646557,1.567216,0.1294206,-0.5379646,1.601558
-0.0647392,0.7989025,1.941249,-0.1599682,0.5629256,2.058337,0.1582996,0.5590861,1.898188,-0.003392267,0.5963172,1.944659,-0.1478023,-0.213225,1.79657,0.1334623,-0.2114965,1.753145,-0.1891692,0.2995679,2.117585,0.2908131,0.3960028,1.864869,-0.007728506,0.3761288,1.935728,-0.3099503,0.4517314,1.878477,0.09302449,0.2104046,1.679461,-0.2712162,-0.668426,1.569,0.1277902,-0.5393041,1.599726
-0.07243443,0.7966446,1.953017,-0.1535397,0.5607273,2.066496,0.1555337,0.5583982,1.893693,-0.003248055,0.5964315,1.946369,-0.1466102,-0.2149112,1.796482,0.1321613,-0.2116964,1.746885,-0.1827282,0.2961594,2.121711,0.2846106,0.3950366,1.850322,-0.007617834,0.3760557,1.935763,-0.3126525,0.4473846,1.899839,0.07984625,0.2169119,1.674114,-0.2752584,-0.6695589,1.571312,0.1263983,-0.5393611,1.596246
-0.07576465,0.7966014,1.959368,-0.1513982,0.5600742,2.070645,0.1534101,0.5585415,1.891357,-0.003324342,0.5966266,1.948768,-0.145746,-0.2169773,1.796201,0.1304327,-0.2114393,1.743063,-0.1777966,0.2942759,2.122841,0.282875,0.394188,1.844764,-0.007603981,0.3760773,1.935916,-0.3137422,0.447239,1.907193,0.07305884,0.2222443,1.673176,-0.2774498,-0.6710688,1.572322,0.1260519,-0.5389091,1.595279
-0.07822372,0.7963694,1.96458,-0.1505017,0.5594419,2.075422,0.1513509,0.5586302,1.890276,-0.003668339,0.5973201,1.951253,-0.1451814,-0.2209755,1.795621,0.1283398,-0.2114741,1.739978,-0.1771739,0.2925804,2.123735,0.2814405,0.3939618,1.841765,-0.00774207,0.3762769,1.936201,-0.3166219,0.4460265,1.907777,0.06636061,0.2277143,1.673289,-0.2796816,-0.6743923,1.572789,0.1262237,-0.5386146,1.5948
-0.08081239,0.7979111,1.972672,-0.1519132,0.5576052,2.077556,0.1490966,0.5590129,1.890893,-0.004592016,0.5996389,1.956412,-0.1457875,-0.2204439,1.795684,0.123046,-0.2066386,1.737175,-0.1790667,0.2891871,2.119451,0.2783437,0.39392,1.840562,-0.008651027,0.3773124,1.937586,-0.3223912,0.4417261,1.900501,0.05683324,0.2438075,1.672781,-0.2803948,-0.673508,1.573159,0.1261904,-0.5342299,1.5949
-0.08255751,0.8005894,1.977272,-0.1529279,0.5576781,2.078249,0.1464324,0.5596129,1.892707,-0.006569758,0.6012329,1.960672,-0.147455,-0.2171746,1.795551,0.1200409,-0.2028476,1.73642,-0.1828242,0.2874464,2.110276,0.2770521,0.3947132,1.841351,-0.01059842,0.3785244,1.939476,-0.3252015,0.437207,1.89018,0.05547172,0.2551072,1.671698,-0.2803681,-0.670568,1.573517,0.1257993,-0.5309458,1.595704
-0.08322628,0.8021261,1.979396,-0.1567159,0.5583399,2.078737,0.1430335,0.560288,1.895802,-0.008279527,0.6022007,1.963605,-0.1497581,-0.2169214,1.795044,0.1183695,-0.2016526,1.736471,-0.1877599,0.2875256,2.107152,0.2746412,0.3958406,1.845058,-0.01285147,0.3796472,1.941234,-0.3292881,0.4326535,1.87425,0.04533726,0.2703822,1.665929,-0.2802375,-0.6705839,1.572908,0.1255936,-0.529832,1.596755
-0.08369453,0.8041505,1.982318,-0.163883,0.5572909,2.076212,0.1396804,0.560995,1.901093,-0.01023054,0.6035126,1.966389,-0.1543374,-0.218511,1.793849,0.1167055,-0.2010518,1.737722,-0.2016169,0.2892172,2.098989,0.269493,0.3947743,1.849741,-0.01551036,0.3808434,1.942621,-0.3332922,0.4284681,1.85342,0.04301529,0.2907093,1.663394,-0.2793261,-0.6726943,1.570886,0.1249526,-0.5292097,1.598982
-0.08351133,0.8052798,1.983623,-0.1753172,0.5584033,2.074284,0.1362143,0.5623645,1.909358,-0.0127221,0.6041978,1.968853,-0.1609171,-0.2197112,1.790605,0.1154791,-0.2004271,1.739296,-0.2150727,0.290236,2.090734,0.2632479,0.3977669,1.862292,-0.01912262,0.3815922,1.944029,-0.3328093,0.4244155,1.831119,0.04761845,0.3150992,1.658151,-0.2772722,-0.6753978,1.567986,0.1246021,-0.5286336,1.600888
-0.08238278,0.8077869,1.984487,-0.1851207,0.5587706,2.068681,0.1309934,0.5641189,1.918602,-0.01658601,0.6045664,1.971692,-0.1645923,-0.2191269,1.788836,0.1136678,-0.201239,1.742638,-0.2361353,0.2969222,2.064551,0.2587501,0.3992206,1.887736,-0.02372366,0.3822932,1.945417,-0.3301373,0.4195796,1.805206,0.05852664,0.345341,1.655767,-0.2739667,-0.6756138,1.565508,0.123452,-0.5293564,1.603141
-0.07985336,0.8114396,1.984997,-0.1955009,0.5555992,2.059703,0.1291636,0.5682357,1.93125,-0.01980435,0.604171,1.973897,-0.168798,-0.218406,1.786559,0.1122279,-0.2013417,1.747078,-0.2365094,0.3374818,2.052547,0.2518782,0.39318,1.892725,-0.02718046,0.3823302,1.94631,-0.3205766,0.4125701,1.780557,0.07289699,0.3790754,1.660619,-0.2686232,-0.6760057,1.562195,0.1211036,-0.5295305,1.607733
-0.0761339,0.8148123,1.985221,-0.2019995,0.5530772,2.043206,0.131959,0.5791217,1.95435,-0.02397845,0.6042225,1.976452,-0.1731523,-0.2145751,1.7837,0.1101094,-0.2022795,1.753202,-0.2409083,0.3392882,2.049551,0.2450754,0.3845205,1.894663,-0.03048916,0.38245,1.947277,-0.3022202,0.4148209,1.742174,0.08060427,0.4226858,1.66775,-0.2584732,-0.6740326,1.558357,0.1196703,-0.5302836,1.613229
-0.07305849,0.8171325,1.985492,-0.2062035,0.5544145,2.028287,0.1253252,0.5680913,1.957616,-0.03000528,0.6035175,1.978956,-0.1777082,-0.2137939,1.77991,0.1088261,-0.2034161,1.759003,-0.2468727,0.3423,2.047307,0.2402171,0.3735783,1.907481,-0.0356828,0.3813367,1.947935,-0.2867485,0.4046293,1.716292,0.09613814,0.4598566,1.679651,-0.1933328,-0.6743398,1.675876,0.1154119,-0.5312273,1.621096
-0.06282999,0.8231635,1.987685,-0.2214186,0.5596741,1.981518,0.1012683,0.5456222,1.96506,-0.0398727,0.604036,1.982734,-0.1832272,-0.204028,1.767251,0.1006235,-0.2230339,1.779138,-0.314365,0.3369973,1.933942,0.2156105,0.3628719,2.01717,-0.04172503,0.3813045,1.948643,-0.2135742,0.3269958,1.654616,0.1311494,0.5511266,1.772148,-0.1934485,-0.674402,1.675876,0.1179653,-0.5474248,1.620425
-0.05606845,0.8248259,1.990082,-0.2191177,0.5615039,1.96978,0.0998137,0.5435277,1.969515,-0.04007481,0.6040052,1.982849,-0.185423,-0.2031253,1.756522,0.1017024,-0.2372556,1.786501,-0.3156716,0.3664051,1.939865,0.2062165,0.3636569,2.022113,-0.04241258,0.3811024,1.948605,-0.1858396,0.2438684,1.663366,0.1380104,0.5724213,1.82166,-0.193372,-0.6740962,1.674968,0.1197524,-0.5588,1.624308
-0.05007484,0.8270504,1.993182,-0.2189356,0.5633458,1.96306,0.09946484,0.5417758,1.972161,-0.04048222,0.6039198,1.983042,-0.1858565,-0.2040794,1.750622,0.100437,-0.2398933,1.790441,-0.3152361,0.3670931,1.935969,0.198826,0.366273,2.022494,-0.04351856,0.3807071,1.948626,-0.1739582,0.2164762,1.664234,0.138511,0.5806098,1.836429,-0.1932077,-0.6735625,1.67414,0.1207368,-0.5607466,1.626053
-0.0466705,0.8269883,1.994209,-0.2189501,0.5633495,1.963062,0.0966311,0.5375383,1.999525,-0.04943648,0.6037053,1.985873,-0.1852976,-0.2051103,1.745958,0.0995357,-0.2425064,1.792441,-0.3159907,0.3666179,1.928169,0.1872486,0.3619131,2.035447,-0.04908079,0.3802493,1.949273,-0.166605,0.1991879,1.666127,0.136909,0.5868637,1.845607,-0.192842,-0.6729918,1.673165,0.121687,-0.5626421,1.62696
-0.04430976,0.8265659,1.994863,-0.2186925,0.564652,1.951467,0.09652917,0.5372996,1.998933,-0.04914823,0.6036503,1.985721,-0.1848326,-0.2046527,1.74183,0.09913518,-0.2450375,1.794079,-0.3162759,0.3652874,1.919516,0.1820216,0.3608803,2.040443,-0.04938198,0.3800438,1.949003,-0.1764397,0.1925934,1.683192,0.135897,0.5910129,1.853615,-0.1926613,-0.6729346,1.672644,0.1225905,-0.5645236,1.627573
-0.04262718,0.8263349,1.995394,-0.2190233,0.5644283,1.952559,0.09619396,0.5368187,2.001018,-0.04902733,0.6036826,1.985705,-0.1839743,-0.2039713,1.738264,0.09908538,-0.2470739,1.795158,-0.3141794,0.3602218,1.907212,0.1770958,0.3594792,2.046169,-0.04966514,0.379982,1.948853,-0.1577576,0.1858164,1.67129,0.136178,0.5884159,1.858793,-0.1923285,-0.6722652,1.671529,0.1231148,-0.5661188,1.628217
-0.04175001,0.8262593,1.996022,-0.2193713,0.5643902,1.95361,0.09563936,0.5362616,2.003709,-0.04900188,0.6037212,1.985699,-0.1837933,-0.2033024,1.736357,0.09883776,-0.2471409,1.795423,-0.3147196,0.3610456,1.906838,0.174002,0.3580878,2.049762,-0.05004853,0.3799931,1.948641,-0.1558165,0.1993842,1.668864,0.1352514,0.5896958,1.860068,-0.1924286,-0.6720598,1.670689,0.1229892,-0.5661565,1.629398
