HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, ShoulderCenterX, ShoulderCenterY, ShoulderCenterZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
-0.08135051,0.8006005,2.022791,-0.1895072,0.5541983,2.036085,0.1088193,0.5587074,2.023244,-0.0684915,0.5835338,2.027894,-0.2442452,-0.1330149,1.72167,0.18411,-0.07200397,1.710056,-0.3123572,0.3045093,1.96236,0.1916331,0.3323689,2.046085,-0.06432445,0.3719569,2.013941,-0.2956633,0.4393822,1.726495,0.1978761,0.4496747,1.793904,-0.1991161,-0.4351831,1.643778,0.2214432,-0.4686063,1.618692
-0.08545506,0.7925286,2.021139,-0.222192,0.5448292,2.047754,0.08714335,0.5251654,2.020428,-0.07364907,0.5745196,2.027622,-0.2428202,-0.1423444,1.716812,0.1859765,-0.07123782,1.708548,-0.3184648,0.2946658,1.953883,0.1997925,0.3143903,2.017596,-0.07048281,0.3636238,2.013163,-0.3042168,0.4260552,1.696688,0.2016563,0.4407699,1.767608,-0.2099624,-0.4448884,1.636943,0.2233448,-0.463249,1.614191
-0.08807707,0.7847419,2.0214,-0.2202554,0.5373105,2.04513,0.08651246,0.5227957,2.021929,-0.07583204,0.5674009,2.029169,-0.241244,-0.1469951,1.709279,0.1800174,-0.07766005,1.703211,-0.3223277,0.2912875,1.940455,0.2029144,0.3077496,2.003539,-0.07280092,0.3583224,2.012807,-0.3122864,0.4082754,1.669719,0.2056635,0.4255558,1.74081,-0.2152206,-0.4545348,1.627682,0.2217418,-0.4637662,1.606655
-0.08931429,0.7777485,2.022632,-0.2199356,0.5246144,2.042687,0.08632191,0.5223283,2.022408,-0.07604122,0.5619133,2.03012,-0.2424922,-0.1502492,1.703066,0.179636,-0.08239352,1.696974,-0.3254192,0.2884789,1.929323,0.2060765,0.3025102,1.997134,-0.07241205,0.354597,2.011473,-0.3181741,0.3883565,1.649863,0.2075369,0.4102939,1.718168,-0.2160854,-0.4582781,1.622996,0.221153,-0.4671872,1.593716
-0.08937396,0.7760758,2.021739,-0.2168757,0.5283476,2.041711,0.08695003,0.5214629,2.023706,-0.0761419,0.5602688,2.02996,-0.2403502,-0.1516384,1.698076,0.177075,-0.08010538,1.691742,-0.3258224,0.2875502,1.928259,0.2087881,0.3022087,1.985157,-0.07276879,0.3537007,2.010345,-0.3123797,0.3814857,1.662335,0.2004897,0.3998975,1.711024,-0.2147853,-0.4601873,1.619524,0.2178552,-0.4641027,1.602667
-0.08842359,0.7787142,2.017635,-0.213243,0.5367403,2.040761,0.08759387,0.529103,2.023648,-0.07545643,0.5616171,2.028276,-0.2391509,-0.1510759,1.699191,0.1799522,-0.08226924,1.693836,-0.3213085,0.2805821,1.979806,0.2100944,0.3056721,1.994078,-0.07197101,0.355401,2.008073,-0.3047836,0.3875516,1.717229,0.1919018,0.4170166,1.742039,-0.2111248,-0.4542489,1.619734,0.2169063,-0.4657512,1.607051
-0.08730717,0.782648,2.01287,-0.2126401,0.5394596,2.040542,0.08834016,0.535997,2.020979,-0.07397178,0.5652057,2.024278,-0.236914,-0.1491622,1.699862,0.1824305,-0.08395045,1.694564,-0.3210427,0.2830913,1.98234,0.2105765,0.3130324,2.012794,-0.07033933,0.3584309,2.005144,-0.3024725,0.3994285,1.73922,0.1910825,0.4263337,1.760851,-0.205365,-0.4496971,1.624376,0.2165131,-0.4668551,1.609888
-0.08575608,0.788848,2.006964,-0.212219,0.542391,2.039653,0.08923663,0.5421819,2.016198,-0.07249811,0.5700207,2.020603,-0.2356586,-0.1485981,1.700765,0.1831553,-0.08465654,1.694348,-0.3192383,0.2875108,2.007261,0.2166637,0.3233659,2.039827,-0.06875524,0.3613656,2.003013,-0.3052028,0.4118234,1.757825,0.1940652,0.4374794,1.775208,-0.2038765,-0.4449955,1.627764,0.2160552,-0.4668205,1.612619
-0.08465967,0.792042,2.003002,-0.2115949,0.545282,2.038746,0.08927298,0.5417748,2.01584,-0.07003668,0.5733295,2.016794,-0.2355334,-0.1491248,1.701807,0.1834189,-0.08512367,1.691879,-0.3249658,0.2904275,2.019837,0.218744,0.3269101,2.040107,-0.06598294,0.3633784,2.000277,-0.3109224,0.4227941,1.76482,0.1991403,0.4469686,1.78189,-0.2020548,-0.4428799,1.629393,0.2155367,-0.4661323,1.612968
-0.08372287,0.7947445,2.000725,-0.2106582,0.5471646,2.038174,0.08952019,0.5415373,2.015702,-0.06819951,0.5755517,2.014643,-0.2329275,-0.1502188,1.703474,0.1847403,-0.08240019,1.690645,-0.3249697,0.2920878,2.018779,0.2239114,0.3330262,2.040203,-0.06443579,0.3649589,1.999091,-0.3182558,0.433032,1.764549,0.2052509,0.4582921,1.78438,-0.2015811,-0.4411744,1.630784,0.2164788,-0.4621836,1.612789
-0.08290412,0.7953732,1.999874,-0.2089486,0.5459672,2.032811,0.09565364,0.5464209,2.011602,-0.06701585,0.5761486,2.013532,-0.2317669,-0.1499922,1.703486,0.1858617,-0.07734925,1.686343,-0.3263514,0.2993464,2.00997,0.2301545,0.3372774,2.038962,-0.06316776,0.3654713,1.998302,-0.3228343,0.4407067,1.757316,0.2125864,0.4669286,1.772965,-0.2010291,-0.4399,1.630554,0.217249,-0.4562342,1.610214
-0.08180843,0.7950215,1.999667,-0.2080139,0.5444693,2.031685,0.09941106,0.5465273,2.009675,-0.06539959,0.5756377,2.012968,-0.2331875,-0.1503519,1.701735,0.1844539,-0.07942222,1.681108,-0.3258342,0.2997807,2.001033,0.2295319,0.3647436,2.051515,-0.06061944,0.3648723,1.997103,-0.3253971,0.4426072,1.744648,0.2187711,0.4701944,1.758171,-0.1997413,-0.4390312,1.628912,0.1281391,-0.3308066,1.599053
-0.07882326,0.7923294,2.000879,-0.2043751,0.5397449,2.029444,0.1041193,0.542406,2.009043,-0.06471416,0.5698631,2.016358,-0.2348024,-0.149336,1.699313,0.183424,-0.08287435,1.672615,-0.3255062,0.299441,1.977921,0.2307719,0.3646256,2.049892,-0.05841415,0.3618358,1.99726,-0.3281213,0.4386626,1.72002,0.2251235,0.4688891,1.737521,-0.1977526,-0.4381767,1.624315,0.1269552,-0.3347032,1.595322
-0.07472325,0.7869516,2.002598,-0.1994502,0.5332739,2.02822,0.108294,0.536812,2.008627,-0.06439546,0.5655231,2.017895,-0.2333271,-0.1512109,1.692199,0.184669,-0.08662374,1.666708,-0.3205887,0.3025929,1.973648,0.246086,0.3572907,2.008963,-0.05779369,0.3577626,1.996396,-0.3312542,0.428032,1.693331,0.2317775,0.4625084,1.71037,-0.2004786,-0.439133,1.616205,0.2113778,-0.4632366,1.583292
-0.06451301,0.7725025,2.007152,-0.1914474,0.5276908,2.026139,0.1137756,0.5276647,2.008337,-0.05554219,0.5564243,2.016342,-0.225874,-0.1593303,1.679736,0.1621027,-0.151288,1.682974,-0.314339,0.3069456,1.946423,0.2499635,0.3504683,1.989618,-0.05140143,0.3481281,1.991317,-0.3326229,0.4049304,1.648504,0.2401149,0.448718,1.669801,-0.2154224,-0.4569206,1.597762,0.184568,-0.5096601,1.602934
-0.06192034,0.7698129,2.007607,-0.185835,0.5261539,2.025581,0.116321,0.5246336,2.008511,-0.05249705,0.5540776,2.016022,-0.227453,-0.1614345,1.679171,0.166781,-0.1479654,1.679879,-0.3132721,0.3076842,1.94275,0.2504557,0.3498523,1.989101,-0.04924141,0.3458692,1.990412,-0.3284003,0.406461,1.6526,0.2396076,0.4514324,1.674593,-0.2157197,-0.4585588,1.597397,0.1835056,-0.5109907,1.604005
-0.05904519,0.7699518,2.004739,-0.184236,0.526917,2.024987,0.1185496,0.5248682,2.008796,-0.04951686,0.5539756,2.013636,-0.2282879,-0.1627242,1.680502,0.1723769,-0.143776,1.677425,-0.3167524,0.3135736,1.940918,0.2505686,0.3496117,1.989223,-0.04602796,0.3458497,1.988348,-0.3217466,0.4149451,1.663707,0.2372808,0.4580339,1.689599,-0.217826,-0.4601537,1.596828,0.1820041,-0.5116386,1.605161
-0.05504235,0.7735356,1.997814,-0.1838028,0.5291159,2.024225,0.1209434,0.5265629,2.007852,-0.04717594,0.5558251,2.010315,-0.2270994,-0.1646608,1.683783,0.1884126,-0.1273766,1.675823,-0.3137473,0.3113045,1.943095,0.2517007,0.3476707,2.000909,-0.04559023,0.3465134,1.98774,-0.3164632,0.4233826,1.686585,0.2353235,0.4668029,1.712623,-0.2181706,-0.4545237,1.597571,0.2406411,-0.5297232,1.529363
-0.05101373,0.7793144,1.987976,-0.1819837,0.5346198,2.01984,0.1252137,0.5320915,2.006,-0.04929611,0.5564165,2.010713,-0.22487,-0.1701904,1.690662,0.2158194,-0.08463001,1.667672,-0.3123341,0.3092674,1.948704,0.2500108,0.3501242,2.014686,-0.04688082,0.3472237,1.987789,-0.3136165,0.4308448,1.704618,0.2346219,0.4752727,1.731788,-0.2125823,-0.4538097,1.60569,0.2650752,-0.4874707,1.50963
-0.04851164,0.7838269,1.978747,-0.1809011,0.5400791,2.016164,0.1288872,0.5402279,2.001125,-0.04437813,0.5652438,1.999126,-0.2245792,-0.1731942,1.698573,0.2175999,-0.08159418,1.66972,-0.3023258,0.315945,1.976249,0.2498706,0.3578607,2.025457,-0.0454128,0.3515702,1.984193,-0.3135885,0.4359236,1.721311,0.2342448,0.4822638,1.745387,-0.1950939,-0.4367861,1.623238,0.2660812,-0.4870603,1.515033
-0.04492353,0.7882211,1.968431,-0.1835196,0.5453063,2.018311,0.1357063,0.5477696,1.996422,-0.04452411,0.5654566,1.999151,-0.2090157,-0.1727237,1.70357,0.2179776,-0.07348142,1.679022,-0.3046706,0.318872,1.979488,0.2543102,0.3682238,2.027949,-0.04665366,0.3531277,1.984863,-0.3185228,0.442148,1.731087,0.2365991,0.4894472,1.746323,-0.185043,-0.4438521,1.642646,0.2639661,-0.4829497,1.531685
-0.04316994,0.7887511,1.965335,-0.1794288,0.5484717,2.014539,0.1392245,0.5507298,1.994767,-0.03590029,0.5703433,1.990811,-0.229121,-0.1708834,1.73315,0.2148185,-0.1226957,1.686811,-0.3054847,0.3194711,1.981435,0.2572418,0.3708068,2.026187,-0.02871657,0.3634074,1.970055,-0.3231051,0.4382758,1.726833,0.2381292,0.4900886,1.738963,-0.1713356,-0.4289947,1.633441,0.2568115,-0.5324681,1.539495
-0.04241592,0.7885924,1.964778,-0.1794056,0.5484765,2.014539,0.1410901,0.5491785,1.990115,-0.03006452,0.5710422,1.988024,-0.1695559,-0.2099379,1.762482,0.1972425,-0.1634099,1.719211,-0.305309,0.3218875,1.982757,0.2593133,0.3725624,2.02297,-0.02585515,0.3643408,1.968003,-0.3285469,0.4297931,1.714138,0.2428092,0.4848979,1.724152,-0.2221483,-0.5157534,1.607353,0.1970694,-0.5654887,1.535409
-0.0392383,0.7854692,1.963476,-0.179046,0.5479128,2.014773,0.143385,0.5462694,1.986752,-0.02477717,0.5682101,1.985287,-0.1692946,-0.2101747,1.76075,0.202109,-0.1716447,1.715632,-0.3113618,0.3243117,1.965709,0.2726313,0.369651,1.996593,-0.0217037,0.3619369,1.96447,-0.3341071,0.4139545,1.693826,0.2489984,0.4732768,1.700771,-0.222511,-0.5160664,1.606341,0.2004977,-0.5734581,1.531909
-0.03543199,0.7811689,1.963313,-0.1770396,0.5455058,2.01626,0.146727,0.5407233,1.985185,-0.02164582,0.5650998,1.985453,-0.1690396,-0.2110106,1.754251,0.2013006,-0.1718108,1.71418,-0.2835598,0.3297438,2.010246,0.2756867,0.3691776,1.987602,-0.02011327,0.3599944,1.963851,-0.3386202,0.396881,1.673883,0.2572548,0.4592261,1.674854,-0.2234784,-0.5167827,1.600404,0.1977475,-0.5740025,1.532
-0.02674246,0.771501,1.963247,-0.1736059,0.5419114,2.017611,0.1520612,0.5346293,1.985258,-0.01640999,0.5586025,1.984479,-0.1708279,-0.2134839,1.74667,0.1678633,-0.2152512,1.726021,-0.2824816,0.3321677,2.008237,0.2829333,0.3662429,1.975322,-0.01517501,0.3545003,1.960794,-0.332262,0.3812916,1.664227,0.2680429,0.4420616,1.653665,-0.2381697,-0.5151808,1.588923,0.1567763,-0.61905,1.55405
-0.02387157,0.7701327,1.961946,-0.1724948,0.5409343,2.017771,0.1547276,0.5344494,1.986192,-0.01417563,0.5573401,1.983803,-0.1709781,-0.2137709,1.74573,0.1741579,-0.2326934,1.722992,-0.2822551,0.3321886,2.008241,0.2846232,0.3652852,1.97574,-0.01312641,0.353524,1.959715,-0.3207478,0.3914015,1.671942,0.2660183,0.448299,1.664644,-0.2406012,-0.5144884,1.586721,0.1584961,-0.6363108,1.552489
-0.02105719,0.7707655,1.960214,-0.1713702,0.5406621,2.017277,0.1561223,0.5348747,1.985697,-0.01251108,0.5575406,1.98303,-0.1712224,-0.2140609,1.74564,0.1899769,-0.2380022,1.721268,-0.2752516,0.3365777,2.021258,0.2857273,0.3657529,1.980472,-0.01168008,0.3534913,1.958828,-0.3085748,0.40088,1.69126,0.2647791,0.4547754,1.683892,-0.2399468,-0.5160922,1.586415,0.1615913,-0.6430846,1.552706
-0.01605285,0.7779094,1.954555,-0.170097,0.5420105,2.01497,0.1586135,0.5400261,1.983855,-0.009028801,0.5624123,1.979403,-0.1705294,-0.2136606,1.748158,0.1910436,-0.2360347,1.722785,-0.2655648,0.3589659,2.053596,0.2768734,0.3713416,2.022791,-0.009871733,0.3566971,1.957063,-0.2913573,0.4203826,1.714439,0.2638651,0.4645467,1.714861,-0.2078893,-0.5344813,1.634137,0.161846,-0.6410244,1.553413
-0.01331496,0.7827885,1.951558,-0.1689157,0.5436168,2.011585,0.1598704,0.544076,1.981894,-0.00669047,0.5670384,1.976392,-0.1690152,-0.2138969,1.75281,0.1823549,-0.1910188,1.717423,-0.2715332,0.3683413,2.060631,0.2749268,0.3736259,2.022452,-0.00812647,0.360321,1.955304,-0.2849131,0.4211104,1.72221,0.2663429,0.4553474,1.719007,-0.2079441,-0.5322129,1.630194,0.1887833,-0.592937,1.530977
-0.01207752,0.7835615,1.950049,-0.1683313,0.5441251,2.009912,0.1605537,0.5452257,1.980902,-0.00569733,0.5678759,1.975344,-0.1687851,-0.2133152,1.753215,0.1820933,-0.1908979,1.71746,-0.2721646,0.3658063,2.048425,0.2721734,0.3726484,2.023774,-0.007442585,0.3611373,1.954622,-0.2858375,0.4112188,1.720068,0.2678159,0.4428227,1.71635,-0.209385,-0.5305395,1.627335,0.1886507,-0.5928922,1.531149
-0.01118637,0.7825809,1.94898,-0.166838,0.5429165,2.007419,0.1611684,0.5447363,1.98009,-0.004617314,0.5668406,1.973462,-0.1694267,-0.2133089,1.752418,0.1819947,-0.1906812,1.716722,-0.2727821,0.3662951,2.047165,0.2699295,0.3679647,2.025751,-0.006823591,0.3606503,1.953292,-0.287952,0.3961573,1.70751,0.270982,0.4238757,1.707087,-0.2147507,-0.5237585,1.60497,0.1887151,-0.5928927,1.530989
-0.00917074,0.7757775,1.946089,-0.1653567,0.5399741,2.005363,0.1627068,0.5409082,1.978138,-0.002838468,0.5613176,1.971377,-0.1727689,-0.2146656,1.746576,0.1605997,-0.2117509,1.724096,-0.2720531,0.3634275,2.042185,0.2907014,0.3168647,1.964946,-0.005930766,0.3558315,1.951164,-0.2916835,0.3760815,1.691846,0.2748677,0.3990356,1.697106,-0.2361948,-0.5182486,1.587734,0.1565322,-0.6180577,1.554152
-0.007566025,0.7659889,1.943701,-0.1633144,0.5352641,2.004285,0.1645856,0.5342895,1.977198,-0.001989005,0.5527616,1.969161,-0.1744501,-0.2189321,1.737624,0.1589707,-0.2185565,1.720212,-0.2704969,0.3556333,2.029115,0.2916839,0.314429,1.958188,-0.004915665,0.3480695,1.948167,-0.2981596,0.3538946,1.681904,0.2783395,0.375188,1.688221,-0.2485314,-0.5179413,1.572993,0.1562358,-0.6253057,1.552903
-0.006584747,0.7446153,1.932014,-0.1618124,0.5316879,2.004201,0.166474,0.5287712,1.977323,0.001490551,0.5396701,1.964775,-0.1765157,-0.2220851,1.724118,0.157603,-0.2396306,1.707176,-0.2833207,0.3407196,2.041472,0.2725653,0.3423202,2.041509,-0.0020689,0.3370703,1.94276,-0.3080909,0.3299398,1.701978,0.28385,0.3427274,1.70716,-0.2116723,-0.6040424,1.619933,0.1561671,-0.6490061,1.549921
-0.006535541,0.7410176,1.926017,-0.161714,0.5316421,2.003973,0.1672583,0.5273925,1.977363,0.002158199,0.5353182,1.96083,-0.1765657,-0.2235601,1.723343,0.1573963,-0.2401488,1.706872,-0.2827991,0.3736725,2.059207,0.2728922,0.346843,2.051606,-0.001178119,0.3339049,1.93999,-0.3110347,0.3295751,1.730116,0.2843988,0.3374776,1.732383,-0.2565828,-0.5199051,1.553072,0.155952,-0.6503424,1.550246
-0.006931745,0.7387989,1.91663,-0.1617357,0.5309786,2.003298,0.1673277,0.5274963,1.977177,0.001973245,0.5339817,1.957676,-0.1766652,-0.223705,1.723466,0.1575205,-0.2381317,1.707802,-0.2912124,0.4011478,2.090154,0.2808909,0.3484552,2.078226,-0.001100181,0.3332972,1.938899,-0.3193783,0.3279969,1.763524,0.2862894,0.3326238,1.763844,-0.2564382,-0.5206961,1.553026,0.1559672,-0.6489549,1.55064
-0.006558397,0.7381188,1.902355,-0.1622452,0.5314802,2.001139,0.1674887,0.530985,1.97593,0.001720889,0.5349969,1.952068,-0.1734352,-0.2261539,1.729132,0.159972,-0.2257565,1.717503,-0.2893972,0.4080707,2.097726,0.2666894,0.4046237,2.113669,-0.001110976,0.3339671,1.937693,-0.3326578,0.3260359,1.791304,0.2914751,0.3291357,1.792662,-0.2581978,-0.5229743,1.558724,0.157979,-0.635837,1.550658
-0.007056431,0.7412366,1.89025,-0.1637205,0.5352923,1.995676,0.1663324,0.5418845,1.972433,0.001134877,0.5378634,1.946844,-0.1734781,-0.2231019,1.736285,0.1640407,-0.2206904,1.72873,-0.2825903,0.4184085,2.106714,0.2679225,0.4185182,2.121307,-0.001627361,0.3363906,1.93654,-0.3472906,0.3253847,1.819527,0.298694,0.3267007,1.819164,-0.2451697,-0.5263895,1.570137,0.1626501,-0.6299632,1.551018
-0.008506228,0.744769,1.881505,-0.165331,0.5412797,1.989783,0.1635235,0.5524035,1.967193,0.0006111921,0.5426849,1.939686,-0.1688757,-0.2186016,1.75035,0.1616269,-0.2163223,1.739541,-0.2779701,0.4344176,2.11393,0.2699459,0.4297388,2.128403,-0.002053298,0.3406979,1.935402,-0.3564949,0.3275287,1.843063,0.3045323,0.3261279,1.840479,-0.2351407,-0.5243836,1.584841,0.162131,-0.6248497,1.555121
-0.00936949,0.7458839,1.871989,-0.1664225,0.5470564,1.982877,0.1609009,0.5591585,1.96295,-0.0002332317,0.545729,1.934771,-0.1656405,-0.2173222,1.760444,0.1609994,-0.2133649,1.749921,-0.3135264,0.4447539,2.136904,0.2717999,0.446706,2.133474,-0.002814881,0.343884,1.934841,-0.3615207,0.3259517,1.856993,0.3103699,0.3241893,1.856276,-0.2134425,-0.5344583,1.622819,0.1629684,-0.6211088,1.559284
-0.01029719,0.7464414,1.86346,-0.1674296,0.5520152,1.977366,0.1593149,0.5640738,1.958522,-0.0008548452,0.5476765,1.93089,-0.162759,-0.2171935,1.769576,0.160044,-0.2124935,1.760681,-0.3139901,0.447433,2.137261,0.272504,0.4546997,2.13407,-0.003213377,0.3460655,1.934552,-0.3626276,0.3312626,1.86324,0.314755,0.3188762,1.865571,-0.2127397,-0.5317901,1.6207,0.1629632,-0.6192786,1.563709
-0.0112034,0.7465857,1.856944,-0.1680337,0.5542864,1.974014,0.1584582,0.5666903,1.955878,-0.001943408,0.5489097,1.927996,-0.1614968,-0.2155415,1.774691,0.1659718,-0.2038244,1.752559,-0.3151575,0.4487813,2.137082,0.2734748,0.4589888,2.134331,-0.003671915,0.3476268,1.934517,-0.3622129,0.3242097,1.86112,0.3162109,0.310981,1.86715,-0.2111721,-0.5297303,1.621856,0.1852837,-0.6084328,1.547326
-0.01209276,0.7438343,1.851035,-0.1685275,0.5548874,1.972443,0.1581704,0.5672947,1.954481,-0.002732874,0.5484994,1.926203,-0.1625077,-0.2151409,1.777263,0.1647651,-0.2020337,1.752106,-0.3179358,0.448283,2.13388,0.2751225,0.4592773,2.132815,-0.004123903,0.3479095,1.934547,-0.3611212,0.3204786,1.846842,0.3178137,0.2999509,1.858346,-0.2117439,-0.5287403,1.620467,0.1841111,-0.607034,1.546608
-0.01278196,0.7397226,1.847508,-0.1690608,0.553957,1.970952,0.1581125,0.56628,1.953569,-0.003202416,0.5470181,1.925192,-0.1633184,-0.2154229,1.777112,0.1652023,-0.2015402,1.750583,-0.3229034,0.4385757,2.124976,0.2797496,0.4555715,2.127458,-0.004602708,0.3474788,1.934755,-0.3583217,0.309876,1.830459,0.3164319,0.2870227,1.840541,-0.2255641,-0.522235,1.603023,0.1846506,-0.606847,1.545113
-0.01344369,0.7352507,1.847161,-0.1691243,0.5511153,1.969641,0.1583659,0.5640345,1.953425,-0.003588711,0.5432715,1.924898,-0.1649559,-0.2164431,1.775111,0.1654253,-0.2010594,1.748837,-0.3137773,0.4398288,2.108215,0.2876104,0.4438865,2.112234,-0.00536827,0.3456067,1.935237,-0.3536956,0.3012857,1.808908,0.3142261,0.2765855,1.8194,-0.2297372,-0.5213264,1.596234,0.1851708,-0.6065297,1.543636
-0.01399735,0.7313462,1.848906,-0.169589,0.5491722,1.970223,0.1586621,0.5603082,1.954641,-0.003577604,0.538915,1.926389,-0.1680129,-0.2158721,1.767592,0.1655886,-0.2004195,1.745072,-0.3210573,0.4238325,2.088082,0.2924511,0.4365725,2.100153,-0.006318522,0.3426258,1.936352,-0.3459187,0.3039137,1.789259,0.3060158,0.2759462,1.799783,-0.2400045,-0.5195103,1.590605,0.1858537,-0.6060209,1.540906
-0.01474077,0.727702,1.853305,-0.1697772,0.5468724,1.971406,0.158372,0.5573698,1.956494,-0.00412293,0.5362808,1.928223,-0.1701954,-0.2160179,1.761178,0.1653914,-0.1982398,1.737468,-0.3189772,0.42433,2.078981,0.2942012,0.4371281,2.092072,-0.007545081,0.3404592,1.937201,-0.3357929,0.3170339,1.774912,0.2948,0.2864329,1.787412,-0.241965,-0.5196266,1.584903,0.1849659,-0.6044617,1.536108
