HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
0.3336802,0.4184154,1.887675,0.08559713,0.1830289,1.827199,0.4165888,0.1273261,1.814837,0.05693953,-0.4461406,1.366293,0.3338233,-0.4497852,1.344588,-0.008815477,0.004664048,1.698852,0.4692517,-0.05055465,1.713508,0.2663955,0.2216932,1.839695,0.08076935,0.1017461,1.495564,0.4265766,0.1247276,1.539233,0.01645711,-0.823516,1.198914,0.3588478,-0.8272237,1.178713
0.3354061,0.4188934,1.886434,0.08734861,0.1845124,1.826666,0.4160167,0.1272002,1.814246,0.06322917,-0.475049,1.382528,0.3439622,-0.4731073,1.356234,-0.005675437,0.002449202,1.697634,0.4554545,-0.005225248,1.656107,0.2666532,0.2231921,1.837323,0.07344377,0.08830013,1.506415,0.4317469,0.1129055,1.551218,0.04708102,-0.7649581,1.399056,0.3711222,-0.8569141,1.192132
0.3373241,0.4197346,1.885481,0.09031457,0.1841734,1.824304,0.4169752,0.1291921,1.816264,0.06700283,-0.5057496,1.418257,0.3178125,-0.5369488,1.418611,-0.004896502,-0.003870224,1.709001,0.4524426,0.03083701,1.617008,0.2676067,0.2239387,1.836323,0.06028714,0.06245719,1.531892,0.4407625,0.09678569,1.577158,0.0515692,-0.9187981,1.333675,0.3456746,-0.9496784,1.336089
0.3377215,0.4201785,1.884729,0.09512996,0.1854059,1.82105,0.4166621,0.1295862,1.816012,0.04727645,-0.436555,1.354502,0.3326023,-0.4392273,1.331276,-0.003607129,-0.004597884,1.709564,0.4644258,0.02399076,1.647586,0.2676913,0.2242004,1.835222,0.05204041,0.0622867,1.546853,0.4523985,0.113468,1.595165,0.007773294,-0.8240089,1.196903,0.3589741,-0.8253964,1.172929
0.3380267,0.4204588,1.884264,0.09775317,0.1860487,1.819362,0.4163268,0.1301404,1.815396,0.04949789,-0.4725196,1.371481,0.3584167,-0.4684133,1.345161,-0.002167699,-0.007380073,1.71979,0.4669339,0.02310731,1.649706,0.267454,0.2256927,1.832875,0.0464983,0.06675928,1.561516,0.460465,0.1261283,1.609821,0.04677574,-0.7689087,1.390341,0.3868206,-0.8610587,1.188809
0.3385202,0.4210063,1.884158,0.1038673,0.1851123,1.81451,0.4169202,0.1313326,1.816154,0.06465701,-0.5062984,1.411033,0.3180319,-0.539534,1.408173,-0.004178145,-0.009715942,1.731349,0.4736826,-0.04409611,1.74016,0.2676563,0.2258631,1.832665,0.04440105,0.07146344,1.566879,0.4579489,0.1015208,1.615273,0.05846972,-0.929545,1.342916,0.3511506,-0.9618652,1.353588
0.3385926,0.4210173,1.884161,0.1045423,0.1856318,1.81436,0.4159111,0.1310976,1.814411,0.05403538,-0.438796,1.351587,0.3231341,-0.4399615,1.32596,-0.003780486,-0.00980867,1.733854,0.4794005,0.01643084,1.661413,0.2676166,0.2259758,1.832696,0.0429406,0.08014928,1.56989,0.4549825,0.1134163,1.618551,0.01892846,-0.8326722,1.197927,0.3545305,-0.8312559,1.170838
0.3386441,0.421076,1.884178,0.1149804,0.1905688,1.810092,0.4123175,0.1331935,1.809498,0.0559496,-0.4390522,1.351093,0.3284699,-0.437184,1.328568,-0.0032807,-0.009822812,1.738654,0.4802249,0.01574581,1.662018,0.2675344,0.2261358,1.832778,0.04211691,0.08936137,1.571924,0.4549772,0.1175585,1.62062,0.0211922,-0.8357421,1.197283,0.3603525,-0.8313479,1.173337
0.3387522,0.4211609,1.884354,0.1149558,0.1901232,1.809981,0.4111103,0.1326442,1.806018,0.06052181,-0.4392802,1.350938,0.3289066,-0.4373253,1.328801,-0.008075854,-0.01185763,1.76511,0.4815601,0.01490812,1.661214,0.2670814,0.2257774,1.833653,0.04115796,0.1069771,1.575491,0.4559145,0.1268728,1.620807,0.02435541,-0.8385358,1.196712,0.3599348,-0.8342898,1.17297
0.3387257,0.4211932,1.884533,0.1153103,0.1893252,1.809408,0.4109459,0.1316946,1.804946,0.06146475,-0.4402588,1.351292,0.330889,-0.4365577,1.330518,-0.01681334,-0.02980641,1.775272,0.4827335,-0.02385913,1.71044,0.2666808,0.2254923,1.834442,0.04231201,0.1194824,1.578798,0.4566554,0.1289391,1.620871,0.02491654,-0.8417475,1.196281,0.3620652,-0.8360109,1.174268
0.3388452,0.4211308,1.885087,0.1156091,0.1886669,1.809034,0.4110365,0.1313714,1.805072,0.06339436,-0.4415847,1.352549,0.3323694,-0.4358033,1.332471,-0.0173972,-0.03087541,1.779136,0.482816,-0.02409466,1.710996,0.2662151,0.2252658,1.835213,0.0434251,0.1313063,1.581513,0.4568239,0.1337134,1.622292,0.02677066,-0.8450083,1.196396,0.3639205,-0.8375602,1.175931
0.3390519,0.4211777,1.88586,0.1155339,0.1875629,1.809086,0.409173,0.1292388,1.800885,0.06321359,-0.4428958,1.35274,0.3324651,-0.4365175,1.332215,-0.01822809,-0.0309675,1.777663,0.4840125,-0.02607813,1.710288,0.266027,0.2250034,1.83578,0.04418968,0.1369002,1.583244,0.457046,0.1371402,1.622921,0.02514619,-0.8482878,1.195929,0.3631163,-0.8406442,1.175222
0.3391831,0.4212175,1.886668,0.1157168,0.1870968,1.808968,0.4080855,0.1280333,1.798828,0.06312694,-0.4436856,1.352793,0.3327709,-0.436911,1.331982,-0.01864896,-0.03058065,1.777273,0.4846496,-0.02691781,1.710067,0.265824,0.2246927,1.836474,0.04408232,0.1415809,1.587831,0.4572745,0.1378045,1.624712,0.02437915,-0.8508862,1.195166,0.3631526,-0.8431182,1.174526
0.3392822,0.4210804,1.887522,0.1158462,0.1857163,1.808547,0.4082406,0.1279462,1.799084,0.06330991,-0.4441838,1.352812,0.3330266,-0.4376822,1.332279,-0.01876677,-0.03030339,1.77717,0.4844216,-0.02680482,1.710244,0.2656546,0.224502,1.837013,0.04461937,0.1466059,1.589504,0.4568662,0.1376334,1.62679,0.02440331,-0.8532826,1.194882,0.3636472,-0.8457419,1.174435
0.3391775,0.4207092,1.888723,0.1159905,0.1847377,1.808249,0.4083318,0.1276064,1.799657,0.0644554,-0.4443476,1.352778,0.3339514,-0.4378894,1.333308,-0.01882706,-0.03004313,1.776787,0.4835888,-0.0265539,1.709356,0.2653559,0.2242495,1.83768,0.04491727,0.1477559,1.590261,0.4559334,0.1384539,1.628028,0.02542842,-0.8551926,1.194536,0.3650622,-0.8476045,1.175018
0.3389712,0.4200892,1.890387,0.1160457,0.1841324,1.808046,0.4083062,0.1271773,1.800434,0.06464995,-0.4452511,1.352836,0.333946,-0.4387916,1.333928,-0.01885298,-0.03017339,1.777124,0.47505,-0.0633252,1.787075,0.265075,0.2239635,1.838378,0.04452093,0.14853,1.589371,0.4556851,0.1400765,1.629076,0.02577147,-0.8578324,1.194371,0.3657854,-0.8499618,1.174926
0.338655,0.4198494,1.892093,0.1161323,0.1838068,1.807992,0.4082986,0.126581,1.801425,0.06456532,-0.4459171,1.352642,0.3343948,-0.439022,1.334386,-0.0181934,-0.03072328,1.776921,0.4554182,-0.1036675,1.827888,0.2647006,0.2236103,1.839259,0.0435588,0.1491546,1.588977,0.4549145,0.1398459,1.627217,0.05032154,-0.8356338,1.330858,0.3669672,-0.8514625,1.174614
0.338317,0.4195235,1.893414,0.1161171,0.1835582,1.807949,0.4082285,0.1261605,1.802137,0.06471112,-0.4471326,1.352333,0.3348229,-0.4399968,1.333976,-0.01830634,-0.03069119,1.776772,0.471608,-0.1103221,1.849865,0.2643148,0.2233566,1.839843,0.04195121,0.148442,1.588221,0.4539587,0.1319458,1.625328,0.0517525,-0.834132,1.333102,0.367779,-0.8537784,1.173797
0.3377888,0.4191054,1.895157,0.1159785,0.1830802,1.807847,0.4083078,0.1257965,1.802785,0.06509033,-0.4484354,1.351999,0.335382,-0.4411792,1.33359,-0.01831158,-0.03069106,1.776761,0.4720025,-0.1105509,1.850638,0.2639359,0.2231455,1.840516,0.04153745,0.1488777,1.589208,0.4543622,0.1318474,1.626719,0.05213884,-0.8337126,1.334872,0.3324862,-0.8485966,1.332408
0.3369365,0.4183189,1.896811,0.1159315,0.1827591,1.807968,0.4082999,0.1255868,1.803451,0.06575347,-0.44889,1.351419,0.3362728,-0.4414036,1.333975,-0.01840386,-0.03075957,1.776299,0.4723253,-0.1106319,1.851398,0.2634713,0.2229664,1.84111,0.04040723,0.1487657,1.588516,0.4537093,0.1315265,1.626069,0.05200087,-0.8348034,1.335878,0.3322387,-0.8488591,1.332564
0.3362398,0.4184293,1.897971,0.115856,0.1823579,1.808043,0.4082919,0.1254352,1.80406,0.06661731,-0.4489305,1.351663,0.3347795,-0.4416207,1.33472,-0.01793373,-0.03158984,1.776213,0.4724529,-0.1108053,1.851787,0.263179,0.2229187,1.841597,0.03968537,0.1481155,1.588195,0.4541486,0.131827,1.625822,0.0517065,-0.8346609,1.335659,0.3330147,-0.8484174,1.331852
0.3357066,0.4183863,1.898594,0.115819,0.1820919,1.808025,0.4082861,0.1251972,1.804411,0.06686705,-0.4490629,1.351561,0.335634,-0.4411917,1.335431,-0.01799344,-0.03214948,1.776588,0.4766579,-0.07168431,1.761026,0.2627973,0.2228234,1.841994,0.03921961,0.1479363,1.587103,0.4516132,0.1396006,1.626933,0.05174762,-0.8350412,1.335838,0.332743,-0.8481048,1.331144
0.3351369,0.4182518,1.8994,0.115717,0.1818275,1.80816,0.4082317,0.1250452,1.804835,0.06661171,-0.44947,1.351107,0.3360479,-0.4419511,1.33548,-0.01711926,-0.03442534,1.779156,0.4483114,-0.1047,1.831578,0.2625389,0.2227277,1.842392,0.03874326,0.1480525,1.588053,0.4545058,0.1338859,1.626726,0.05210221,-0.8360204,1.33722,0.3323587,-0.8485177,1.332287
0.3345236,0.4180854,1.899894,0.1156696,0.1815712,1.808277,0.4081727,0.1249167,1.805,0.06578637,-0.4495917,1.350723,0.3360503,-0.4427659,1.335116,-0.01630296,-0.03598376,1.779766,0.4700251,-0.1128267,1.85352,0.262416,0.2226089,1.842591,0.03824241,0.1478587,1.587969,0.4538151,0.1355582,1.626075,0.05310149,-0.8352071,1.338837,0.3322717,-0.8487643,1.33282
0.3339595,0.4179904,1.900366,0.1155027,0.1814044,1.80838,0.4061251,0.1241184,1.804277,0.06604467,-0.449832,1.350291,0.3368209,-0.4431509,1.335471,-0.01657416,-0.03617299,1.779561,0.4706506,-0.1123608,1.854431,0.2621308,0.2225502,1.84294,0.03788982,0.1482968,1.588189,0.4529545,0.1348198,1.627072,0.05284934,-0.8358594,1.339546,0.3318321,-0.8490116,1.33309
0.3335494,0.4178203,1.900727,0.115466,0.1812786,1.808449,0.4049592,0.123799,1.804312,0.06593322,-0.4502198,1.349897,0.3357836,-0.4438093,1.33549,-0.01600917,-0.03703921,1.779931,0.4710455,-0.1122184,1.85445,0.2619843,0.2225226,1.84319,0.03810474,0.1478875,1.5876,0.4524223,0.1355106,1.626555,0.05336996,-0.8343643,1.340538,0.332266,-0.8493407,1.333851
0.3331557,0.4177668,1.901024,0.1154406,0.1811549,1.808545,0.4052332,0.1237268,1.80471,0.06505959,-0.450245,1.349764,0.3359749,-0.4443323,1.335175,-0.01635024,-0.03738451,1.778796,0.4715029,-0.112303,1.854617,0.2619182,0.2224647,1.843346,0.03831615,0.1475591,1.58791,0.4528475,0.1353002,1.626695,0.05370259,-0.8350783,1.340389,0.332208,-0.8494354,1.334294
0.3329945,0.4176815,1.901213,0.1154037,0.1810426,1.808629,0.405365,0.1237291,1.80488,0.05895029,-0.4726815,1.360705,0.3454245,-0.4711781,1.341584,-0.01570089,-0.03784747,1.779173,0.4717401,-0.112293,1.854705,0.2618103,0.2225637,1.843209,0.0377626,0.1481625,1.587656,0.4527495,0.1347603,1.626067,0.05716071,-0.8368949,1.345671,0.3277588,-0.8543817,1.346024
0.3329721,0.4177209,1.901374,0.1161484,0.1794906,1.80684,0.4073066,0.1241783,1.807354,0.05993553,-0.522319,1.418683,0.3168243,-0.5529003,1.415566,-0.01457409,-0.02969363,1.782146,0.4710432,-0.1134864,1.854259,0.2619181,0.2223953,1.843305,0.03826263,0.1454117,1.589266,0.4514201,0.1307925,1.626771,0.07451704,-0.9828261,1.358104,0.3566381,-1.011794,1.356673
0.3329228,0.417707,1.901514,0.1181689,0.1782706,1.805524,0.4073124,0.1241716,1.807404,0.04978237,-0.459105,1.352866,0.3291015,-0.4592113,1.326751,-0.01423651,-0.03290039,1.782067,0.471659,-0.1132716,1.854458,0.2618861,0.2223034,1.843475,0.03805457,0.1475668,1.588854,0.4518719,0.1327915,1.627104,0.06177612,-0.8369993,1.340202,0.3362791,-0.8541571,1.34661
0.332834,0.4176544,1.901655,0.1191841,0.1773827,1.804755,0.4073166,0.1241562,1.807428,0.0538046,-0.459408,1.352039,0.3326235,-0.457511,1.328312,-0.01455451,-0.0347416,1.78226,0.4719903,-0.1131881,1.854491,0.2617967,0.2222193,1.843619,0.03808166,0.1474023,1.588069,0.4523801,0.1275426,1.62545,0.05984145,-0.8376831,1.340345,0.3348233,-0.8536063,1.344431
0.3327256,0.4175502,1.901759,0.1201233,0.1768174,1.804101,0.4074225,0.1240732,1.807582,0.05513654,-0.4592513,1.351733,0.3338428,-0.4559995,1.329373,-0.01552329,-0.03618262,1.783226,0.4723081,-0.1132092,1.854637,0.2617431,0.2221627,1.843755,0.03843978,0.1476809,1.587759,0.4523935,0.1279695,1.625391,0.05929669,-0.8377846,1.340102,0.3342873,-0.8529559,1.342915
0.3326807,0.4174351,1.901924,0.1207894,0.1765374,1.803788,0.4058173,0.123625,1.807017,0.05689473,-0.4594534,1.351288,0.3348586,-0.4549872,1.330016,-0.01554803,-0.03719335,1.783378,0.4725401,-0.1128248,1.855036,0.2616804,0.2221058,1.843876,0.03854275,0.1476105,1.588327,0.4513819,0.1323012,1.626832,0.05878758,-0.8358792,1.340737,0.3337943,-0.8526833,1.342201
0.332603,0.4173762,1.90217,0.1213131,0.1763636,1.803546,0.4050467,0.1232878,1.806684,0.05856576,-0.4591762,1.350841,0.3357443,-0.4538017,1.330639,-0.01571966,-0.03769786,1.783627,0.4725839,-0.1128247,1.854997,0.261595,0.2220347,1.844055,0.03959635,0.1473277,1.588619,0.4521995,0.1299942,1.626822,0.05788703,-0.8362891,1.340883,0.333426,-0.8523659,1.341028
0.3326252,0.4173474,1.902202,0.1217393,0.1762138,1.803297,0.4039838,0.1227768,1.805818,0.05944442,-0.4589274,1.350223,0.3361734,-0.4532103,1.330781,-0.01676108,-0.03773103,1.782503,0.4726092,-0.1127214,1.85505,0.2615454,0.2219999,1.844124,0.03922492,0.151051,1.586959,0.4516567,0.1296798,1.626133,0.05770351,-0.8352532,1.341467,0.3330406,-0.8521764,1.340726
0.3326611,0.4173485,1.902291,0.1220437,0.1760449,1.803097,0.4043835,0.1226894,1.806063,0.06126123,-0.4584248,1.350532,0.3352095,-0.4528708,1.331121,-0.01693849,-0.03954548,1.785761,0.4727115,-0.1129728,1.85505,0.2614989,0.2219937,1.844235,0.03944713,0.1488615,1.587223,0.4516574,0.1295272,1.625577,0.05725318,-0.8333974,1.340906,0.3336528,-0.851751,1.339706
0.3326187,0.4169727,1.902253,0.122262,0.1759854,1.80285,0.4038937,0.1225529,1.80579,0.06158398,-0.458549,1.349923,0.3354758,-0.4525036,1.330895,-0.01662547,-0.04063327,1.787887,0.4726413,-0.1131021,1.854366,0.261453,0.2219518,1.844246,0.03920554,0.1509668,1.585513,0.4514935,0.1273851,1.623998,0.0572802,-0.8334725,1.341229,0.3333432,-0.85196,1.339865
0.3326274,0.4169157,1.902438,0.1224686,0.1759017,1.80272,0.403762,0.1224682,1.805768,0.06167479,-0.4588619,1.349703,0.3355397,-0.4525692,1.330707,-0.01797169,-0.03974058,1.785356,0.4726167,-0.1131799,1.854253,0.261414,0.2219138,1.844294,0.03923173,0.1513235,1.587024,0.4516831,0.1275847,1.625861,0.05732262,-0.8334607,1.341674,0.3333833,-0.8521889,1.340341
0.332627,0.4168613,1.90251,0.1226496,0.1758533,1.802673,0.4044504,0.122554,1.80638,0.06203881,-0.4589994,1.349645,0.3361465,-0.4522793,1.331214,-0.01790331,-0.03971514,1.785388,0.4728064,-0.1133841,1.854405,0.2613497,0.2218909,1.844385,0.03955367,0.1491865,1.588604,0.4517792,0.1301276,1.626581,0.05738334,-0.8333509,1.34168,0.3333243,-0.8519962,1.33982
0.3326258,0.4168518,1.902489,0.1228551,0.1758323,1.802519,0.4047348,0.1225496,1.806633,0.06201309,-0.4587825,1.349037,0.3362494,-0.4518184,1.331032,-0.01778635,-0.03967968,1.785165,0.4728897,-0.1135482,1.854325,0.2613096,0.2218478,1.844419,0.03957441,0.1487595,1.585476,0.4506237,0.1309384,1.623499,0.0575548,-0.8332386,1.341984,0.3333174,-0.8518988,1.339633
0.3326361,0.4168156,1.90246,0.1230844,0.1758029,1.802372,0.4049545,0.1225637,1.806712,0.06240705,-0.4584122,1.348502,0.3370549,-0.4509323,1.331282,-0.01769177,-0.03962213,1.785011,0.4728999,-0.1136755,1.854141,0.2612652,0.2218048,1.844438,0.04007749,0.149179,1.585317,0.4504347,0.1310752,1.622398,0.0575154,-0.8328794,1.342144,0.3329929,-0.8517317,1.339135
0.3326773,0.4166802,1.902325,0.1232479,0.1757715,1.802253,0.4043252,0.1222046,1.806145,0.06239587,-0.4580727,1.347662,0.3376439,-0.4505157,1.33107,-0.0187182,-0.03887118,1.782668,0.4729105,-0.1137092,1.854001,0.2612238,0.2217702,1.844446,0.04006535,0.1487936,1.585482,0.4502502,0.1312953,1.622533,0.05755442,-0.8329908,1.343034,0.3325274,-0.8517864,1.339373
0.3326708,0.4166513,1.902235,0.1234337,0.1757305,1.802097,0.4045659,0.122226,1.806227,0.06239199,-0.4579958,1.347101,0.3378299,-0.4507023,1.33081,-0.01929587,-0.03691064,1.776763,0.4729514,-0.1138268,1.853821,0.2612017,0.2217554,1.844429,0.03954932,0.1490696,1.584293,0.4497357,0.130948,1.621913,0.05783759,-0.8329555,1.343921,0.3324644,-0.8519206,1.339666
0.3327132,0.4165883,1.902134,0.1235822,0.1756959,1.801964,0.4048767,0.1222382,1.806311,0.06244886,-0.4577692,1.346727,0.3380013,-0.4508179,1.330829,-0.01944537,-0.03619496,1.775087,0.4731368,-0.113876,1.853826,0.2611821,0.2217594,1.844428,0.0394237,0.1492735,1.585537,0.4502312,0.1313097,1.621101,0.05794935,-0.8330427,1.344247,0.3322389,-0.8518808,1.33993
0.3329703,0.416572,1.901942,0.1237862,0.1756627,1.801783,0.404078,0.1216662,1.805134,0.06313168,-0.4581052,1.346933,0.3369216,-0.450846,1.330557,-0.01971006,-0.03596097,1.77442,0.473114,-0.1138896,1.853707,0.2611803,0.2217585,1.84442,0.03922265,0.1493909,1.584924,0.4504862,0.1299773,1.621287,0.05618806,-0.8347722,1.342301,0.3324916,-0.8519858,1.340212
