HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
0.3052476,0.3542495,2.07144,0.1277108,0.07940534,1.965048,0.3911212,0.04044349,1.87899,0.1053554,-0.5885957,1.54768,0.336347,-0.61421,1.559551,0.1627666,0.1391441,1.772676,0.5085552,-0.06258241,1.817049,0.2934352,0.1399359,1.959156,0.09879638,-0.033377,1.813609,0.3504229,0.1948155,1.733477,0.04539568,-0.9939328,1.418864,0.2930521,-1.017175,1.404629
0.3053388,0.3562938,2.072324,0.12525,0.08262233,1.969931,0.3897716,0.03897894,1.875997,0.101958,-0.6146997,1.585441,0.3253661,-0.6175836,1.552302,0.1745351,0.1089578,1.745424,0.4996581,-0.07293557,1.819883,0.2948851,0.1455035,1.963561,0.09048083,-0.04051635,1.819259,0.3489747,0.1551138,1.723546,0.06754348,-1.028777,1.491096,0.3165486,-1.019585,1.421212
0.3061021,0.3562397,2.072804,0.1186173,0.09240377,1.986933,0.389505,0.03747444,1.876737,0.08124769,-0.5427967,1.509771,0.3413486,-0.5219227,1.472459,0.1717828,0.1084125,1.75769,0.4822692,-0.09700388,1.851823,0.2957454,0.1447625,1.970677,0.09035393,-0.04961753,1.805638,0.3566819,0.1334779,1.713628,0.01188525,-0.9211257,1.330972,0.3233082,-0.9006732,1.278352
0.3069653,0.356111,2.072408,0.1176112,0.09273881,1.988599,0.3857408,0.04059586,1.873896,0.07518043,-0.5868756,1.566268,0.3418628,-0.5375257,1.476024,0.09528796,-0.05527324,1.813585,0.4804758,-0.09467477,1.85133,0.2947938,0.144663,1.97238,0.1819535,0.09652595,1.719931,0.3758239,0.1094391,1.706463,0.03827012,-0.9906218,1.424426,0.3315391,-0.8367342,1.488947
0.3077341,0.3567008,2.071156,0.1165311,0.09288008,1.990204,0.3856941,0.07301604,1.902565,0.1081431,-0.5950546,1.59653,0.324984,-0.6060616,1.561337,0.09660464,-0.05689456,1.811794,0.4890515,-0.1249347,1.898236,0.2867735,0.1430801,1.98556,0.1614966,0.07783345,1.714336,0.4031051,0.06383254,1.705049,0.0610715,-1.000951,1.468579,0.3181277,-1.00579,1.408201
0.3097677,0.3575681,2.067065,0.1146857,0.1151975,2.017709,0.4181443,0.09857512,1.948663,0.08848276,-0.5430746,1.567506,0.3349309,-0.5320606,1.509584,0.1169691,0.008665341,1.79851,0.5012161,-0.1156591,1.937172,0.2847338,0.1471005,1.991574,0.2398009,0.1799035,1.706282,0.4391567,0.05229681,1.70276,0.09052914,-0.8389103,1.557221,0.3298377,-0.8310288,1.498825
0.3102747,0.3583664,2.064372,0.1587495,0.1279408,1.983804,0.4201498,0.09411726,1.94893,0.1102986,-0.5818944,1.601968,0.32539,-0.5934912,1.563882,0.1120657,0.001304958,1.781547,0.5031238,-0.1163373,1.969342,0.2838098,0.1469716,1.992679,0.1661519,0.2170395,1.73076,0.4736208,0.03394526,1.704928,0.07812276,-0.9759203,1.449324,0.3367793,-0.972867,1.395445
0.3121953,0.3588543,2.060056,0.1447417,0.1146708,1.979576,0.4278482,0.09149946,1.955934,0.09287346,-0.5332558,1.544515,0.3345753,-0.5114408,1.49225,0.03597589,0.006800693,1.785776,0.5196916,-0.1115797,2.006553,0.2820036,0.148114,1.994466,0.1121202,0.2235005,1.784867,0.5356843,0.0505511,1.708804,0.04611702,-0.91608,1.365117,0.3404016,-0.8895574,1.297123
0.3131074,0.3587529,2.058616,0.1437151,0.1151296,1.982154,0.4279032,0.09153951,1.956042,0.09503647,-0.5400398,1.551358,0.3378279,-0.5313115,1.507772,-0.01102997,-0.06679027,1.935243,0.5238617,-0.1141845,2.007706,0.2835196,0.1487635,1.989735,0.005495432,0.04533617,1.73803,0.5575882,0.07053618,1.713766,0.08793899,-0.874416,1.468497,0.3300276,-0.8332675,1.495258
0.313951,0.3587757,2.058279,0.1413433,0.1077871,1.979251,0.4281909,0.09145819,1.956365,0.1085922,-0.5770972,1.60155,0.3206093,-0.5894588,1.562845,-0.02829503,-0.03902512,1.870858,0.5589298,-0.09066927,1.896981,0.2823839,0.1489389,1.991701,-0.01454956,0.07475462,1.744738,0.5726409,0.1023182,1.717781,0.08169834,-0.9794276,1.451518,0.3437968,-0.975454,1.397842
0.3177538,0.3571973,2.05982,0.1254137,0.103169,1.996394,0.4367103,0.08711527,1.968025,0.09558401,-0.5389068,1.547918,0.3302022,-0.5342532,1.509574,-0.04539384,-0.001712186,1.888682,0.5671691,-0.07155009,1.87969,0.2812115,0.1522354,1.996504,-0.03078259,0.1453355,1.761846,0.5753177,0.1713934,1.731086,0.08541594,-0.8422619,1.547044,0.330289,-0.8328556,1.495738
0.3210062,0.356412,2.061991,0.1249608,0.1029966,1.996927,0.4350417,0.08769677,1.966281,0.1095701,-0.5769174,1.604533,0.3170689,-0.5761752,1.563221,-0.04569998,-0.01367436,1.904679,0.5672012,-0.05809131,1.870804,0.281246,0.1535888,2.000831,-0.02800128,0.172144,1.774748,0.5631545,0.1898638,1.74104,0.07751256,-0.9769526,1.449359,0.3447348,-0.9744164,1.405186
0.3271374,0.3534194,2.066123,0.1259641,0.1021186,1.996171,0.4372706,0.0868227,1.969114,0.09396964,-0.5391103,1.548751,0.3360488,-0.5368254,1.509748,-0.02231766,0.01452786,1.928696,0.5658705,-0.05848006,1.873309,0.281697,0.1544999,2.002894,-0.01059196,0.2221685,1.800212,0.526127,0.2443807,1.759646,0.08530018,-0.8419085,1.546327,0.3302344,-0.8336552,1.494027
0.3286997,0.3519475,2.068849,0.1257912,0.1020033,1.9964,0.4352548,0.08749798,1.966398,0.1078161,-0.5745054,1.602329,0.317334,-0.5884373,1.565816,-0.02791233,-0.0001666266,1.90007,0.5625888,-0.05676859,1.873119,0.2830679,0.1549191,2.007228,0.004217251,0.235237,1.810745,0.5056519,0.2481199,1.765717,0.08420227,-0.9781011,1.456043,0.3459773,-0.9723094,1.397186
0.3317415,0.3505502,2.07244,0.1271422,0.1013966,1.995306,0.4375574,0.08068421,1.963183,0.08752386,-0.5333101,1.548358,0.320474,-0.5276343,1.504644,-0.02700098,0.01865947,1.853559,0.5334967,-0.03330287,1.841915,0.2845659,0.154977,2.008187,0.04871743,0.2587335,1.824676,0.4515621,0.261444,1.773133,0.08585203,-0.8432352,1.546495,0.330871,-0.9052413,1.306452
0.3327498,0.3501373,2.074494,0.1518355,0.0952706,1.972139,0.4377005,0.08068033,1.96308,0.1084034,-0.5733801,1.604463,0.3131088,-0.5787802,1.569064,0.009549097,0.08120721,1.838407,0.5042065,-0.007405754,1.801618,0.2867737,0.1557454,2.00896,0.07200649,0.3294904,1.853651,0.4303878,0.2614481,1.772388,0.09151445,-0.9773209,1.45477,0.3579698,-0.9690459,1.396773
0.332557,0.3500218,2.075565,0.1569486,0.09340763,1.966311,0.430806,0.0835086,1.955831,0.1081984,-0.573795,1.603715,0.3128513,-0.5775216,1.566676,0.01583153,0.08118597,1.83613,0.5043737,-0.01504353,1.809866,0.2877853,0.1582301,2.009442,0.09289546,0.26966,1.822594,0.4072487,0.2613678,1.768364,0.08666378,-0.9736964,1.457369,0.3553288,-0.9661151,1.400607
0.3323878,0.3500744,2.075797,0.1605521,0.0894519,1.958119,0.4234515,0.08006729,1.944227,0.1002021,-0.5765592,1.605972,0.3152568,-0.535509,1.502821,0.02405746,0.07111849,1.832637,0.5005891,-0.02894973,1.817061,0.2880847,0.158376,2.008865,0.1107706,0.2728737,1.813539,0.3879706,0.2328922,1.757872,0.0993585,-0.9760961,1.455118,0.3303252,-0.9065181,1.305428
0.3322403,0.3553346,2.075988,0.07632131,0.1157676,2.029883,0.423862,0.08539346,1.918967,0.106005,-0.5791509,1.604136,0.3182274,-0.5841025,1.567628,0.08181702,0.02078115,1.834096,0.4785273,-0.06214144,1.828711,0.2914932,0.1621235,1.997847,0.1681158,0.2605947,1.794068,0.3601404,0.2209619,1.736655,0.06404438,-0.9772499,1.456649,0.3249719,-0.9777479,1.402281
0.3325686,0.3555119,2.075735,0.07821887,0.11335,2.025684,0.4206715,0.0836852,1.922951,0.08613607,-0.5404052,1.544875,0.3229496,-0.5467156,1.50504,0.08416984,0.007226385,1.831572,0.4740404,-0.06353568,1.832087,0.2903526,0.1624927,1.998015,0.1629269,0.1642637,1.7659,0.355632,0.1899756,1.723978,0.08439383,-0.8450318,1.54328,0.3181792,-0.937419,1.339211
0.3331387,0.3559646,2.075163,0.0791134,0.112123,2.024141,0.4204233,0.08271181,1.925002,0.1066865,-0.5935739,1.599445,0.31836,-0.5973204,1.563774,0.08473821,-0.04566898,1.840955,0.4705001,-0.08744224,1.844811,0.2904101,0.1624066,1.998305,0.164779,0.1591186,1.752747,0.3574406,0.1627239,1.714523,0.06456551,-0.9959354,1.465962,0.3312477,-0.9923413,1.403679
0.3364335,0.3543743,2.072107,0.08685233,0.1000247,2.01152,0.4214175,0.08103415,1.926572,0.08174696,-0.5546988,1.549878,0.3300768,-0.5424846,1.493565,0.06954436,-0.08793394,1.884886,0.4718619,-0.09781591,1.850432,0.2909071,0.1623456,1.99824,0.1756177,0.1028214,1.759402,0.3663404,0.1167414,1.709793,0.08290041,-0.8505133,1.542596,0.3310519,-0.8394965,1.493053
0.3383141,0.354419,2.070584,0.1196392,0.09289926,1.965447,0.4201726,0.07778195,1.925977,0.1073051,-0.5928217,1.59981,0.3196714,-0.596757,1.562619,0.06453193,-0.1098787,1.899853,0.4905255,-0.1396704,1.894443,0.2902877,0.1604622,1.996231,0.163263,0.06187389,1.748994,0.3836344,0.06144155,1.709089,0.07537771,-0.9995496,1.45711,0.3430379,-0.9961051,1.40124
0.3407836,0.3547567,2.068446,0.1212754,0.09476795,1.96657,0.418937,0.0770198,1.927402,0.1073577,-0.5921572,1.599614,0.3196838,-0.5962555,1.562824,0.06462573,-0.1128904,1.898521,0.4907788,-0.1398484,1.893718,0.2891519,0.1594954,1.997082,0.1528141,0.04923632,1.750508,0.4059163,0.03937448,1.707875,0.07532103,-0.9946195,1.457381,0.3428718,-0.990204,1.401499
0.3433503,0.3550739,2.065647,0.1479244,0.1117473,1.953619,0.4227034,0.07862724,1.935707,0.1055483,-0.5773999,1.60692,0.3262064,-0.5907642,1.569011,0.06715018,-0.1060684,1.881298,0.4882084,-0.1299968,1.91077,0.2886714,0.1604062,1.996141,0.08357698,0.007364982,1.751782,0.4737196,0.01785863,1.706605,0.09497999,-0.9713459,1.441947,0.3431309,-0.979717,1.391603
0.3444668,0.3556856,2.06456,0.1454275,0.1073071,1.953332,0.4239232,0.07894502,1.938591,0.1058859,-0.5845008,1.59941,0.3233632,-0.5897502,1.562752,0.0422184,-0.007466114,1.767751,0.4988736,-0.138328,1.910062,0.2884349,0.1606923,1.995924,0.06792269,0.09971818,1.468537,0.5073361,0.02935423,1.710553,0.09115491,-0.982522,1.453739,0.3464819,-0.9804004,1.401002
0.3463131,0.3556118,2.062743,0.1440948,0.1078306,1.955737,0.4284912,0.0796263,1.945478,0.08431298,-0.5455906,1.551706,0.3282994,-0.5809521,1.569268,-0.005591513,-0.07658067,1.969485,0.5151246,-0.1378399,1.907757,0.2875285,0.1615828,1.994517,0.006010153,0.04010484,1.744311,0.5349984,0.04067547,1.713591,0.08803609,-0.83931,1.550064,0.3391853,-0.9670134,1.389338
0.3464787,0.3557389,2.062554,0.1407205,0.1033728,1.956861,0.4287932,0.07986115,1.947349,0.1067151,-0.5802577,1.598039,0.3190903,-0.5820819,1.556646,-0.02676041,-0.06551371,1.902143,0.5308517,-0.1269008,1.90893,0.2867303,0.1610721,1.995642,-0.01613369,0.05119767,1.751196,0.5572794,0.06277536,1.721366,0.08992074,-0.9778728,1.454026,0.3515466,-0.9757986,1.408299
0.3470063,0.3555554,2.062681,0.1397766,0.1020649,1.960799,0.4374403,0.07943702,1.963525,0.07815322,-0.538417,1.549915,0.3132614,-0.5321192,1.497963,-0.04663,0.01446677,1.819233,0.5526105,-0.1075522,1.899628,0.2867444,0.1611293,1.995664,-0.03773085,0.1131653,1.750568,0.5709029,0.08850402,1.729154,0.0888506,-0.8389719,1.549072,0.3349753,-0.9046901,1.307579
0.3471205,0.35555,2.063262,0.1373111,0.0999793,1.962482,0.4367539,0.0793623,1.962764,0.1068882,-0.576758,1.597926,0.3116376,-0.5792916,1.557418,-0.03769325,-0.03066464,1.942633,0.563237,-0.09527468,1.89176,0.2867368,0.1610462,1.995986,-0.03814472,0.1176956,1.758689,0.577871,0.1292952,1.736561,0.09312043,-0.9739687,1.453342,0.3627933,-0.9691372,1.408052
0.3481189,0.3539671,2.066503,0.1358058,0.09929324,1.968964,0.4393679,0.07962493,1.96858,0.08531691,-0.524053,1.536822,0.3159627,-0.5160795,1.489019,-0.04101499,-0.02302261,1.928809,0.5770827,-0.05405799,1.866493,0.2861046,0.1601388,1.999257,-0.03796001,0.1864001,1.774479,0.566389,0.1960336,1.756946,0.05299764,-0.9048432,1.364115,0.339428,-0.8884745,1.299477
0.3467691,0.3528765,2.069622,0.1350774,0.09860184,1.969283,0.4389147,0.07961355,1.968175,0.1060552,-0.5728408,1.595173,0.3120506,-0.5767457,1.555485,-0.0409862,-0.02381833,1.928156,0.5758722,-0.04915863,1.864236,0.2864894,0.159757,2.002011,-0.02696023,0.2050621,1.782805,0.5516812,0.2133116,1.767266,0.09274996,-0.9745864,1.461691,0.3604683,-0.9689722,1.410494
0.34669,0.3511636,2.07438,0.1323249,0.09770301,1.971457,0.4388885,0.07964081,1.968287,0.08298306,-0.5241461,1.537449,0.3164169,-0.5134888,1.487562,-0.03810557,0.00169373,1.893132,0.5704275,-0.02553529,1.843012,0.2856374,0.159173,2.004172,-0.006151083,0.2373798,1.797566,0.5319337,0.2475699,1.780976,0.0507772,-0.9043356,1.362781,0.3393804,-0.8854117,1.29619
0.345693,0.350145,2.077248,0.1319424,0.09754287,1.971735,0.4388903,0.0796593,1.968429,0.1046837,-0.5717914,1.594155,0.313422,-0.5866296,1.561329,-0.03439475,0.05191506,1.864102,0.5665371,-0.01767752,1.834729,0.285724,0.1592487,2.007409,0.01248495,0.247047,1.806071,0.5095615,0.2566174,1.79016,0.09601707,-0.9761959,1.466626,0.357966,-0.9662381,1.399182
0.3447866,0.348744,2.080471,0.1308427,0.0972664,1.97254,0.4387875,0.0792802,1.967929,0.08405016,-0.5197678,1.532923,0.315343,-0.5135426,1.489595,-0.03111666,0.04008774,1.864851,0.5524887,-0.0232321,1.85577,0.286453,0.1588366,2.010232,0.03937063,0.2620502,1.816863,0.4850998,0.2647811,1.79666,0.05027664,-0.9005684,1.359199,0.3376951,-0.8857502,1.298355
0.3427317,0.3475711,2.08384,0.1341488,0.09556064,1.969579,0.4386371,0.07921536,1.967507,0.1058038,-0.5705765,1.596709,0.3110939,-0.5742512,1.556033,-0.03173308,0.009494091,1.852073,0.5365955,-0.02502078,1.846733,0.286439,0.158848,2.010267,0.08988241,0.2750657,1.829722,0.4336291,0.2614397,1.802939,0.09471452,-0.9756278,1.462794,0.3597654,-0.9702826,1.411421
0.3383141,0.3499019,2.08486,0.1288328,0.07491609,1.963593,0.4308985,0.07777303,1.95616,0.1056635,-0.5729094,1.594684,0.3114837,-0.5742688,1.555457,0.01480086,0.06006558,1.812618,0.5084424,-0.04215718,1.837462,0.286141,0.1593433,2.010374,0.1335343,0.2800419,1.833243,0.3878235,0.2502344,1.799751,0.0854876,-0.9767907,1.466296,0.353704,-0.9693683,1.412104
0.3353725,0.35157,2.084773,0.1349731,0.07220002,1.946964,0.4239354,0.07089134,1.945403,0.09899576,-0.5796528,1.596748,0.3127503,-0.5342391,1.492972,0.007271218,0.02599445,1.81609,0.5054007,-0.04926531,1.830142,0.2863857,0.1594256,2.00882,0.1575487,0.2443924,1.817458,0.3725269,0.242547,1.789593,0.1019013,-0.983346,1.464376,0.3322479,-0.9036444,1.299893
0.333891,0.3560455,2.084514,0.112966,0.09452847,1.970456,0.4214944,0.06849814,1.940143,0.1008427,-0.5828623,1.595962,0.3165742,-0.5872287,1.561859,0.02869829,0.01563585,1.819801,0.4957153,-0.06148979,1.83145,0.2857751,0.1588191,2.002533,0.1686651,0.2087448,1.79819,0.3597492,0.2391976,1.782961,0.09170623,-0.9850909,1.461472,0.3491458,-0.9766533,1.400766
0.3332745,0.3591633,2.085209,0.09655085,0.0980762,1.982056,0.4212622,0.06847824,1.939423,0.1015793,-0.5880592,1.593974,0.3172327,-0.5936027,1.560042,0.06974568,-0.04025945,1.837301,0.4702641,-0.08727523,1.849221,0.2863797,0.1599346,2.000064,0.1875872,0.1707774,1.770779,0.3438609,0.2175996,1.756153,0.08633209,-0.9920635,1.463351,0.3467615,-0.9851353,1.401924
0.3331089,0.3593695,2.085077,0.09441128,0.09791864,1.985821,0.421158,0.06807811,1.939152,0.1019178,-0.5920177,1.592853,0.3177558,-0.5985167,1.558656,0.06760449,-0.0424695,1.837301,0.4697387,-0.09021234,1.850356,0.2868973,0.1597983,1.999293,0.194112,0.1471206,1.757666,0.3484631,0.1795983,1.739786,0.08257059,-0.9977241,1.464405,0.3452196,-0.9915581,1.401358
0.3334263,0.3575455,2.08315,0.09355219,0.0976693,1.987815,0.4204887,0.06723882,1.939004,0.1013292,-0.5948045,1.589508,0.3181153,-0.5990566,1.557615,0.06023195,-0.08238462,1.859681,0.4873147,-0.1393038,1.903488,0.2868727,0.1588651,1.99964,0.1926342,0.1127591,1.748431,0.3610069,0.1104808,1.722488,0.08141797,-0.9991783,1.470894,0.3430308,-0.9902041,1.405439
0.33896,0.3561388,2.076971,0.1404535,0.1235715,1.989194,0.4205991,0.07474089,1.942705,0.09890957,-0.5725181,1.598388,0.3280575,-0.5812806,1.571642,0.05811965,-0.09240319,1.908341,0.507998,-0.1429681,1.959687,0.2860885,0.1590298,2.000141,0.1153409,0.0383391,1.73274,0.4421771,0.02403154,1.701879,0.09174156,-0.9665095,1.455895,0.3292418,-0.9590257,1.390705
0.33999,0.3557045,2.075577,0.1425057,0.1189478,1.979744,0.4206288,0.0747271,1.942847,0.08987672,-0.5255877,1.537853,0.3258957,-0.5075412,1.491356,0.01821767,-0.0856436,1.945315,0.504453,-0.1438946,1.963006,0.2853094,0.1591484,2.000508,0.06609359,0.004276008,1.722243,0.4770334,0.0247496,1.702292,0.04726468,-0.8993109,1.361096,0.3353033,-0.8759206,1.298859
0.3406208,0.3554456,2.074168,0.1427013,0.1175204,1.97776,0.4217882,0.07345871,1.944519,0.09239338,-0.545009,1.556726,0.3350287,-0.5320454,1.501858,0.005835768,-0.07947895,1.952416,0.5027897,-0.1344606,2.005572,0.2843251,0.1594161,2.000443,0.02939966,-0.01229761,1.724866,0.5078524,0.02847375,1.707485,0.08929691,-0.8325282,1.552998,0.3283775,-0.8353228,1.497158
0.3402008,0.3552926,2.073671,0.1424564,0.1026388,1.970447,0.4281774,0.07605729,1.959502,0.1067564,-0.5815992,1.598518,0.3151745,-0.5785203,1.557857,-0.02406779,-0.0348205,1.849838,0.5334628,-0.1342042,1.96985,0.283952,0.1593111,2.000659,-0.01890471,0.0603553,1.725718,0.559405,0.07938677,1.716651,0.08787762,-0.9722551,1.450665,0.353694,-0.9677365,1.406768
0.3398539,0.3546505,2.073313,0.1396098,0.1050348,1.975593,0.4281583,0.07391632,1.958647,0.08857856,-0.5382937,1.548011,0.3248053,-0.5270518,1.496781,-0.01203568,-0.07767473,1.991006,0.5346473,-0.128759,1.969218,0.2829507,0.1593766,2.000914,-0.03367628,0.07484651,1.735315,0.5699404,0.09621495,1.726137,0.04897647,-0.9165741,1.373082,0.3435259,-0.8977625,1.305285
0.338641,0.3540531,2.074604,0.1386362,0.101607,1.977266,0.4300557,0.07516603,1.964143,0.1068232,-0.576594,1.599583,0.3110769,-0.5757418,1.559103,-0.04020903,-0.0501384,1.960286,0.564768,-0.06608285,1.86972,0.2819082,0.1590693,2.003303,-0.04101386,0.1449465,1.755037,0.5750285,0.171693,1.745066,0.08801787,-0.9688946,1.450687,0.3577152,-0.9636971,1.405782
0.3383659,0.3529564,2.076266,0.1371578,0.1032858,1.980529,0.4298967,0.0742836,1.963609,0.1005727,-0.5408453,1.551139,0.3430292,-0.5313081,1.511612,-0.03799909,-0.04538288,1.959415,0.5649115,-0.06258786,1.868182,0.2802979,0.1587292,2.004901,-0.03654585,0.1766029,1.768453,0.5638207,0.1912163,1.757051,0.08763539,-0.8387555,1.556867,0.3252103,-0.8316422,1.50006
0.3370071,0.3522396,2.079472,0.1355167,0.1053095,1.984435,0.4303015,0.07372953,1.964709,0.1077111,-0.5712564,1.601035,0.3124641,-0.5806856,1.564583,-0.04030702,-0.02932649,1.929921,0.5638922,-0.05102638,1.86414,0.2802414,0.1580433,2.006974,-0.02121425,0.2086394,1.784967,0.5495553,0.2161474,1.771135,0.0865024,-0.964504,1.453099,0.3543223,-0.9582665,1.39873
0.336551,0.3506588,2.082008,0.1345911,0.1059238,1.985838,0.4305992,0.07377309,1.965656,0.09227058,-0.5354986,1.549112,0.3270759,-0.5328922,1.512056,-0.04289138,-0.02519596,1.905144,0.5577574,-0.02933231,1.848598,0.2795791,0.1577549,2.008849,-0.002331699,0.2244682,1.797624,0.530036,0.2402511,1.782053,0.0556365,-0.9160016,1.373856,0.3510006,-0.9037948,1.318626
0.3361432,0.3500691,2.084445,0.1339063,0.1068591,1.987152,0.4307742,0.07375462,1.966249,0.1061334,-0.568303,1.600441,0.3129621,-0.5857041,1.564559,-0.03422527,-0.009921138,1.902099,0.554008,-0.02258731,1.841931,0.2794554,0.1577965,2.013,0.0207691,0.245479,1.813591,0.5083675,0.2525458,1.792787,0.09019192,-0.9656019,1.456729,0.3522765,-0.9572364,1.397134
0.3358288,0.3485184,2.086962,0.1330251,0.1077325,1.988808,0.4309445,0.07346501,1.966564,0.1006584,-0.53817,1.555768,0.3375994,-0.5265875,1.513074,-0.02962041,0.01982963,1.870046,0.5447663,-0.0298076,1.858698,0.2794282,0.1578023,2.01298,0.04621312,0.2502937,1.824944,0.4835378,0.2649845,1.802574,0.08875807,-0.8378857,1.559136,0.3604037,-0.8973678,1.319239
0.3353903,0.3476868,2.089453,0.1334853,0.108144,1.988887,0.4312921,0.07325365,1.966922,0.1059049,-0.565647,1.602425,0.3092349,-0.5696288,1.564861,-0.02649074,0.01878043,1.87213,0.5367701,-0.03611982,1.864432,0.2797523,0.1576317,2.013578,0.0696938,0.2454337,1.828947,0.45953,0.262217,1.80759,0.09141231,-0.9624041,1.45722,0.3550072,-0.9554692,1.405072
