TimeStamp, FrameNoHeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, ShoulderCenterX, ShoulderCenterY, ShoulderCenterZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
2,56,-0.01382208,0.854214,1.551662,-0.08815154,0.6035961,1.517272,0.2534429,0.6728092,1.513808,0.0768553,0.6899862,1.51039,0.01196719,-0.2402132,1.376087,0.2879046,-0.1975177,1.230582,-0.09778453,0.4198802,1.440993,0.422615,0.5689542,1.501875,0.09560043,0.4509639,1.488885,0.0138281,0.5750127,1.251818,0.2845358,0.4580733,1.313686,0.1414462,-0.5213584,1.323413,0.3831552,-0.5816107,1.067339
2,57,-1.192907E-05,0.866963,1.575783,-0.0904685,0.6057671,1.520583,0.2680776,0.6710375,1.504212,0.08908494,0.6879949,1.50477,0.02583656,-0.2400685,1.376437,0.2929849,-0.1992195,1.229093,-0.08359087,0.414391,1.428368,0.4306753,0.570865,1.495523,0.1068105,0.4495997,1.483012,0.02617351,0.5502238,1.240145,0.2864725,0.4602904,1.304579,0.1377518,-0.5591174,1.315361,0.3775316,-0.5815461,1.080036
2,58,0.01760349,0.8602636,1.569991,-0.03913119,0.6281235,1.51438,0.3112979,0.6709614,1.477775,0.1118303,0.684218,1.492637,0.040476,-0.2369522,1.374426,0.3013827,-0.2042326,1.221256,-0.07503635,0.3964516,1.420881,0.4688545,0.5496225,1.462326,0.1298191,0.4481734,1.470455,0.08098608,0.5179594,1.173713,0.3190638,0.4548484,1.279979,0.08868911,-0.5358554,1.242231,0.3704163,-0.5789939,1.088404
2,59,0.08415724,0.8698105,1.549882,0.0161237,0.6389987,1.491672,0.3667135,0.6959969,1.472924,0.1714683,0.6966263,1.473005,0.04887346,-0.2178952,1.36891,0.3188512,-0.1995331,1.212837,-0.01577456,0.3919382,1.414541,0.4803702,0.5455194,1.458238,0.1792439,0.4636263,1.455161,0.102355,0.4106676,1.161317,0.3156794,0.4080671,1.247544,0.08627255,-0.5196201,1.239961,0.3710583,-0.5803421,1.088638
2,60,0.08533753,0.870324,1.549236,0.02034408,0.640308,1.490014,0.365696,0.6963344,1.470193,0.1742593,0.6973692,1.472132,0.05548413,-0.2125038,1.363643,0.325106,-0.197117,1.211481,-0.01384044,0.3904413,1.42496,0.4849764,0.5505237,1.45295,0.1820835,0.4652416,1.45419,0.104298,0.3549126,1.166443,0.3297478,0.3818956,1.223084,0.1015449,-0.4451559,1.232401,0.3725791,-0.5832054,1.087573
3,61,0.09813312,0.8731639,1.543079,0.04982566,0.6414149,1.478151,0.3723026,0.7011814,1.457764,0.1890889,0.6998317,1.465796,0.05944279,-0.2081954,1.355671,0.3301891,-0.1984271,1.209708,-0.005291509,0.4599186,1.493352,0.4875565,0.5519738,1.43548,0.1954863,0.4679198,1.44795,0.09174457,0.3064593,1.178811,0.434833,0.4076128,1.269186,0.1017604,-0.4622654,1.229027,0.3733567,-0.5845586,1.086626
3,62,0.1063069,0.8723723,1.537142,0.05484501,0.6398927,1.477432,0.3854911,0.6985193,1.443159,0.1975401,0.6988502,1.459756,0.06736298,-0.2080429,1.337285,0.3341725,-0.200973,1.207936,0.008533186,0.4021638,1.491392,0.4965165,0.5460033,1.427114,0.2054906,0.4674787,1.440213,0.07609951,0.2621851,1.204547,0.3630154,0.3296859,1.184852,0.1000384,-0.4871029,1.229117,0.3738633,-0.5853038,1.086178
3,63,0.1600095,0.8650156,1.51463,0.09404073,0.646714,1.478514,0.4244528,0.6726413,1.396946,0.2475697,0.6905919,1.435601,0.07068062,-0.2349241,1.2692,0.3504941,-0.2122727,1.197244,0.04675404,0.4125614,1.540163,0.506955,0.5037085,1.357564,0.248525,0.457939,1.409942,0.01390576,0.166442,1.334395,0.3914418,0.2773581,1.107992,0.0599471,-0.5928737,1.198733,0.376473,-0.5914261,1.090512
3,64,0.1604491,0.8648677,1.514384,0.09274153,0.6461239,1.478471,0.4243954,0.6722939,1.396187,0.247922,0.6904522,1.435368,0.07682916,-0.2423922,1.259549,0.3524322,-0.2114898,1.196342,0.04786662,0.4129348,1.542324,0.5026606,0.5028855,1.348125,0.2487017,0.457819,1.409742,-0.003610326,0.1287735,1.352217,0.3967701,0.3099068,1.121229,0.06076959,-0.6250038,1.187627,0.3769854,-0.5937267,1.090607
3,65,0.1621942,0.8646712,1.513576,0.09236794,0.6460627,1.478535,0.4247994,0.6717637,1.394082,0.2494883,0.6902636,1.434523,0.08229536,-0.2548637,1.242804,0.3540646,-0.2123295,1.195739,0.05035559,0.4100168,1.553646,0.4953381,0.5029138,1.329781,0.2499261,0.4576671,1.408784,-0.03086587,0.1211834,1.40073,0.3735292,0.2573785,1.053702,0.05138874,-0.6763226,1.237688,0.3772305,-0.5943878,1.09051
3,66,0.1651151,0.8647892,1.512361,0.09213717,0.6464725,1.478998,0.4267235,0.6707184,1.390746,0.252206,0.6904209,1.43322,0.08497497,-0.2558734,1.232181,0.356589,-0.2172176,1.195456,0.05565568,0.4204913,1.577281,0.4955378,0.4746024,1.231815,0.2523168,0.4579974,1.407182,-0.04461346,0.134768,1.450422,0.3578614,0.2702578,1.039844,0.04815613,-0.6770417,1.220843,0.3727698,-0.604256,1.097088
3,67,0.1829403,0.8661933,1.501823,0.1129182,0.6658766,1.489835,0.442552,0.6547521,1.364153,0.2665928,0.691708,1.424209,0.0884755,-0.2513959,1.216992,0.3573233,-0.2191276,1.195537,0.05995243,0.4420973,1.586913,0.49422,0.494185,1.263428,0.2595016,0.4592631,1.401824,-0.05399726,0.1442008,1.475916,0.3371051,0.2909958,1.027911,0.05101776,-0.6345323,1.125099,0.3096037,-0.5794928,1.056098
3,68,0.1823856,0.8662329,1.50189,0.1119377,0.6655534,1.489533,0.4401818,0.6583426,1.366879,0.2664047,0.6917942,1.424184,0.09080834,-0.2444534,1.204569,0.3580772,-0.2253671,1.196314,0.06026636,0.4558676,1.610391,0.4931304,0.4994011,1.263719,0.2597431,0.4597616,1.401511,-0.05230279,0.1831908,1.51193,0.3162587,0.3238183,1.020717,0.05916948,-0.6106994,1.09153,0.3099121,-0.5795177,1.055976
3,69,0.1828704,0.8661641,1.5012,0.111312,0.6657456,1.489194,0.4401956,0.6592307,1.364895,0.2669194,0.6918752,1.423568,0.09020273,-0.235911,1.194635,0.3589641,-0.2282121,1.19618,0.06003774,0.4663709,1.623754,0.4921964,0.5000171,1.25398,0.2602851,0.4603134,1.401116,-0.05750426,0.1966692,1.523971,0.2981313,0.3504366,1.016156,0.05480617,-0.5932586,1.067049,0.3100594,-0.5818893,1.056056
3,70,0.1989567,0.8530358,1.461667,0.1185198,0.655236,1.455636,0.4387958,0.6607857,1.339208,0.2799144,0.6820664,1.393178,0.08594231,-0.2321792,1.186475,0.3593798,-0.2284551,1.196114,0.06591386,0.5131685,1.641028,0.4928776,0.4975061,1.243832,0.2659821,0.4579995,1.391173,-0.0498781,0.2585399,1.551898,0.2649532,0.3975651,1.015825,0.1123729,-0.6226786,1.136671,0.3117436,-0.5831997,1.053623
3,71,0.1966381,0.8557071,1.466681,0.1163881,0.6458328,1.452339,0.4377503,0.6617719,1.341562,0.2790596,0.6832573,1.395024,0.08207358,-0.2294952,1.183788,0.3597629,-0.2279038,1.196056,0.06436646,0.5138095,1.643767,0.4882284,0.5014441,1.238673,0.2661026,0.4581108,1.391005,-0.05228962,0.2695031,1.544629,0.2547936,0.413396,1.018209,0.09347917,-0.6278032,1.131294,0.3137189,-0.5830829,1.051826
3,72,0.1955762,0.8564225,1.467715,0.1247711,0.6046436,1.427505,0.4360525,0.6622881,1.342852,0.2784704,0.6835917,1.395507,0.07870154,-0.2282495,1.183852,0.3602979,-0.2263846,1.19582,0.06378995,0.5182759,1.636554,0.4767986,0.4980653,1.227771,0.2661241,0.4579766,1.3908,-0.05151294,0.2808281,1.534335,0.2446059,0.4250583,1.019196,0.07681769,-0.6301427,1.131042,0.3182017,-0.5833222,1.050088
3,73,0.1805499,0.8579723,1.45853,0.0978718,0.5349987,1.456413,0.4175939,0.6601517,1.33051,0.2664655,0.6838259,1.387859,0.06463136,-0.2264993,1.194281,0.3601907,-0.217563,1.195846,0.04366238,0.5165866,1.668576,0.4725215,0.4939923,1.230688,0.2609614,0.4553789,1.385921,-0.05048124,0.2955839,1.497456,0.2274898,0.4489865,1.039404,0.05887129,-0.6409672,1.152954,0.3075873,-0.58347,1.054202
3,74,0.176455,0.859111,1.464076,0.0978652,0.5352505,1.458729,0.4169173,0.6601129,1.3314,0.2623753,0.6846258,1.392139,0.05851375,-0.22776,1.203105,0.3592429,-0.2075464,1.195466,0.03250297,0.5218924,1.662433,0.467232,0.4887534,1.237941,0.2577509,0.4547974,1.387251,-0.04543083,0.3094685,1.482541,0.2240354,0.4548772,1.057623,0.05678255,-0.6452079,1.161908,0.3072387,-0.5831279,1.054282
3,75,0.1446725,0.8529836,1.451196,0.08096318,0.5540082,1.432632,0.3979538,0.6566955,1.330754,0.2332218,0.6792051,1.382408,0.03378107,-0.231495,1.224722,0.3570839,-0.2019253,1.196316,0.02054116,0.5255548,1.652384,0.4619195,0.4812144,1.248905,0.2347702,0.4502203,1.384874,-0.04098658,0.3092323,1.463906,0.2200988,0.4576717,1.075973,0.03858541,-0.6478282,1.168117,0.3147759,-0.5810791,1.050884
3,76,0.1306626,0.8550907,1.452135,0.03963194,0.5485162,1.50728,0.3826634,0.6543789,1.333308,0.2192393,0.6812152,1.383407,0.02747483,-0.2319397,1.234896,0.3538913,-0.2001601,1.197853,-0.00153945,0.5222986,1.665216,0.452793,0.478061,1.264065,0.220345,0.4517852,1.386497,-0.04438918,0.3144899,1.448528,0.2162257,0.4570111,1.094947,-0.04343076,-0.6070073,1.110897,0.3028389,-0.581465,1.056284
3,77,0.1209953,0.8561291,1.453124,0.04112693,0.5803829,1.478441,0.3718255,0.654534,1.336117,0.2089469,0.6824666,1.385132,0.02078366,-0.234493,1.250131,0.3473991,-0.1973749,1.20055,-0.01318186,0.5148817,1.625069,0.4428156,0.4819361,1.282102,0.2066654,0.4537664,1.391102,-0.05066511,0.2977371,1.427692,0.2161379,0.448931,1.112097,-0.03838957,-0.6089222,1.113867,0.3648777,-0.6089925,1.089482
3,78,0.09028398,0.8594673,1.457523,-0.01390169,0.6354466,1.484565,0.3091208,0.6659158,1.360233,0.1772666,0.6871088,1.392211,0.01038199,-0.2456054,1.271417,0.3267656,-0.1926897,1.212375,-0.0646429,0.5183508,1.605666,0.4100972,0.4900611,1.327552,0.1685152,0.4629253,1.407211,-0.05563424,0.3051615,1.400463,0.2116743,0.4268425,1.142968,-0.01550218,-0.6455433,1.165594,0.3609508,-0.6065024,1.095163
3,79,0.0901183,0.8590252,1.45735,-0.01649746,0.6637927,1.464392,0.3075908,0.6655981,1.361234,0.1769173,0.6868336,1.39226,0.006158249,-0.2527803,1.276693,0.3185739,-0.1936421,1.21678,-0.07618938,0.5249969,1.595243,0.4048138,0.4956756,1.339502,0.1665818,0.4631568,1.40845,-0.05965336,0.3047451,1.392774,0.2136781,0.4100973,1.153762,-0.01833288,-0.6430485,1.165426,0.3637138,-0.6038271,1.093384
3,80,0.01672582,0.8551525,1.463985,-0.04052347,0.702069,1.430478,0.2863359,0.6628762,1.373573,0.1101128,0.6847386,1.401283,-0.001023275,-0.2479454,1.281375,0.3096976,-0.1911214,1.222712,-0.1247474,0.5317225,1.579176,0.3884025,0.5028356,1.368241,0.1153822,0.4649942,1.422405,-0.07107478,0.3074878,1.383864,0.2139584,0.3933622,1.167518,-0.01883174,-0.6421223,1.165844,0.3649772,-0.5929729,1.091031
3,81,-0.006404591,0.8377004,1.46234,-0.067698,0.624495,1.415319,0.2395041,0.6564186,1.401036,0.08989552,0.6687934,1.400899,-0.02063726,-0.2331657,1.284302,0.2982249,-0.19398,1.231126,-0.1919605,0.5173934,1.55368,0.3831837,0.4872159,1.381501,0.1005117,0.4518451,1.425596,-0.1213154,0.3086487,1.332489,0.2065263,0.3553344,1.193663,-0.01932947,-0.6404676,1.166585,0.3666265,-0.5889724,1.087323
3,82,-0.05172199,0.8175435,1.452975,-0.1202154,0.6561811,1.432958,0.21942,0.6687045,1.410635,0.039781,0.6604451,1.415697,-0.02615629,-0.2315409,1.283427,0.2907552,-0.1944463,1.241132,-0.2312923,0.4955907,1.52728,0.3273102,0.5004743,1.454378,0.06565672,0.4466248,1.440077,-0.1450142,0.2963265,1.289212,0.2014059,0.3189448,1.231157,-0.01958762,-0.641327,1.167735,0.3799116,-0.5885546,1.066411
3,83,-0.05932793,0.8117353,1.452876,-0.1242113,0.653012,1.432372,0.2102685,0.6701631,1.417771,0.03317505,0.6554813,1.416827,-0.02940197,-0.2307473,1.283729,0.2885481,-0.1956429,1.245638,-0.2344556,0.4863422,1.522325,0.3227188,0.5008673,1.463755,0.05804751,0.4426368,1.443072,-0.1498165,0.2995533,1.267221,0.2007187,0.304108,1.252558,-0.01966007,-0.6418233,1.168156,0.3799803,-0.5884762,1.066364
3,84,-0.06267259,0.8080705,1.453307,-0.1263848,0.6515754,1.432414,0.2107995,0.6686315,1.417866,0.03175054,0.655008,1.41769,-0.03282992,-0.2290708,1.285371,0.2835802,-0.1939863,1.254344,-0.2376749,0.4670029,1.509127,0.3089082,0.4986095,1.481895,0.05480198,0.4416369,1.44576,-0.1567214,0.3117434,1.262324,0.199586,0.2952962,1.277917,-0.01987012,-0.6418973,1.168385,0.3767281,-0.5846153,1.070205
3,85,-0.07520303,0.766619,1.416543,-0.1316631,0.6456984,1.434268,0.2048461,0.6661367,1.42441,0.02731583,0.6533256,1.419612,-0.03815841,-0.2194018,1.291312,0.2796771,-0.170221,1.270633,-0.2424268,0.4502489,1.491976,0.2998989,0.5000109,1.498879,0.04940173,0.4395904,1.449826,-0.1423593,0.3293538,1.222455,0.1995643,0.2918351,1.303689,-0.02048841,-0.6409758,1.169091,0.3414079,-0.5509256,1.048283
3,86,-0.04341223,0.753121,1.376172,-0.168246,0.6091317,1.443267,0.176276,0.6636148,1.453819,0.007503084,0.6444919,1.430381,-0.04161546,-0.2050031,1.299319,0.2800193,-0.1483729,1.285768,-0.2420319,0.4200596,1.467534,0.2924451,0.5066912,1.517877,0.03845444,0.4343939,1.459227,-0.1396599,0.3489845,1.214407,0.1994122,0.2906156,1.329315,-0.02116425,-0.6375012,1.170141,0.2877557,-0.5649711,1.150374
3,87,-0.04049254,0.7551318,1.376447,-0.1686516,0.6088157,1.443473,0.1729272,0.6654812,1.457877,-0.002536221,0.6394517,1.434616,-0.04194145,-0.2011902,1.305183,0.2904426,-0.1258868,1.269331,-0.2392148,0.4060433,1.460186,0.28825,0.5131353,1.532709,0.03251604,0.4315775,1.464869,-0.1312849,0.368498,1.209041,0.2017987,0.2899312,1.355357,-0.02172765,-0.6361742,1.170613,0.3222656,-0.5737305,1.194336
3,88,-0.05679556,0.756596,1.39018,-0.1701711,0.6091148,1.446457,0.1654713,0.6813647,1.47699,-0.007174001,0.6353876,1.444148,-0.03885522,-0.1990924,1.325811,0.2814559,-0.1375598,1.30544,-0.218007,0.3589581,1.46317,0.2865483,0.5275729,1.559432,0.02855704,0.4289939,1.476543,-0.1142883,0.3935,1.216436,0.2071357,0.2786394,1.410567,-0.02233814,-0.6353392,1.170654,0.2826512,-0.5545088,1.233007
3,89,-0.06256533,0.7585751,1.399518,-0.1724128,0.6069017,1.451918,0.1619689,0.6797237,1.479961,-0.01179535,0.6295273,1.450702,-0.03702241,-0.2013589,1.331231,0.2817319,-0.1402027,1.313021,-0.1993867,0.3515819,1.446736,0.287701,0.5320299,1.565373,0.02657923,0.4249407,1.482964,-0.102145,0.3976652,1.22505,0.2123057,0.2816648,1.422625,-0.02252441,-0.6350443,1.170593,0.2806035,-0.557283,1.243801
3,90,-0.06714346,0.7595537,1.405405,-0.1740104,0.6048567,1.456899,0.1624776,0.6770288,1.479118,-0.01338969,0.6279551,1.454973,-0.02980913,-0.2054592,1.341429,0.2756525,-0.1520574,1.333925,-0.1976354,0.3495331,1.457606,0.2901362,0.5356149,1.57013,0.02607253,0.4228517,1.488276,-0.09304079,0.3980087,1.237027,0.2208454,0.2840172,1.429875,-0.02352908,-0.629329,1.172402,0.2761694,-0.5688581,1.278237
4,91,-0.07549996,0.7627612,1.414247,-0.178,0.5997186,1.465293,0.1619193,0.6748415,1.478435,-0.01476499,0.6255463,1.458513,-0.02582101,-0.2067016,1.345477,0.2755786,-0.1607173,1.354409,-0.2036819,0.3471289,1.487627,0.2961279,0.5394564,1.576349,0.02655829,0.4206152,1.492495,-0.01717559,0.3584735,1.281253,0.229799,0.2869358,1.436291,-0.02382769,-0.6246523,1.173251,0.2757232,-0.5772922,1.304227
4,92,-0.08016156,0.7651778,1.423551,-0.1787449,0.5965092,1.471337,0.1621797,0.6742094,1.478719,-0.01491521,0.6226873,1.463111,-0.01776193,-0.2084232,1.352293,0.2803943,-0.1659817,1.372646,-0.204712,0.3433477,1.489079,0.3027591,0.5425017,1.580432,0.02928856,0.417965,1.498431,-0.01604836,0.3549588,1.292637,0.238483,0.2881866,1.441909,-0.02444421,-0.623341,1.172531,0.2812002,-0.5826803,1.3199
4,93,-0.07091726,0.7603219,1.452752,-0.1566266,0.5662848,1.526287,0.1644124,0.6723157,1.505249,-0.007077359,0.6115758,1.495626,-0.003966971,-0.2179627,1.360234,0.2938176,-0.1810869,1.440577,-0.1785458,0.3465852,1.545937,0.3187512,0.5444461,1.58378,0.04471816,0.4095775,1.521214,-0.09258347,0.3922971,1.277912,0.2482195,0.2893333,1.448081,-0.02321261,-0.6211507,1.174085,0.2737846,-0.5971547,1.361261
4,94,-0.06506975,0.7636019,1.46653,-0.1494615,0.5593305,1.534801,0.1644021,0.6659498,1.509087,0.0007222764,0.6107508,1.505055,0.002118989,-0.2266792,1.361398,0.2929829,-0.1884482,1.451384,-0.1274643,0.3189112,1.488503,0.3304585,0.5439669,1.582635,0.05382482,0.4066072,1.52964,-0.09109105,0.3825488,1.294937,0.2563286,0.3070963,1.422759,-0.02253067,-0.6202133,1.174145,0.2707925,-0.604498,1.38108
4,95,-0.05970851,0.768481,1.478299,-0.1360666,0.5528383,1.556251,0.168265,0.6602467,1.515039,0.01464977,0.6119255,1.519307,0.007735449,-0.2361854,1.361562,0.2906103,-0.1950887,1.470292,-0.1175133,0.3046964,1.558004,0.3416004,0.5441933,1.580642,0.06762654,0.405415,1.541033,-0.09361739,0.3505864,1.340735,0.253682,0.3103289,1.423504,-0.0220788,-0.6205457,1.17367,0.2614612,-0.6105853,1.389917
4,96,-0.03914439,0.7739784,1.502386,-0.1176816,0.5469903,1.577372,0.1828295,0.6506583,1.526538,0.02971275,0.6095206,1.53573,0.01293295,-0.2413743,1.362364,0.2882108,-0.2042657,1.478387,-0.1129918,0.2930285,1.546029,0.3573387,0.5437784,1.577148,0.08332527,0.4011667,1.55344,-0.08942078,0.3370632,1.358509,0.2529567,0.3141517,1.416822,-0.02149125,-0.6201653,1.17356,0.2560499,-0.6199985,1.392718
4,97,-0.03115595,0.7786509,1.512199,-0.1105742,0.5475506,1.586326,0.1891644,0.6483965,1.530631,0.03011337,0.6094118,1.53598,0.02273331,-0.2471624,1.362969,0.2856855,-0.2082663,1.484135,-0.06182147,0.307092,1.611827,0.3742692,0.53912,1.571983,0.08593748,0.4002124,1.554552,-0.08363295,0.3218663,1.384233,0.2499457,0.3209782,1.398856,-0.02084113,-0.6214701,1.171761,0.2525901,-0.6248195,1.394984
4,98,0.01925324,0.7931451,1.556915,-0.05658279,0.554909,1.652104,0.2497446,0.6285934,1.566431,0.09223722,0.6094543,1.593753,0.0395576,-0.2441515,1.371785,0.2908591,-0.2197696,1.491119,-0.0371466,0.3000937,1.623092,0.4026198,0.522693,1.562214,0.1362632,0.3937153,1.594409,-0.06228611,0.3002144,1.426863,0.2541573,0.3377761,1.352589,-0.02032327,-0.6228384,1.169671,0.2407521,-0.6333549,1.397134
4,99,0.03320746,0.7953113,1.566676,-0.04945657,0.5567006,1.665568,0.2629003,0.6219309,1.573599,0.1011007,0.609561,1.602022,0.04421756,-0.2430878,1.375322,0.298671,-0.2232773,1.498201,-0.0008975363,0.3072708,1.679551,0.4182579,0.5065847,1.554232,0.1394234,0.3928618,1.598299,-0.0504456,0.3005898,1.43191,0.2468988,0.3437134,1.332068,-0.01956722,-0.6229525,1.168802,0.2401695,-0.6364147,1.398944
4,100,0.06142633,0.8012571,1.586152,-0.03457161,0.5588001,1.691235,0.2855838,0.6095208,1.584172,0.1220297,0.6088334,1.618562,0.04736346,-0.2431121,1.376821,0.3020869,-0.2287652,1.501146,0.001098185,0.3054655,1.675959,0.4488122,0.439465,1.477545,0.151163,0.3906388,1.608448,-0.0357747,0.2993648,1.442022,0.2388789,0.3537191,1.315677,-0.01910967,-0.6228533,1.167826,0.2757508,-0.6741005,1.44883
4,101,0.08497596,0.8056545,1.602048,-0.0212113,0.5594141,1.707602,0.3048072,0.6042225,1.592952,0.1387365,0.609845,1.631573,0.05149953,-0.2405584,1.380713,0.3049492,-0.2337097,1.502164,0.0109563,0.3058003,1.685473,0.4427058,0.4403178,1.522487,0.1640869,0.3899441,1.619934,-0.02008389,0.3048087,1.459212,0.2365964,0.3672121,1.310496,-0.01835007,-0.6222143,1.167184,0.2750657,-0.6783146,1.444408
4,102,0.1055039,0.8083649,1.614672,-0.006796287,0.5656069,1.72789,0.3206827,0.6021646,1.60087,0.1575442,0.6110607,1.645158,0.05447654,-0.2386121,1.386093,0.3078959,-0.2364902,1.502741,0.01724206,0.311101,1.709671,0.4437418,0.4355503,1.525122,0.1770384,0.3903293,1.631046,-0.005030623,0.3157446,1.482458,0.2364044,0.3847518,1.31402,-0.01854762,-0.6224686,1.166706,0.2743792,-0.681172,1.442592
4,103,0.12452,0.8146694,1.627472,0.004462191,0.5720004,1.739493,0.3318364,0.6011095,1.608155,0.1709535,0.6143302,1.655326,0.06047327,-0.2240641,1.405883,0.3077106,-0.2377418,1.501997,0.02411004,0.31766,1.739438,0.4410062,0.4277635,1.529552,0.1865745,0.392589,1.639715,0.006092463,0.3337466,1.491588,0.2383818,0.4036465,1.321785,-0.01735888,-0.6207672,1.169544,0.274805,-0.6828018,1.442483
4,104,0.160433,0.831585,1.655022,0.02667575,0.5890189,1.760884,0.3717085,0.6168243,1.644192,0.1907653,0.6255629,1.675491,0.05069847,-0.2143855,1.430244,0.3143807,-0.2328548,1.504434,0.02614309,0.3336316,1.756087,0.427737,0.4025592,1.557465,0.1998512,0.4032183,1.65687,0.01447398,0.3580872,1.52204,0.2548826,0.437741,1.355838,-0.02567329,-0.5345732,1.212751,0.2367151,-0.6439915,1.394726
4,105,0.1641764,0.8347428,1.659048,0.02978574,0.5923961,1.764657,0.375068,0.6181812,1.649364,0.1950282,0.6307766,1.681255,0.05227192,-0.2084605,1.434361,0.3183812,-0.2293613,1.507048,0.01452204,0.3372072,1.749115,0.4246384,0.3969459,1.562453,0.2034925,0.4086093,1.662326,0.01066095,0.3619937,1.544887,0.2672502,0.4444277,1.373527,-0.02175834,-0.5463938,1.243922,0.2391181,-0.6400826,1.394273
4,106,0.1722452,0.8424503,1.66984,0.03608672,0.6021312,1.771322,0.3811871,0.6191175,1.661342,0.1993439,0.6359946,1.688685,0.05272471,-0.2049218,1.443715,0.3219941,-0.2248183,1.509068,0.01430416,0.3474252,1.75135,0.4250948,0.3943239,1.585514,0.2061386,0.4138647,1.669174,0.007822085,0.3661928,1.556057,0.2807511,0.4400876,1.398615,-0.03198581,-0.596677,1.248534,0.2434745,-0.6354227,1.392906
4,107,0.1784924,0.8470784,1.678082,0.03815055,0.6053934,1.773621,0.381746,0.6189935,1.663093,0.2028574,0.6408603,1.696176,0.0496634,-0.2066593,1.45608,0.3257018,-0.2232619,1.511652,0.01417712,0.3508866,1.753233,0.4358692,0.3969856,1.620902,0.2075321,0.4173341,1.674555,0.005562604,0.3660968,1.563464,0.2913299,0.4296505,1.42087,-0.03147065,-0.604116,1.280887,0.2464903,-0.6334955,1.393579
4,108,0.1833433,0.8499431,1.68442,0.04076349,0.6082565,1.775312,0.3870777,0.6148123,1.684379,0.2045537,0.6429688,1.702235,0.04657426,-0.2101607,1.471902,0.3289621,-0.2221174,1.515042,0.03985461,0.3766713,1.804831,0.4307869,0.3940048,1.621376,0.2082593,0.4192351,1.678869,0.01060738,0.3707344,1.566536,0.3010859,0.4141164,1.444076,0.02365103,-0.5814852,1.424015,0.2543732,-0.632758,1.393097
4,109,0.1886813,0.8512719,1.691915,0.04088437,0.6085315,1.777002,0.386747,0.614623,1.684579,0.2053315,0.642484,1.708903,0.03698808,-0.2208802,1.517313,0.3308382,-0.2230213,1.514108,0.01688514,0.354628,1.780977,0.4677602,0.3989426,1.718445,0.2071659,0.4186184,1.68446,0.02368847,0.381459,1.56613,0.3203289,0.3656624,1.512354,0.02309767,-0.5942716,1.481262,0.2565045,-0.6337624,1.390868
4,110,0.191171,0.8511582,1.695604,0.04006614,0.6081836,1.778603,0.3828205,0.6025219,1.714103,0.2046573,0.6405494,1.713313,0.03628289,-0.2250804,1.527814,0.331982,-0.2245691,1.513845,0.01582448,0.3544402,1.783995,0.5054427,0.3807916,1.699485,0.2049462,0.4167193,1.688454,0.02971244,0.3891087,1.565684,0.3251193,0.3446958,1.538904,0.02289613,-0.5959687,1.492318,0.2658686,-0.636279,1.387941
4,111,0.1923099,0.8503559,1.699056,0.03604945,0.6073688,1.782091,0.3816513,0.5995388,1.722078,0.2023511,0.6373061,1.717892,0.0372323,-0.2311863,1.54978,0.3273033,-0.2275215,1.517158,0.00371051,0.3555135,1.796225,0.5076901,0.3799123,1.707998,0.2006561,0.4137212,1.69364,0.04397385,0.4039924,1.570808,0.3323219,0.3349311,1.556699,0.02414232,-0.5990155,1.508814,0.267155,-0.6395054,1.387564
4,112,0.1923936,0.8481355,1.701877,0.03076785,0.6054913,1.782877,0.3787304,0.5957825,1.731191,0.19804,0.6330506,1.722934,0.0420252,-0.238566,1.561962,0.3218967,-0.2307165,1.518401,-0.03058437,0.3603241,1.804572,0.5140839,0.3829525,1.732146,0.1949015,0.409565,1.69912,0.05016109,0.4095516,1.57633,0.3365816,0.3177962,1.568771,0.026347,-0.6028413,1.519554,0.2688763,-0.6430023,1.386619
4,113,0.1904814,0.8445112,1.707458,0.02198393,0.6053634,1.78475,0.3738088,0.5927182,1.744533,0.1911917,0.6290249,1.728413,0.04026524,-0.2425408,1.573778,0.3094259,-0.2329396,1.52131,-0.03982862,0.3602343,1.805723,0.4772827,0.4142594,1.799525,0.1868767,0.4061578,1.7061,0.05183869,0.4222532,1.583529,0.3531857,0.3198353,1.569121,0.04081297,-0.6134872,1.537346,0.229773,-0.7015318,1.50837
4,114,0.1775673,0.8354456,1.716961,-0.005624238,0.607067,1.787365,0.3495178,0.5903824,1.770733,0.1672162,0.6224368,1.741878,0.03270462,-0.2488723,1.604682,0.2858875,-0.2318567,1.525423,-0.06728911,0.3696851,1.79887,0.4661093,0.418158,1.818404,0.1633428,0.400479,1.722911,0.03716817,0.4545473,1.586068,0.3527541,0.3136258,1.589152,0.05608764,-0.6067191,1.55405,0.2328293,-0.7055643,1.504339
