HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, ShoulderCenterX, ShoulderCenterY, ShoulderCenterZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
0.04179608,0.8115654,1.97388,-0.1818487,0.5723605,1.9473,0.139613,0.5605677,2.026242,-0.02754275,0.6044872,1.968779,-0.169402,-0.226115,1.742373,0.1109153,-0.3182569,1.790533,-0.3324083,0.3649779,1.979035,0.1533843,0.3064866,2.086873,-0.03115107,0.3776012,1.940397,-0.2117917,0.3662695,1.752179,0.1442029,0.3517185,1.860607,-0.1890967,-0.6329273,1.663728,0.153501,-0.7918951,1.648334
0.04179608,0.8115654,1.97388,-0.1818487,0.5723605,1.9473,0.139613,0.5605677,2.026242,-0.02754275,0.6044872,1.968779,-0.169402,-0.226115,1.742373,0.1109153,-0.3182569,1.790533,-0.3324083,0.3649779,1.979035,0.1533843,0.3064866,2.086873,-0.03115107,0.3776012,1.940397,-0.2117917,0.3662695,1.752179,0.1442029,0.3517185,1.860607,-0.1890967,-0.6329273,1.663728,0.153501,-0.7918951,1.648334
0.02247069,0.8136984,1.972799,-0.1980317,0.5719957,1.946866,0.1165357,0.5593036,2.023468,-0.04628247,0.6064847,1.967638,-0.184715,-0.223176,1.73683,0.09921705,-0.3191848,1.791091,-0.365464,0.409821,2.026135,0.1141736,0.3013508,2.126259,-0.04898802,0.3790639,1.936469,-0.207514,0.3549884,1.788056,0.1204388,0.3549893,1.864139,-0.1910167,-0.6344702,1.658439,0.1535524,-0.7948271,1.647042
0.02247069,0.8136984,1.972799,-0.1980317,0.5719957,1.946866,0.1165357,0.5593036,2.023468,-0.04628247,0.6064847,1.967638,-0.184715,-0.223176,1.73683,0.09921705,-0.3191848,1.791091,-0.365464,0.409821,2.026135,0.1141736,0.3013508,2.126259,-0.04898802,0.3790639,1.936469,-0.207514,0.3549884,1.788056,0.1204388,0.3549893,1.864139,-0.1910167,-0.6344702,1.658439,0.1535524,-0.7948271,1.647042
0.01009104,0.8159488,1.973375,-0.2057457,0.570745,1.94608,0.1052724,0.5583496,2.022516,-0.05649723,0.6073947,1.96674,-0.1949345,-0.2207821,1.730817,0.09278556,-0.323045,1.792144,-0.3528258,0.3916205,1.997953,0.1170314,0.3060344,2.034594,-0.0583381,0.3792959,1.934036,-0.2318525,0.3564608,1.786837,0.110914,0.3539261,1.864223,-0.1909673,-0.6657512,1.652422,0.1551668,-0.7971909,1.638329
0.01009104,0.8159488,1.973375,-0.2057457,0.570745,1.94608,0.1052724,0.5583496,2.022516,-0.05649723,0.6073947,1.96674,-0.1949345,-0.2207821,1.730817,0.09278556,-0.323045,1.792144,-0.3528258,0.3916205,1.997953,0.1170314,0.3060344,2.034594,-0.0583381,0.3792959,1.934036,-0.2318525,0.3564608,1.786837,0.110914,0.3539261,1.864223,-0.1909673,-0.6657512,1.652422,0.1551668,-0.7971909,1.638329
-0.002670044,0.816965,1.972136,-0.211744,0.5700886,1.943982,0.09478004,0.5581217,2.020773,-0.06595279,0.6077728,1.966361,-0.2031849,-0.2208222,1.725319,0.08439465,-0.3204381,1.791708,-0.3560777,0.396406,2.004399,0.1034686,0.3086642,2.001699,-0.06739984,0.378915,1.931553,-0.239075,0.3490767,1.79032,0.1011084,0.351298,1.862993,-0.1758524,-0.4695134,1.727308,0.154004,-0.7961689,1.643375
-0.002670044,0.816965,1.972136,-0.211744,0.5700886,1.943982,0.09478004,0.5581217,2.020773,-0.06595279,0.6077728,1.966361,-0.2031849,-0.2208222,1.725319,0.08439465,-0.3204381,1.791708,-0.3560777,0.396406,2.004399,0.1034686,0.3086642,2.001699,-0.06739984,0.378915,1.931553,-0.239075,0.3490767,1.79032,0.1011084,0.351298,1.862993,-0.1758524,-0.4695134,1.727308,0.154004,-0.7961689,1.643375
-0.03302928,0.816384,1.970781,-0.2260763,0.5686297,1.942404,0.07610083,0.5573537,2.019526,-0.08400518,0.6058378,1.966988,-0.2134146,-0.2117897,1.717146,0.07720303,-0.3259485,1.791433,-0.3781272,0.4076048,2.023872,0.0942753,0.3079098,1.998708,-0.08099739,0.3787452,1.930079,-0.2437684,0.3511835,1.777828,0.08518849,0.3464896,1.863806,-0.1586176,-0.493733,1.751006,0.1500954,-0.7864206,1.647335
-0.03302928,0.816384,1.970781,-0.2260763,0.5686297,1.942404,0.07610083,0.5573537,2.019526,-0.08400518,0.6058378,1.966988,-0.2134146,-0.2117897,1.717146,0.07720303,-0.3259485,1.791433,-0.3781272,0.4076048,2.023872,0.0942753,0.3079098,1.998708,-0.08099739,0.3787452,1.930079,-0.2437684,0.3511835,1.777828,0.08518849,0.3464896,1.863806,-0.1586176,-0.493733,1.751006,0.1500954,-0.7864206,1.647335
-0.03946733,0.8162156,1.970274,-0.2333852,0.5670007,1.941549,0.06777535,0.5573652,2.020049,-0.09213655,0.6045368,1.966659,-0.2184919,-0.2086187,1.713556,0.07303614,-0.332541,1.790913,-0.3660567,0.3503899,1.978497,0.07003329,0.3205305,1.958275,-0.08883971,0.3779353,1.928467,-0.2567426,0.3518207,1.769679,0.07743256,0.3442402,1.863755,-0.1513067,-0.5267664,1.749263,0.1504353,-0.7863274,1.647334
-0.03946733,0.8162156,1.970274,-0.2333852,0.5670007,1.941549,0.06777535,0.5573652,2.020049,-0.09213655,0.6045368,1.966659,-0.2184919,-0.2086187,1.713556,0.07303614,-0.332541,1.790913,-0.3660567,0.3503899,1.978497,0.07003329,0.3205305,1.958275,-0.08883971,0.3779353,1.928467,-0.2567426,0.3518207,1.769679,0.07743256,0.3442402,1.863755,-0.1513067,-0.5267664,1.749263,0.1504353,-0.7863274,1.647334
-0.0477451,0.8153931,1.969132,-0.2333017,0.5670034,1.941665,0.05998757,0.5549864,2.020005,-0.09877922,0.6027848,1.966659,-0.2219951,-0.2076546,1.711243,0.06812656,-0.3375401,1.79065,-0.3816039,0.3885647,2.007709,0.06939629,0.3202241,1.958009,-0.09437231,0.3767208,1.927235,-0.2707213,0.3447593,1.776504,0.07100847,0.3414665,1.863616,-0.1800174,-0.5732418,1.737212,0.149894,-0.7871797,1.647369
-0.0477451,0.8153931,1.969132,-0.2333017,0.5670034,1.941665,0.05998757,0.5549864,2.020005,-0.09877922,0.6027848,1.966659,-0.2219951,-0.2076546,1.711243,0.06812656,-0.3375401,1.79065,-0.3816039,0.3885647,2.007709,0.06939629,0.3202241,1.958009,-0.09437231,0.3767208,1.927235,-0.2707213,0.3447593,1.776504,0.07100847,0.3414665,1.863616,-0.1800174,-0.5732418,1.737212,0.149894,-0.7871797,1.647369
-0.05553365,0.8148292,1.968697,-0.2347904,0.5672686,1.942718,0.0545343,0.5536232,2.020989,-0.1048497,0.6013653,1.96633,-0.2242626,-0.2077401,1.709014,0.06588529,-0.3389541,1.789792,-0.3914351,0.3926872,2.016381,0.06541396,0.3210399,1.95483,-0.09989746,0.3755172,1.926065,-0.2792484,0.3447175,1.773955,0.06462637,0.3413102,1.864272,-0.1855952,-0.5766242,1.730708,0.1511093,-0.786768,1.645814
-0.05553365,0.8148292,1.968697,-0.2347904,0.5672686,1.942718,0.0545343,0.5536232,2.020989,-0.1048497,0.6013653,1.96633,-0.2242626,-0.2077401,1.709014,0.06588529,-0.3389541,1.789792,-0.3914351,0.3926872,2.016381,0.06541396,0.3210399,1.95483,-0.09989746,0.3755172,1.926065,-0.2792484,0.3447175,1.773955,0.06462637,0.3413102,1.864272,-0.1855952,-0.5766242,1.730708,0.1511093,-0.786768,1.645814
-0.06253471,0.8134874,1.967031,-0.256723,0.5606489,1.941709,0.05023184,0.5516298,2.023207,-0.1093068,0.5993785,1.96581,-0.226988,-0.2098765,1.706011,0.06492287,-0.3412051,1.789054,-0.3947007,0.3917767,2.01486,0.04927173,0.3163429,1.984085,-0.1047905,0.3731825,1.924724,-0.2831503,0.3454792,1.773513,0.06011841,0.3417594,1.864926,-0.1834165,-0.5724717,1.73084,0.1506552,-0.7881223,1.646145
-0.06253471,0.8134874,1.967031,-0.256723,0.5606489,1.941709,0.05023184,0.5516298,2.023207,-0.1093068,0.5993785,1.96581,-0.226988,-0.2098765,1.706011,0.06492287,-0.3412051,1.789054,-0.3947007,0.3917767,2.01486,0.04927173,0.3163429,1.984085,-0.1047905,0.3731825,1.924724,-0.2831503,0.3454792,1.773513,0.06011841,0.3417594,1.864926,-0.1834165,-0.5724717,1.73084,0.1506552,-0.7881223,1.646145
-0.06868801,0.8120931,1.966105,-0.2635267,0.5603694,1.941909,0.04644635,0.5502225,2.025205,-0.1128877,0.5974626,1.965471,-0.2300308,-0.2108641,1.703002,0.06441002,-0.3423936,1.788398,-0.3982483,0.3912477,2.011424,0.03976869,0.297271,2.087856,-0.1081969,0.3713138,1.923858,-0.2867002,0.3490751,1.771395,0.05615962,0.343839,1.864882,-0.1861376,-0.5706427,1.729481,0.1502525,-0.7888594,1.645601
-0.06868801,0.8120931,1.966105,-0.2635267,0.5603694,1.941909,0.04644635,0.5502225,2.025205,-0.1128877,0.5974626,1.965471,-0.2300308,-0.2108641,1.703002,0.06441002,-0.3423936,1.788398,-0.3982483,0.3912477,2.011424,0.03976869,0.297271,2.087856,-0.1081969,0.3713138,1.923858,-0.2867002,0.3490751,1.771395,0.05615962,0.343839,1.864882,-0.1861376,-0.5706427,1.729481,0.1502525,-0.7888594,1.645601
-0.07515895,0.8117242,1.965504,-0.2664373,0.5596246,1.940529,0.0419834,0.5509824,2.030098,-0.11606,0.5962227,1.965169,-0.2324475,-0.2107522,1.700573,0.06400941,-0.3434017,1.789265,-0.4099643,0.3557335,1.942355,0.05930641,0.306602,2.0646,-0.109591,0.3701703,1.923759,-0.2899386,0.3802592,1.739949,0.06171212,0.36263,1.852987,-0.1877377,-0.5689153,1.72951,0.1496015,-0.7884593,1.644191
-0.07515895,0.8117242,1.965504,-0.2664373,0.5596246,1.940529,0.0419834,0.5509824,2.030098,-0.11606,0.5962227,1.965169,-0.2324475,-0.2107522,1.700573,0.06400941,-0.3434017,1.789265,-0.4099643,0.3557335,1.942355,0.05930641,0.306602,2.0646,-0.109591,0.3701703,1.923759,-0.2899386,0.3802592,1.739949,0.06171212,0.36263,1.852987,-0.1877377,-0.5689153,1.72951,0.1496015,-0.7884593,1.644191
-0.07739384,0.812081,1.96553,-0.2660437,0.5612641,1.939563,0.04211199,0.5521665,2.0304,-0.1173586,0.59621,1.966059,-0.2323987,-0.211338,1.701464,0.06483874,-0.3451736,1.792131,-0.399388,0.3779788,1.905741,0.08181594,0.3330936,2.076,-0.1098085,0.3696425,1.925184,-0.2748809,0.4118029,1.709013,0.07414831,0.3894339,1.830901,-0.178926,-0.4867188,1.702509,0.1501611,-0.7888559,1.644214
-0.07739384,0.812081,1.96553,-0.2660437,0.5612641,1.939563,0.04211199,0.5521665,2.0304,-0.1173586,0.59621,1.966059,-0.2323987,-0.211338,1.701464,0.06483874,-0.3451736,1.792131,-0.399388,0.3779788,1.905741,0.08181594,0.3330936,2.076,-0.1098085,0.3696425,1.925184,-0.2748809,0.4118029,1.709013,0.07414831,0.3894339,1.830901,-0.178926,-0.4867188,1.702509,0.1501611,-0.7888559,1.644214
-0.07783863,0.8125631,1.966214,-0.250729,0.5678025,1.941717,0.04260332,0.5557836,2.030932,-0.1164974,0.5962136,1.968577,-0.228972,-0.2118225,1.713009,0.06744109,-0.3483557,1.800278,-0.3904359,0.3832148,1.843614,0.1289411,0.3625768,2.020284,-0.1065683,0.3688881,1.931294,-0.2466059,0.4438863,1.668996,0.08624199,0.434224,1.787594,-0.1861712,-0.561271,1.610177,0.1525756,-0.7894927,1.64061
-0.07783863,0.8125631,1.966214,-0.250729,0.5678025,1.941717,0.04260332,0.5557836,2.030932,-0.1164974,0.5962136,1.968577,-0.228972,-0.2118225,1.713009,0.06744109,-0.3483557,1.800278,-0.3904359,0.3832148,1.843614,0.1289411,0.3625768,2.020284,-0.1065683,0.3688881,1.931294,-0.2466059,0.4438863,1.668996,0.08624199,0.434224,1.787594,-0.1861712,-0.561271,1.610177,0.1525756,-0.7894927,1.64061
-0.07764004,0.8135008,1.967485,-0.2415976,0.5720965,1.942015,0.0414114,0.5614371,2.032239,-0.1144402,0.5970656,1.972376,-0.224738,-0.2115179,1.720396,0.06886231,-0.3483593,1.804892,-0.3794943,0.3817374,1.812837,0.1817341,0.3250713,2.081511,-0.1043175,0.3693621,1.937033,-0.2305046,0.4539496,1.645868,0.09309316,0.4492338,1.759433,-0.1534487,-0.624764,1.641605,0.1561766,-0.7899848,1.634778
-0.07764004,0.8135008,1.967485,-0.2415976,0.5720965,1.942015,0.0414114,0.5614371,2.032239,-0.1144402,0.5970656,1.972376,-0.224738,-0.2115179,1.720396,0.06886231,-0.3483593,1.804892,-0.3794943,0.3817374,1.812837,0.1817341,0.3250713,2.081511,-0.1043175,0.3693621,1.937033,-0.2305046,0.4539496,1.645868,0.09309316,0.4492338,1.759433,-0.1534487,-0.624764,1.641605,0.1561766,-0.7899848,1.634778
-0.07660865,0.8146715,1.96903,-0.2394445,0.5696489,1.941414,0.04139569,0.5615673,2.032134,-0.1107478,0.5974343,1.976158,-0.2158449,-0.2155401,1.726686,0.07079506,-0.3508941,1.808485,-0.3723134,0.3799067,1.791587,0.1947096,0.3372768,2.050051,-0.1003604,0.368347,1.942646,-0.2035713,0.4643927,1.612171,0.09447615,0.4636399,1.724028,-0.2236094,-0.4879306,1.693454,0.1563403,-0.7879032,1.636248
-0.07660865,0.8146715,1.96903,-0.2394445,0.5696489,1.941414,0.04139569,0.5615673,2.032134,-0.1107478,0.5974343,1.976158,-0.2158449,-0.2155401,1.726686,0.07079506,-0.3508941,1.808485,-0.3723134,0.3799067,1.791587,0.1947096,0.3372768,2.050051,-0.1003604,0.368347,1.942646,-0.2035713,0.4643927,1.612171,0.09447615,0.4636399,1.724028,-0.2236094,-0.4879306,1.693454,0.1563403,-0.7879032,1.636248
-0.06877039,0.8167362,1.975186,-0.2265735,0.5516663,1.937784,0.06443681,0.5205139,2.007768,-0.09011979,0.5971401,1.987807,-0.2014823,-0.2260209,1.7423,0.07561494,-0.3533452,1.81591,-0.3209194,0.39797,1.726532,0.1818908,0.4056578,1.86293,-0.08409017,0.3632275,1.955324,-0.1513882,0.4608497,1.532731,0.1020731,0.4709769,1.637431,-0.2197269,-0.492036,1.696223,0.1572373,-0.7884762,1.632927
-0.06877039,0.8167362,1.975186,-0.2265735,0.5516663,1.937784,0.06443681,0.5205139,2.007768,-0.09011979,0.5971401,1.987807,-0.2014823,-0.2260209,1.7423,0.07561494,-0.3533452,1.81591,-0.3209194,0.39797,1.726532,0.1818908,0.4056578,1.86293,-0.08409017,0.3632275,1.955324,-0.1513882,0.4608497,1.532731,0.1020731,0.4709769,1.637431,-0.2197269,-0.492036,1.696223,0.1572373,-0.7884762,1.632927
-0.05399325,0.8168306,1.984947,-0.2131916,0.5579647,1.94698,0.07005694,0.5351796,2.013927,-0.07558802,0.5975438,1.998316,-0.1898646,-0.2275233,1.753275,0.08539086,-0.3579754,1.820079,-0.243143,0.4227637,1.689959,0.1787661,0.412611,1.77289,-0.06798764,0.3626929,1.968302,-0.1130518,0.4193619,1.454045,0.11592,0.4470882,1.546159,-0.2441522,-0.4646032,1.67629,0.1571942,-0.789542,1.634234
-0.05399325,0.8168306,1.984947,-0.2131916,0.5579647,1.94698,0.07005694,0.5351796,2.013927,-0.07558802,0.5975438,1.998316,-0.1898646,-0.2275233,1.753275,0.08539086,-0.3579754,1.820079,-0.243143,0.4227637,1.689959,0.1787661,0.412611,1.77289,-0.06798764,0.3626929,1.968302,-0.1130518,0.4193619,1.454045,0.11592,0.4470882,1.546159,-0.2441522,-0.4646032,1.67629,0.1571942,-0.789542,1.634234
-0.04778835,0.8161435,1.989611,-0.2074552,0.5663477,1.951373,0.07882161,0.5614495,2.019358,-0.06884027,0.5956694,2.002964,-0.18438,-0.2220253,1.756794,0.08979761,-0.3559272,1.821496,-0.2406655,0.4385997,1.688832,0.1695461,0.4225573,1.820783,-0.06103664,0.3632124,1.973322,-0.1067055,0.3886887,1.427781,0.1297959,0.4246052,1.515031,-0.2566132,-0.4694623,1.67906,0.1574987,-0.7930468,1.628341
-0.04778835,0.8161435,1.989611,-0.2074552,0.5663477,1.951373,0.07882161,0.5614495,2.019358,-0.06884027,0.5956694,2.002964,-0.18438,-0.2220253,1.756794,0.08979761,-0.3559272,1.821496,-0.2406655,0.4385997,1.688832,0.1695461,0.4225573,1.820783,-0.06103664,0.3632124,1.973322,-0.1067055,0.3886887,1.427781,0.1297959,0.4246052,1.515031,-0.2566132,-0.4694623,1.67906,0.1574987,-0.7930468,1.628341
-0.04155374,0.8153272,1.993287,-0.2109089,0.5730242,1.951953,0.07801321,0.5615314,2.019117,-0.06163061,0.5936734,2.006243,-0.180493,-0.2174977,1.758293,0.09696015,-0.3501503,1.821177,-0.1990198,0.459992,1.679619,0.1671643,0.4203822,1.819798,-0.05415941,0.363563,1.97717,-0.1041619,0.3637253,1.416158,0.144751,0.4035913,1.497397,-0.2707528,-0.4875237,1.680335,0.1547929,-0.7963251,1.635145
-0.04155374,0.8153272,1.993287,-0.2109089,0.5730242,1.951953,0.07801321,0.5615314,2.019117,-0.06163061,0.5936734,2.006243,-0.180493,-0.2174977,1.758293,0.09696015,-0.3501503,1.821177,-0.1990198,0.459992,1.679619,0.1671643,0.4203822,1.819798,-0.05415941,0.363563,1.97717,-0.1041619,0.3637253,1.416158,0.144751,0.4035913,1.497397,-0.2707528,-0.4875237,1.680335,0.1547929,-0.7963251,1.635145
-0.03668275,0.8129702,1.99468,-0.1835232,0.581626,1.952342,0.09927022,0.5622911,2.008581,-0.05506902,0.59127,2.008145,-0.1753297,-0.2142522,1.757365,0.1082933,-0.3454013,1.818682,-0.1967053,0.4605779,1.683052,0.1779311,0.4650102,1.804358,-0.04606011,0.3625628,1.979788,-0.09579753,0.3512602,1.419986,0.1574431,0.3883809,1.493627,-0.2782809,-0.5079448,1.703801,0.1542137,-0.8029693,1.637488
-0.03668275,0.8129702,1.99468,-0.1835232,0.581626,1.952342,0.09927022,0.5622911,2.008581,-0.05506902,0.59127,2.008145,-0.1753297,-0.2142522,1.757365,0.1082933,-0.3454013,1.818682,-0.1967053,0.4605779,1.683052,0.1779311,0.4650102,1.804358,-0.04606011,0.3625628,1.979788,-0.09579753,0.3512602,1.419986,0.1574431,0.3883809,1.493627,-0.2782809,-0.5079448,1.703801,0.1542137,-0.8029693,1.637488
-0.03071777,0.8090401,1.996129,-0.1807888,0.5800839,1.953112,0.1062184,0.5611024,2.007087,-0.04610285,0.5861101,2.00952,-0.1679991,-0.2127706,1.752699,0.117669,-0.335568,1.815734,-0.2075749,0.4522729,1.687538,0.183828,0.4676471,1.809262,-0.03631223,0.3593695,1.981223,-0.08268855,0.3525698,1.432242,0.1664726,0.3831602,1.499316,-0.2738725,-0.5287859,1.706459,0.1507439,-0.8052145,1.646588
-0.03071777,0.8090401,1.996129,-0.1807888,0.5800839,1.953112,0.1062184,0.5611024,2.007087,-0.04610285,0.5861101,2.00952,-0.1679991,-0.2127706,1.752699,0.117669,-0.335568,1.815734,-0.2075749,0.4522729,1.687538,0.183828,0.4676471,1.809262,-0.03631223,0.3593695,1.981223,-0.08268855,0.3525698,1.432242,0.1664726,0.3831602,1.499316,-0.2738725,-0.5287859,1.706459,0.1507439,-0.8052145,1.646588
-0.02621194,0.8054045,1.995978,-0.1789233,0.5764068,1.956778,0.1119076,0.5600641,2.008567,-0.04168446,0.5826315,2.009907,-0.1621689,-0.213515,1.747618,0.1290387,-0.3242418,1.809642,-0.2256554,0.4067937,1.718855,0.2132993,0.4003587,1.896747,-0.02989695,0.3561329,1.981123,-0.0773816,0.363356,1.450646,0.1717872,0.3849008,1.516115,-0.2447405,-0.5787871,1.711964,0.1483993,-0.8015155,1.653772
-0.02621194,0.8054045,1.995978,-0.1789233,0.5764068,1.956778,0.1119076,0.5600641,2.008567,-0.04168446,0.5826315,2.009907,-0.1621689,-0.213515,1.747618,0.1290387,-0.3242418,1.809642,-0.2256554,0.4067937,1.718855,0.2132993,0.4003587,1.896747,-0.02989695,0.3561329,1.981123,-0.0773816,0.363356,1.450646,0.1717872,0.3849008,1.516115,-0.2447405,-0.5787871,1.711964,0.1483993,-0.8015155,1.653772
-0.02281923,0.8020066,1.995145,-0.1823255,0.5707498,1.968041,0.1158835,0.5581336,2.009413,-0.03709034,0.5787842,2.009372,-0.15301,-0.2155044,1.742441,0.1355502,-0.320626,1.804945,-0.2446179,0.3727209,1.75708,0.2280057,0.3925759,1.883656,-0.02340608,0.3528066,1.979695,-0.08421239,0.3790104,1.474026,0.1719877,0.3950399,1.547416,-0.236272,-0.5848352,1.710817,0.1474984,-0.8005664,1.655499
-0.02281923,0.8020066,1.995145,-0.1823255,0.5707498,1.968041,0.1158835,0.5581336,2.009413,-0.03709034,0.5787842,2.009372,-0.15301,-0.2155044,1.742441,0.1355502,-0.320626,1.804945,-0.2446179,0.3727209,1.75708,0.2280057,0.3925759,1.883656,-0.02340608,0.3528066,1.979695,-0.08421239,0.3790104,1.474026,0.1719877,0.3950399,1.547416,-0.236272,-0.5848352,1.710817,0.1474984,-0.8005664,1.655499
-0.02010377,0.7985097,1.99235,-0.1818106,0.5608255,1.973701,0.1193453,0.5561709,2.011451,-0.03111378,0.5743755,2.006604,-0.1462667,-0.218144,1.738014,0.1408087,-0.3201314,1.799807,-0.2490066,0.3662827,1.762313,0.2473729,0.3891003,1.805401,-0.01560442,0.3490643,1.975913,-0.1032404,0.3948496,1.50562,0.1707516,0.411119,1.597794,-0.2374498,-0.584103,1.712817,0.1475123,-0.8008556,1.654762
-0.02010377,0.7985097,1.99235,-0.1818106,0.5608255,1.973701,0.1193453,0.5561709,2.011451,-0.03111378,0.5743755,2.006604,-0.1462667,-0.218144,1.738014,0.1408087,-0.3201314,1.799807,-0.2490066,0.3662827,1.762313,0.2473729,0.3891003,1.805401,-0.01560442,0.3490643,1.975913,-0.1032404,0.3948496,1.50562,0.1707516,0.411119,1.597794,-0.2374498,-0.584103,1.712817,0.1475123,-0.8008556,1.654762
